Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
28.06.2015 00:00;28.06.2015 00:15;10.230,50
28.06.2015 00:15;28.06.2015 00:30;10.091,00
28.06.2015 00:30;28.06.2015 00:45;9.944,50
28.06.2015 00:45;28.06.2015 01:00;9.815,00
28.06.2015 01:00;28.06.2015 01:15;9.680,00
28.06.2015 01:15;28.06.2015 01:30;9.618,50
28.06.2015 01:30;28.06.2015 01:45;9.480,25
28.06.2015 01:45;28.06.2015 02:00;9.381,25
28.06.2015 02:00;28.06.2015 02:15;9.259,00
28.06.2015 02:15;28.06.2015 02:30;9.196,75
28.06.2015 02:30;28.06.2015 02:45;9.112,75
28.06.2015 02:45;28.06.2015 03:00;9.099,75
28.06.2015 03:00;28.06.2015 03:15;9.078,00
28.06.2015 03:15;28.06.2015 03:30;9.034,75
28.06.2015 03:30;28.06.2015 03:45;8.996,75
28.06.2015 03:45;28.06.2015 04:00;8.989,50
28.06.2015 04:00;28.06.2015 04:15;8.999,25
28.06.2015 04:15;28.06.2015 04:30;9.008,50
28.06.2015 04:30;28.06.2015 04:45;8.967,75
28.06.2015 04:45;28.06.2015 05:00;8.928,25
28.06.2015 05:00;28.06.2015 05:15;8.883,00
28.06.2015 05:15;28.06.2015 05:30;8.850,50
28.06.2015 05:30;28.06.2015 05:45;8.863,50
28.06.2015 05:45;28.06.2015 06:00;8.858,00
28.06.2015 06:00;28.06.2015 06:15;8.990,50
28.06.2015 06:15;28.06.2015 06:30;9.042,75
28.06.2015 06:30;28.06.2015 06:45;9.198,00
28.06.2015 06:45;28.06.2015 07:00;9.285,25
28.06.2015 07:00;28.06.2015 07:15;9.423,50
28.06.2015 07:15;28.06.2015 07:30;9.627,25
28.06.2015 07:30;28.06.2015 07:45;9.847,75
28.06.2015 07:45;28.06.2015 08:00;10.062,25
28.06.2015 08:00;28.06.2015 08:15;10.270,00
28.06.2015 08:15;28.06.2015 08:30;10.464,25
28.06.2015 08:30;28.06.2015 08:45;10.675,25
28.06.2015 08:45;28.06.2015 09:00;10.890,25
28.06.2015 09:00;28.06.2015 09:15;11.114,25
28.06.2015 09:15;28.06.2015 09:30;11.318,25
28.06.2015 09:30;28.06.2015 09:45;11.532,25
28.06.2015 09:45;28.06.2015 10:00;11.621,00
28.06.2015 10:00;28.06.2015 10:15;11.813,75
28.06.2015 10:15;28.06.2015 10:30;11.956,25
28.06.2015 10:30;28.06.2015 10:45;12.074,75
28.06.2015 10:45;28.06.2015 11:00;12.185,00
28.06.2015 11:00;28.06.2015 11:15;12.318,00
28.06.2015 11:15;28.06.2015 11:30;12.500,75
28.06.2015 11:30;28.06.2015 11:45;12.637,50
28.06.2015 11:45;28.06.2015 12:00;12.621,25
28.06.2015 12:00;28.06.2015 12:15;12.505,75
28.06.2015 12:15;28.06.2015 12:30;12.509,00
28.06.2015 12:30;28.06.2015 12:45;12.373,00
28.06.2015 12:45;28.06.2015 13:00;12.268,75
28.06.2015 13:00;28.06.2015 13:15;12.128,00
28.06.2015 13:15;28.06.2015 13:30;12.015,75
28.06.2015 13:30;28.06.2015 13:45;11.839,50
28.06.2015 13:45;28.06.2015 14:00;11.732,25
28.06.2015 14:00;28.06.2015 14:15;11.632,00
28.06.2015 14:15;28.06.2015 14:30;11.594,00
28.06.2015 14:30;28.06.2015 14:45;11.539,75
28.06.2015 14:45;28.06.2015 15:00;11.482,25
28.06.2015 15:00;28.06.2015 15:15;11.423,00
28.06.2015 15:15;28.06.2015 15:30;11.429,50
28.06.2015 15:30;28.06.2015 15:45;11.399,25
28.06.2015 15:45;28.06.2015 16:00;11.360,00
28.06.2015 16:00;28.06.2015 16:15;11.356,75
28.06.2015 16:15;28.06.2015 16:30;11.320,75
28.06.2015 16:30;28.06.2015 16:45;11.403,50
28.06.2015 16:45;28.06.2015 17:00;11.377,75
28.06.2015 17:00;28.06.2015 17:15;11.443,25
28.06.2015 17:15;28.06.2015 17:30;11.590,50
28.06.2015 17:30;28.06.2015 17:45;11.677,00
28.06.2015 17:45;28.06.2015 18:00;11.732,00
28.06.2015 18:00;28.06.2015 18:15;11.894,50
28.06.2015 18:15;28.06.2015 18:30;11.985,00
28.06.2015 18:30;28.06.2015 18:45;12.041,50
28.06.2015 18:45;28.06.2015 19:00;12.063,00
28.06.2015 19:00;28.06.2015 19:15;12.122,75
28.06.2015 19:15;28.06.2015 19:30;12.120,50
28.06.2015 19:30;28.06.2015 19:45;12.132,25
28.06.2015 19:45;28.06.2015 20:00;12.056,50
28.06.2015 20:00;28.06.2015 20:15;12.055,25
28.06.2015 20:15;28.06.2015 20:30;11.990,25
28.06.2015 20:30;28.06.2015 20:45;11.884,25
28.06.2015 20:45;28.06.2015 21:00;11.822,00
28.06.2015 21:00;28.06.2015 21:15;11.806,50
28.06.2015 21:15;28.06.2015 21:30;11.868,00
28.06.2015 21:30;28.06.2015 21:45;11.863,75
28.06.2015 21:45;28.06.2015 22:00;11.961,50
28.06.2015 22:00;28.06.2015 22:15;12.103,25
28.06.2015 22:15;28.06.2015 22:30;12.126,75
28.06.2015 22:30;28.06.2015 22:45;11.943,00
28.06.2015 22:45;28.06.2015 23:00;11.721,75
28.06.2015 23:00;28.06.2015 23:15;11.503,50
28.06.2015 23:15;28.06.2015 23:30;11.311,25
28.06.2015 23:30;28.06.2015 23:45;11.021,25
28.06.2015 23:45;29.06.2015 00:00;10.868,50
29.06.2015 00:00;29.06.2015 00:15;10.675,00
29.06.2015 00:15;29.06.2015 00:30;10.577,25
29.06.2015 00:30;29.06.2015 00:45;10.464,75
29.06.2015 00:45;29.06.2015 01:00;10.326,75
29.06.2015 01:00;29.06.2015 01:15;10.263,50
29.06.2015 01:15;29.06.2015 01:30;10.174,00
29.06.2015 01:30;29.06.2015 01:45;10.113,00
29.06.2015 01:45;29.06.2015 02:00;10.077,75
29.06.2015 02:00;29.06.2015 02:15;10.012,50
29.06.2015 02:15;29.06.2015 02:30;9.961,25
29.06.2015 02:30;29.06.2015 02:45;9.980,25
29.06.2015 02:45;29.06.2015 03:00;10.015,00
29.06.2015 03:00;29.06.2015 03:15;10.013,75
29.06.2015 03:15;29.06.2015 03:30;10.095,00
29.06.2015 03:30;29.06.2015 03:45;10.113,75
29.06.2015 03:45;29.06.2015 04:00;10.128,25
29.06.2015 04:00;29.06.2015 04:15;10.272,25
29.06.2015 04:15;29.06.2015 04:30;10.367,50
29.06.2015 04:30;29.06.2015 04:45;10.489,50
29.06.2015 04:45;29.06.2015 05:00;10.621,75
29.06.2015 05:00;29.06.2015 05:15;10.996,75
29.06.2015 05:15;29.06.2015 05:30;11.110,00
29.06.2015 05:30;29.06.2015 05:45;11.452,75
29.06.2015 05:45;29.06.2015 06:00;11.837,75
29.06.2015 06:00;29.06.2015 06:15;12.700,75
29.06.2015 06:15;29.06.2015 06:30;13.282,50
29.06.2015 06:30;29.06.2015 06:45;13.814,25
29.06.2015 06:45;29.06.2015 07:00;14.247,00
29.06.2015 07:00;29.06.2015 07:15;14.832,00
29.06.2015 07:15;29.06.2015 07:30;15.159,25
29.06.2015 07:30;29.06.2015 07:45;15.478,75
29.06.2015 07:45;29.06.2015 08:00;15.769,75
29.06.2015 08:00;29.06.2015 08:15;16.061,75
29.06.2015 08:15;29.06.2015 08:30;16.154,75
29.06.2015 08:30;29.06.2015 08:45;16.046,75
29.06.2015 08:45;29.06.2015 09:00;16.135,25
29.06.2015 09:00;29.06.2015 09:15;16.117,50
29.06.2015 09:15;29.06.2015 09:30;16.204,75
29.06.2015 09:30;29.06.2015 09:45;16.249,50
29.06.2015 09:45;29.06.2015 10:00;16.346,00
29.06.2015 10:00;29.06.2015 10:15;16.449,75
29.06.2015 10:15;29.06.2015 10:30;16.553,00
29.06.2015 10:30;29.06.2015 10:45;16.764,50
29.06.2015 10:45;29.06.2015 11:00;16.837,25
29.06.2015 11:00;29.06.2015 11:15;16.960,50
29.06.2015 11:15;29.06.2015 11:30;17.096,75
29.06.2015 11:30;29.06.2015 11:45;17.225,00
29.06.2015 11:45;29.06.2015 12:00;17.164,25
29.06.2015 12:00;29.06.2015 12:15;17.073,25
29.06.2015 12:15;29.06.2015 12:30;16.949,25
29.06.2015 12:30;29.06.2015 12:45;16.918,00
29.06.2015 12:45;29.06.2015 13:00;16.874,25
29.06.2015 13:00;29.06.2015 13:15;16.889,50
29.06.2015 13:15;29.06.2015 13:30;16.837,50
29.06.2015 13:30;29.06.2015 13:45;16.755,75
29.06.2015 13:45;29.06.2015 14:00;16.620,25
29.06.2015 14:00;29.06.2015 14:15;16.577,75
29.06.2015 14:15;29.06.2015 14:30;16.541,00
29.06.2015 14:30;29.06.2015 14:45;16.599,00
29.06.2015 14:45;29.06.2015 15:00;16.539,50
29.06.2015 15:00;29.06.2015 15:15;16.483,25
29.06.2015 15:15;29.06.2015 15:30;16.315,25
29.06.2015 15:30;29.06.2015 15:45;16.203,50
29.06.2015 15:45;29.06.2015 16:00;16.059,00
29.06.2015 16:00;29.06.2015 16:15;15.957,75
29.06.2015 16:15;29.06.2015 16:30;15.871,50
29.06.2015 16:30;29.06.2015 16:45;15.828,00
29.06.2015 16:45;29.06.2015 17:00;15.756,50
29.06.2015 17:00;29.06.2015 17:15;15.625,25
29.06.2015 17:15;29.06.2015 17:30;15.618,75
29.06.2015 17:30;29.06.2015 17:45;15.638,00
29.06.2015 17:45;29.06.2015 18:00;15.597,50
29.06.2015 18:00;29.06.2015 18:15;15.532,50
29.06.2015 18:15;29.06.2015 18:30;15.440,25
29.06.2015 18:30;29.06.2015 18:45;15.454,75
29.06.2015 18:45;29.06.2015 19:00;15.405,50
29.06.2015 19:00;29.06.2015 19:15;15.306,00
29.06.2015 19:15;29.06.2015 19:30;15.223,00
29.06.2015 19:30;29.06.2015 19:45;15.138,25
29.06.2015 19:45;29.06.2015 20:00;15.075,75
29.06.2015 20:00;29.06.2015 20:15;14.788,00
29.06.2015 20:15;29.06.2015 20:30;14.564,25
29.06.2015 20:30;29.06.2015 20:45;14.399,25
29.06.2015 20:45;29.06.2015 21:00;14.212,25
29.06.2015 21:00;29.06.2015 21:15;14.126,00
29.06.2015 21:15;29.06.2015 21:30;14.005,00
29.06.2015 21:30;29.06.2015 21:45;13.883,25
29.06.2015 21:45;29.06.2015 22:00;13.805,75
29.06.2015 22:00;29.06.2015 22:15;13.736,25
29.06.2015 22:15;29.06.2015 22:30;13.585,00
29.06.2015 22:30;29.06.2015 22:45;13.341,00
29.06.2015 22:45;29.06.2015 23:00;12.983,00
29.06.2015 23:00;29.06.2015 23:15;12.668,25
29.06.2015 23:15;29.06.2015 23:30;12.387,50
29.06.2015 23:30;29.06.2015 23:45;12.091,75
29.06.2015 23:45;30.06.2015 00:00;11.908,50
30.06.2015 00:00;30.06.2015 00:15;11.724,75
30.06.2015 00:15;30.06.2015 00:30;11.554,50
30.06.2015 00:30;30.06.2015 00:45;11.440,00
30.06.2015 00:45;30.06.2015 01:00;11.290,50
30.06.2015 01:00;30.06.2015 01:15;11.161,25
