Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
10.06.2015 00:00;10.06.2015 00:15;12.071,00
10.06.2015 00:15;10.06.2015 00:30;11.940,50
10.06.2015 00:30;10.06.2015 00:45;11.720,75
10.06.2015 00:45;10.06.2015 01:00;11.538,50
10.06.2015 01:00;10.06.2015 01:15;11.457,50
10.06.2015 01:15;10.06.2015 01:30;11.342,75
10.06.2015 01:30;10.06.2015 01:45;11.254,50
10.06.2015 01:45;10.06.2015 02:00;11.139,50
10.06.2015 02:00;10.06.2015 02:15;11.076,25
10.06.2015 02:15;10.06.2015 02:30;11.052,00
10.06.2015 02:30;10.06.2015 02:45;11.040,00
10.06.2015 02:45;10.06.2015 03:00;11.070,00
10.06.2015 03:00;10.06.2015 03:15;11.163,50
10.06.2015 03:15;10.06.2015 03:30;11.176,50
10.06.2015 03:30;10.06.2015 03:45;11.174,75
10.06.2015 03:45;10.06.2015 04:00;11.207,50
10.06.2015 04:00;10.06.2015 04:15;11.317,25
10.06.2015 04:15;10.06.2015 04:30;11.385,75
10.06.2015 04:30;10.06.2015 04:45;11.454,50
10.06.2015 04:45;10.06.2015 05:00;11.463,50
10.06.2015 05:00;10.06.2015 05:15;11.809,50
10.06.2015 05:15;10.06.2015 05:30;12.012,75
10.06.2015 05:30;10.06.2015 05:45;12.246,50
10.06.2015 05:45;10.06.2015 06:00;12.626,50
10.06.2015 06:00;10.06.2015 06:15;13.417,25
10.06.2015 06:15;10.06.2015 06:30;13.994,25
10.06.2015 06:30;10.06.2015 06:45;14.537,25
10.06.2015 06:45;10.06.2015 07:00;14.941,50
10.06.2015 07:00;10.06.2015 07:15;15.422,00
10.06.2015 07:15;10.06.2015 07:30;15.759,00
10.06.2015 07:30;10.06.2015 07:45;15.991,00
10.06.2015 07:45;10.06.2015 08:00;16.153,00
10.06.2015 08:00;10.06.2015 08:15;16.433,00
10.06.2015 08:15;10.06.2015 08:30;16.596,75
10.06.2015 08:30;10.06.2015 08:45;16.635,00
10.06.2015 08:45;10.06.2015 09:00;16.651,00
10.06.2015 09:00;10.06.2015 09:15;16.612,50
10.06.2015 09:15;10.06.2015 09:30;16.685,75
10.06.2015 09:30;10.06.2015 09:45;16.796,75
10.06.2015 09:45;10.06.2015 10:00;16.887,00
10.06.2015 10:00;10.06.2015 10:15;16.953,75
10.06.2015 10:15;10.06.2015 10:30;17.043,75
10.06.2015 10:30;10.06.2015 10:45;17.161,50
10.06.2015 10:45;10.06.2015 11:00;17.284,75
10.06.2015 11:00;10.06.2015 11:15;17.363,25
10.06.2015 11:15;10.06.2015 11:30;17.454,00
10.06.2015 11:30;10.06.2015 11:45;17.538,00
10.06.2015 11:45;10.06.2015 12:00;17.565,75
10.06.2015 12:00;10.06.2015 12:15;17.311,25
10.06.2015 12:15;10.06.2015 12:30;17.251,50
10.06.2015 12:30;10.06.2015 12:45;17.202,25
10.06.2015 12:45;10.06.2015 13:00;17.201,25
10.06.2015 13:00;10.06.2015 13:15;17.209,50
10.06.2015 13:15;10.06.2015 13:30;17.136,00
10.06.2015 13:30;10.06.2015 13:45;17.015,00
10.06.2015 13:45;10.06.2015 14:00;16.923,75
10.06.2015 14:00;10.06.2015 14:15;16.793,75
10.06.2015 14:15;10.06.2015 14:30;16.846,50
10.06.2015 14:30;10.06.2015 14:45;16.778,25
10.06.2015 14:45;10.06.2015 15:00;16.643,50
10.06.2015 15:00;10.06.2015 15:15;16.665,75
10.06.2015 15:15;10.06.2015 15:30;16.514,25
10.06.2015 15:30;10.06.2015 15:45;16.422,75
