Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
17.06.2023 00:00;17.06.2023 00:15;10.627,75
17.06.2023 00:15;17.06.2023 00:30;10.531,50
17.06.2023 00:30;17.06.2023 00:45;10.433,00
17.06.2023 00:45;17.06.2023 01:00;10.251,00
17.06.2023 01:00;17.06.2023 01:15;10.086,25
17.06.2023 01:15;17.06.2023 01:30;10.083,75
17.06.2023 01:30;17.06.2023 01:45;9.964,25
17.06.2023 01:45;17.06.2023 02:00;9.892,75
17.06.2023 02:00;17.06.2023 02:15;9.798,25
17.06.2023 02:15;17.06.2023 02:30;9.659,50
17.06.2023 02:30;17.06.2023 02:45;9.592,25
17.06.2023 02:45;17.06.2023 03:00;9.583,25
17.06.2023 03:00;17.06.2023 03:15;9.571,00
17.06.2023 03:15;17.06.2023 03:30;9.530,00
17.06.2023 03:30;17.06.2023 03:45;9.470,75
17.06.2023 03:45;17.06.2023 04:00;9.482,50
17.06.2023 04:00;17.06.2023 04:15;9.429,75
17.06.2023 04:15;17.06.2023 04:30;9.417,75
17.06.2023 04:30;17.06.2023 04:45;9.407,25
17.06.2023 04:45;17.06.2023 05:00;9.360,75
17.06.2023 05:00;17.06.2023 05:15;9.363,75
17.06.2023 05:15;17.06.2023 05:30;9.245,75
17.06.2023 05:30;17.06.2023 05:45;9.315,75
17.06.2023 05:45;17.06.2023 06:00;9.371,50
17.06.2023 06:00;17.06.2023 06:15;9.589,50
17.06.2023 06:15;17.06.2023 06:30;9.706,25
17.06.2023 06:30;17.06.2023 06:45;9.849,50
17.06.2023 06:45;17.06.2023 07:00;9.990,50
17.06.2023 07:00;17.06.2023 07:15;10.247,75
17.06.2023 07:15;17.06.2023 07:30;10.434,50
17.06.2023 07:30;17.06.2023 07:45;10.648,50
17.06.2023 07:45;17.06.2023 08:00;10.848,50
17.06.2023 08:00;17.06.2023 08:15;11.119,50
17.06.2023 08:15;17.06.2023 08:30;11.295,00
17.06.2023 08:30;17.06.2023 08:45;11.456,50
17.06.2023 08:45;17.06.2023 09:00;11.570,00
17.06.2023 09:00;17.06.2023 09:15;11.749,75
17.06.2023 09:15;17.06.2023 09:30;11.879,00
17.06.2023 09:30;17.06.2023 09:45;11.973,50
17.06.2023 09:45;17.06.2023 10:00;12.046,75
17.06.2023 10:00;17.06.2023 10:15;12.255,00
17.06.2023 10:15;17.06.2023 10:30;12.278,00
17.06.2023 10:30;17.06.2023 10:45;12.345,75
17.06.2023 10:45;17.06.2023 11:00;12.404,00
17.06.2023 11:00;17.06.2023 11:15;12.408,50
17.06.2023 11:15;17.06.2023 11:30;12.483,75
17.06.2023 11:30;17.06.2023 11:45;12.539,25
17.06.2023 11:45;17.06.2023 12:00;12.482,75
17.06.2023 12:00;17.06.2023 12:15;12.294,25
17.06.2023 12:15;17.06.2023 12:30;12.246,00
17.06.2023 12:30;17.06.2023 12:45;12.193,75
17.06.2023 12:45;17.06.2023 13:00;12.102,00
17.06.2023 13:00;17.06.2023 13:15;11.916,75
17.06.2023 13:15;17.06.2023 13:30;11.838,75
17.06.2023 13:30;17.06.2023 13:45;11.733,75
17.06.2023 13:45;17.06.2023 14:00;11.647,50
17.06.2023 14:00;17.06.2023 14:15;11.569,75
17.06.2023 14:15;17.06.2023 14:30;11.516,00
17.06.2023 14:30;17.06.2023 14:45;11.477,50
17.06.2023 14:45;17.06.2023 15:00;11.490,75
17.06.2023 15:00;17.06.2023 15:15;11.527,75
17.06.2023 15:15;17.06.2023 15:30;11.441,50
17.06.2023 15:30;17.06.2023 15:45;11.408,50
17.06.2023 15:45;17.06.2023 16:00;11.399,50
17.06.2023 16:00;17.06.2023 16:15;11.365,00
17.06.2023 16:15;17.06.2023 16:30;11.324,00
17.06.2023 16:30;17.06.2023 16:45;11.334,00
17.06.2023 16:45;17.06.2023 17:00;11.350,50
17.06.2023 17:00;17.06.2023 17:15;11.382,25
17.06.2023 17:15;17.06.2023 17:30;11.429,50
17.06.2023 17:30;17.06.2023 17:45;11.425,50
17.06.2023 17:45;17.06.2023 18:00;11.536,25
17.06.2023 18:00;17.06.2023 18:15;11.616,75
17.06.2023 18:15;17.06.2023 18:30;11.641,50
17.06.2023 18:30;17.06.2023 18:45;11.640,50
17.06.2023 18:45;17.06.2023 19:00;11.629,75
17.06.2023 19:00;17.06.2023 19:15;11.673,25
17.06.2023 19:15;17.06.2023 19:30;11.580,50
17.06.2023 19:30;17.06.2023 19:45;11.532,50
17.06.2023 19:45;17.06.2023 20:00;11.444,75
17.06.2023 20:00;17.06.2023 20:15;11.356,00
17.06.2023 20:15;17.06.2023 20:30;11.222,50
17.06.2023 20:30;17.06.2023 20:45;11.097,75
17.06.2023 20:45;17.06.2023 21:00;11.003,25
17.06.2023 21:00;17.06.2023 21:15;10.969,75
17.06.2023 21:15;17.06.2023 21:30;10.937,25
17.06.2023 21:30;17.06.2023 21:45;10.947,50
17.06.2023 21:45;17.06.2023 22:00;10.916,25
17.06.2023 22:00;17.06.2023 22:15;10.895,00
17.06.2023 22:15;17.06.2023 22:30;10.786,00
17.06.2023 22:30;17.06.2023 22:45;10.676,25
17.06.2023 22:45;17.06.2023 23:00;10.570,25
17.06.2023 23:00;17.06.2023 23:15;10.401,25
17.06.2023 23:15;17.06.2023 23:30;10.271,50
17.06.2023 23:30;17.06.2023 23:45;10.137,25
17.06.2023 23:45;18.06.2023 00:00;9.957,25
18.06.2023 00:00;18.06.2023 00:15;9.695,25
18.06.2023 00:15;18.06.2023 00:30;9.617,25
18.06.2023 00:30;18.06.2023 00:45;9.529,75
18.06.2023 00:45;18.06.2023 01:00;9.421,00
18.06.2023 01:00;18.06.2023 01:15;9.268,00
18.06.2023 01:15;18.06.2023 01:30;9.138,25
18.06.2023 01:30;18.06.2023 01:45;9.059,25
18.06.2023 01:45;18.06.2023 02:00;8.890,50
18.06.2023 02:00;18.06.2023 02:15;8.851,00
18.06.2023 02:15;18.06.2023 02:30;8.826,00
18.06.2023 02:30;18.06.2023 02:45;8.728,75
18.06.2023 02:45;18.06.2023 03:00;8.677,25
