Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
19.06.2016 00:00;19.06.2016 00:15;10.389,75
19.06.2016 00:15;19.06.2016 00:30;10.243,50
19.06.2016 00:30;19.06.2016 00:45;9.995,25
19.06.2016 00:45;19.06.2016 01:00;9.788,00
19.06.2016 01:00;19.06.2016 01:15;9.764,25
19.06.2016 01:15;19.06.2016 01:30;9.656,25
19.06.2016 01:30;19.06.2016 01:45;9.567,00
19.06.2016 01:45;19.06.2016 02:00;9.458,75
19.06.2016 02:00;19.06.2016 02:15;9.367,50
19.06.2016 02:15;19.06.2016 02:30;9.368,75
19.06.2016 02:30;19.06.2016 02:45;9.310,00
19.06.2016 02:45;19.06.2016 03:00;9.276,25
19.06.2016 03:00;19.06.2016 03:15;9.202,00
19.06.2016 03:15;19.06.2016 03:30;9.180,50
19.06.2016 03:30;19.06.2016 03:45;9.141,00
19.06.2016 03:45;19.06.2016 04:00;9.099,75
19.06.2016 04:00;19.06.2016 04:15;9.148,25
19.06.2016 04:15;19.06.2016 04:30;9.071,00
19.06.2016 04:30;19.06.2016 04:45;9.067,50
19.06.2016 04:45;19.06.2016 05:00;8.999,75
19.06.2016 05:00;19.06.2016 05:15;9.067,00
19.06.2016 05:15;19.06.2016 05:30;9.041,00
19.06.2016 05:30;19.06.2016 05:45;9.002,75
19.06.2016 05:45;19.06.2016 06:00;9.013,75
19.06.2016 06:00;19.06.2016 06:15;9.122,25
19.06.2016 06:15;19.06.2016 06:30;9.172,50
19.06.2016 06:30;19.06.2016 06:45;9.275,00
19.06.2016 06:45;19.06.2016 07:00;9.419,75
19.06.2016 07:00;19.06.2016 07:15;9.627,75
19.06.2016 07:15;19.06.2016 07:30;9.774,00
19.06.2016 07:30;19.06.2016 07:45;9.965,75
19.06.2016 07:45;19.06.2016 08:00;10.176,25
19.06.2016 08:00;19.06.2016 08:15;10.437,50
19.06.2016 08:15;19.06.2016 08:30;10.655,75
19.06.2016 08:30;19.06.2016 08:45;10.891,00
19.06.2016 08:45;19.06.2016 09:00;11.070,75
19.06.2016 09:00;19.06.2016 09:15;11.326,75
19.06.2016 09:15;19.06.2016 09:30;11.495,00
19.06.2016 09:30;19.06.2016 09:45;11.706,50
19.06.2016 09:45;19.06.2016 10:00;11.837,25
19.06.2016 10:00;19.06.2016 10:15;12.036,25
19.06.2016 10:15;19.06.2016 10:30;12.251,00
19.06.2016 10:30;19.06.2016 10:45;12.406,00
19.06.2016 10:45;19.06.2016 11:00;12.493,00
19.06.2016 11:00;19.06.2016 11:15;12.694,25
19.06.2016 11:15;19.06.2016 11:30;12.865,25
19.06.2016 11:30;19.06.2016 11:45;13.038,50
19.06.2016 11:45;19.06.2016 12:00;12.970,00
19.06.2016 12:00;19.06.2016 12:15;12.931,75
19.06.2016 12:15;19.06.2016 12:30;12.920,25
19.06.2016 12:30;19.06.2016 12:45;12.803,75
19.06.2016 12:45;19.06.2016 13:00;12.656,25
19.06.2016 13:00;19.06.2016 13:15;12.630,00
19.06.2016 13:15;19.06.2016 13:30;12.523,75
19.06.2016 13:30;19.06.2016 13:45;12.383,75
19.06.2016 13:45;19.06.2016 14:00;12.230,50
19.06.2016 14:00;19.06.2016 14:15;12.216,25
19.06.2016 14:15;19.06.2016 14:30;12.147,25
19.06.2016 14:30;19.06.2016 14:45;12.006,00
19.06.2016 14:45;19.06.2016 15:00;11.925,75
19.06.2016 15:00;19.06.2016 15:15;11.825,75
19.06.2016 15:15;19.06.2016 15:30;11.790,50
19.06.2016 15:30;19.06.2016 15:45;11.747,75
19.06.2016 15:45;19.06.2016 16:00;11.755,25
19.06.2016 16:00;19.06.2016 16:15;11.719,25
19.06.2016 16:15;19.06.2016 16:30;11.751,50
19.06.2016 16:30;19.06.2016 16:45;11.871,75
19.06.2016 16:45;19.06.2016 17:00;11.875,75
19.06.2016 17:00;19.06.2016 17:15;11.941,75
19.06.2016 17:15;19.06.2016 17:30;11.988,00
19.06.2016 17:30;19.06.2016 17:45;12.041,25
19.06.2016 17:45;19.06.2016 18:00;12.050,75
19.06.2016 18:00;19.06.2016 18:15;12.165,00
19.06.2016 18:15;19.06.2016 18:30;12.265,50
19.06.2016 18:30;19.06.2016 18:45;12.275,00
19.06.2016 18:45;19.06.2016 19:00;12.291,00
19.06.2016 19:00;19.06.2016 19:15;12.298,25
19.06.2016 19:15;19.06.2016 19:30;12.267,75
