Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
07.07.2016 00:00;07.07.2016 00:15;12.121,25
07.07.2016 00:15;07.07.2016 00:30;11.894,25
07.07.2016 00:30;07.07.2016 00:45;11.783,50
07.07.2016 00:45;07.07.2016 01:00;11.651,25
07.07.2016 01:00;07.07.2016 01:15;11.533,50
07.07.2016 01:15;07.07.2016 01:30;11.491,75
07.07.2016 01:30;07.07.2016 01:45;11.378,25
07.07.2016 01:45;07.07.2016 02:00;11.293,75
07.07.2016 02:00;07.07.2016 02:15;11.166,00
07.07.2016 02:15;07.07.2016 02:30;11.117,25
07.07.2016 02:30;07.07.2016 02:45;11.121,00
07.07.2016 02:45;07.07.2016 03:00;11.117,25
07.07.2016 03:00;07.07.2016 03:15;11.075,50
07.07.2016 03:15;07.07.2016 03:30;11.117,75
07.07.2016 03:30;07.07.2016 03:45;11.160,25
07.07.2016 03:45;07.07.2016 04:00;11.133,00
07.07.2016 04:00;07.07.2016 04:15;11.214,50
07.07.2016 04:15;07.07.2016 04:30;11.256,25
07.07.2016 04:30;07.07.2016 04:45;11.441,00
07.07.2016 04:45;07.07.2016 05:00;11.495,25
07.07.2016 05:00;07.07.2016 05:15;11.759,25
07.07.2016 05:15;07.07.2016 05:30;11.882,00
07.07.2016 05:30;07.07.2016 05:45;12.160,75
07.07.2016 05:45;07.07.2016 06:00;12.489,50
07.07.2016 06:00;07.07.2016 06:15;13.258,25
07.07.2016 06:15;07.07.2016 06:30;13.834,00
07.07.2016 06:30;07.07.2016 06:45;14.243,50
07.07.2016 06:45;07.07.2016 07:00;14.572,25
07.07.2016 07:00;07.07.2016 07:15;15.057,00
07.07.2016 07:15;07.07.2016 07:30;15.394,25
07.07.2016 07:30;07.07.2016 07:45;15.710,00
07.07.2016 07:45;07.07.2016 08:00;15.956,25
07.07.2016 08:00;07.07.2016 08:15;16.191,50
07.07.2016 08:15;07.07.2016 08:30;16.371,75
07.07.2016 08:30;07.07.2016 08:45;16.557,00
07.07.2016 08:45;07.07.2016 09:00;16.536,50
07.07.2016 09:00;07.07.2016 09:15;16.561,25
07.07.2016 09:15;07.07.2016 09:30;16.617,50
07.07.2016 09:30;07.07.2016 09:45;16.658,00
07.07.2016 09:45;07.07.2016 10:00;16.776,50
07.07.2016 10:00;07.07.2016 10:15;16.912,50
07.07.2016 10:15;07.07.2016 10:30;16.978,00
07.07.2016 10:30;07.07.2016 10:45;17.064,00
07.07.2016 10:45;07.07.2016 11:00;17.137,50
07.07.2016 11:00;07.07.2016 11:15;17.221,75
07.07.2016 11:15;07.07.2016 11:30;17.252,25
07.07.2016 11:30;07.07.2016 11:45;17.341,75
07.07.2016 11:45;07.07.2016 12:00;17.310,50
07.07.2016 12:00;07.07.2016 12:15;17.155,50
07.07.2016 12:15;07.07.2016 12:30;17.011,00
07.07.2016 12:30;07.07.2016 12:45;17.081,75
07.07.2016 12:45;07.07.2016 13:00;17.069,50
07.07.2016 13:00;07.07.2016 13:15;17.015,00
07.07.2016 13:15;07.07.2016 13:30;17.019,00
07.07.2016 13:30;07.07.2016 13:45;16.875,75
07.07.2016 13:45;07.07.2016 14:00;16.754,75
07.07.2016 14:00;07.07.2016 14:15;16.691,00
07.07.2016 14:15;07.07.2016 14:30;16.647,00
07.07.2016 14:30;07.07.2016 14:45;16.678,25
07.07.2016 14:45;07.07.2016 15:00;16.585,25
07.07.2016 15:00;07.07.2016 15:15;16.571,00
07.07.2016 15:15;07.07.2016 15:30;16.532,25
07.07.2016 15:30;07.07.2016 15:45;16.433,25
07.07.2016 15:45;07.07.2016 16:00;16.267,50
07.07.2016 16:00;07.07.2016 16:15;16.148,50
07.07.2016 16:15;07.07.2016 16:30;16.013,50
07.07.2016 16:30;07.07.2016 16:45;15.915,75
07.07.2016 16:45;07.07.2016 17:00;15.809,00
07.07.2016 17:00;07.07.2016 17:15;15.801,50
07.07.2016 17:15;07.07.2016 17:30;15.845,50
07.07.2016 17:30;07.07.2016 17:45;15.874,75
07.07.2016 17:45;07.07.2016 18:00;15.847,50
07.07.2016 18:00;07.07.2016 18:15;15.744,50
07.07.2016 18:15;07.07.2016 18:30;15.712,50
07.07.2016 18:30;07.07.2016 18:45;15.706,00
07.07.2016 18:45;07.07.2016 19:00;15.700,25
07.07.2016 19:00;07.07.2016 19:15;15.597,00
07.07.2016 19:15;07.07.2016 19:30;15.464,25
07.07.2016 19:30;07.07.2016 19:45;15.315,00
07.07.2016 19:45;07.07.2016 20:00;15.116,50
07.07.2016 20:00;07.07.2016 20:15;14.839,75
07.07.2016 20:15;07.07.2016 20:30;14.559,00
07.07.2016 20:30;07.07.2016 20:45;14.306,50
07.07.2016 20:45;07.07.2016 21:00;14.065,75
07.07.2016 21:00;07.07.2016 21:15;13.738,75
07.07.2016 21:15;07.07.2016 21:30;13.524,25
07.07.2016 21:30;07.07.2016 21:45;13.363,00
07.07.2016 21:45;07.07.2016 22:00;13.604,50
07.07.2016 22:00;07.07.2016 22:15;13.636,75
07.07.2016 22:15;07.07.2016 22:30;13.461,75
07.07.2016 22:30;07.07.2016 22:45;13.234,00
07.07.2016 22:45;07.07.2016 23:00;13.007,75
07.07.2016 23:00;07.07.2016 23:15;13.029,00
07.07.2016 23:15;07.07.2016 23:30;12.909,25
07.07.2016 23:30;07.07.2016 23:45;12.600,50
07.07.2016 23:45;08.07.2016 00:00;12.417,50
08.07.2016 00:00;08.07.2016 00:15;12.244,50
08.07.2016 00:15;08.07.2016 00:30;12.082,50
08.07.2016 00:30;08.07.2016 00:45;11.891,75
08.07.2016 00:45;08.07.2016 01:00;11.763,50
08.07.2016 01:00;08.07.2016 01:15;11.674,75
08.07.2016 01:15;08.07.2016 01:30;11.550,00
08.07.2016 01:30;08.07.2016 01:45;11.423,25
08.07.2016 01:45;08.07.2016 02:00;11.380,75
08.07.2016 02:00;08.07.2016 02:15;11.305,50
08.07.2016 02:15;08.07.2016 02:30;11.209,50
08.07.2016 02:30;08.07.2016 02:45;11.196,50
08.07.2016 02:45;08.07.2016 03:00;11.255,50
08.07.2016 03:00;08.07.2016 03:15;11.262,50
08.07.2016 03:15;08.07.2016 03:30;11.200,75
08.07.2016 03:30;08.07.2016 03:45;11.245,50
08.07.2016 03:45;08.07.2016 04:00;11.267,00
08.07.2016 04:00;08.07.2016 04:15;11.254,25
08.07.2016 04:15;08.07.2016 04:30;11.337,75
08.07.2016 04:30;08.07.2016 04:45;11.437,75
08.07.2016 04:45;08.07.2016 05:00;11.550,00
08.07.2016 05:00;08.07.2016 05:15;11.841,50
08.07.2016 05:15;08.07.2016 05:30;11.934,50
08.07.2016 05:30;08.07.2016 05:45;12.210,50
08.07.2016 05:45;08.07.2016 06:00;12.500,25
08.07.2016 06:00;08.07.2016 06:15;13.172,25
08.07.2016 06:15;08.07.2016 06:30;13.719,50
08.07.2016 06:30;08.07.2016 06:45;14.159,50
08.07.2016 06:45;08.07.2016 07:00;14.550,50
08.07.2016 07:00;08.07.2016 07:15;15.086,25
08.07.2016 07:15;08.07.2016 07:30;15.414,00
08.07.2016 07:30;08.07.2016 07:45;15.661,75
08.07.2016 07:45;08.07.2016 08:00;15.975,50
08.07.2016 08:00;08.07.2016 08:15;16.274,50
08.07.2016 08:15;08.07.2016 08:30;16.426,50
08.07.2016 08:30;08.07.2016 08:45;16.557,00
08.07.2016 08:45;08.07.2016 09:00;16.618,00
08.07.2016 09:00;08.07.2016 09:15;16.604,75
08.07.2016 09:15;08.07.2016 09:30;16.716,75
08.07.2016 09:30;08.07.2016 09:45;16.907,25
