Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
14.06.2023 00:00;14.06.2023 00:15;11.075,00
14.06.2023 00:15;14.06.2023 00:30;10.979,75
14.06.2023 00:30;14.06.2023 00:45;10.827,50
14.06.2023 00:45;14.06.2023 01:00;10.722,25
14.06.2023 01:00;14.06.2023 01:15;10.724,50
14.06.2023 01:15;14.06.2023 01:30;10.622,75
14.06.2023 01:30;14.06.2023 01:45;10.549,25
14.06.2023 01:45;14.06.2023 02:00;10.438,75
14.06.2023 02:00;14.06.2023 02:15;10.371,00
14.06.2023 02:15;14.06.2023 02:30;10.354,00
14.06.2023 02:30;14.06.2023 02:45;10.358,00
14.06.2023 02:45;14.06.2023 03:00;10.344,25
14.06.2023 03:00;14.06.2023 03:15;10.411,50
14.06.2023 03:15;14.06.2023 03:30;10.325,50
14.06.2023 03:30;14.06.2023 03:45;10.274,75
14.06.2023 03:45;14.06.2023 04:00;10.308,25
14.06.2023 04:00;14.06.2023 04:15;10.339,50
14.06.2023 04:15;14.06.2023 04:30;10.369,75
14.06.2023 04:30;14.06.2023 04:45;10.407,50
14.06.2023 04:45;14.06.2023 05:00;10.465,00
14.06.2023 05:00;14.06.2023 05:15;10.685,50
14.06.2023 05:15;14.06.2023 05:30;10.867,25
14.06.2023 05:30;14.06.2023 05:45;11.043,25
14.06.2023 05:45;14.06.2023 06:00;11.414,75
14.06.2023 06:00;14.06.2023 06:15;12.146,25
14.06.2023 06:15;14.06.2023 06:30;12.652,25
14.06.2023 06:30;14.06.2023 06:45;12.927,00
14.06.2023 06:45;14.06.2023 07:00;13.203,00
14.06.2023 07:00;14.06.2023 07:15;13.711,75
14.06.2023 07:15;14.06.2023 07:30;13.923,25
14.06.2023 07:30;14.06.2023 07:45;14.110,75
14.06.2023 07:45;14.06.2023 08:00;14.282,75
14.06.2023 08:00;14.06.2023 08:15;14.477,50
14.06.2023 08:15;14.06.2023 08:30;14.670,00
14.06.2023 08:30;14.06.2023 08:45;14.712,00
14.06.2023 08:45;14.06.2023 09:00;14.698,50
14.06.2023 09:00;14.06.2023 09:15;14.618,50
14.06.2023 09:15;14.06.2023 09:30;14.653,50
14.06.2023 09:30;14.06.2023 09:45;14.882,25
14.06.2023 09:45;14.06.2023 10:00;14.799,75
14.06.2023 10:00;14.06.2023 10:15;14.785,25
14.06.2023 10:15;14.06.2023 10:30;14.789,25
14.06.2023 10:30;14.06.2023 10:45;14.880,75
14.06.2023 10:45;14.06.2023 11:00;14.964,25
14.06.2023 11:00;14.06.2023 11:15;14.990,50
14.06.2023 11:15;14.06.2023 11:30;15.090,00
14.06.2023 11:30;14.06.2023 11:45;15.182,25
14.06.2023 11:45;14.06.2023 12:00;15.138,50
14.06.2023 12:00;14.06.2023 12:15;15.036,50
14.06.2023 12:15;14.06.2023 12:30;15.050,25
14.06.2023 12:30;14.06.2023 12:45;14.994,00
14.06.2023 12:45;14.06.2023 13:00;14.974,75
14.06.2023 13:00;14.06.2023 13:15;14.971,50
14.06.2023 13:15;14.06.2023 13:30;14.943,00
14.06.2023 13:30;14.06.2023 13:45;14.882,50
14.06.2023 13:45;14.06.2023 14:00;14.782,75
14.06.2023 14:00;14.06.2023 14:15;14.752,25
14.06.2023 14:15;14.06.2023 14:30;14.729,50
14.06.2023 14:30;14.06.2023 14:45;14.763,25
14.06.2023 14:45;14.06.2023 15:00;14.787,25
14.06.2023 15:00;14.06.2023 15:15;14.704,25
14.06.2023 15:15;14.06.2023 15:30;14.520,50
14.06.2023 15:30;14.06.2023 15:45;14.516,75
14.06.2023 15:45;14.06.2023 16:00;14.472,50
14.06.2023 16:00;14.06.2023 16:15;14.346,50
14.06.2023 16:15;14.06.2023 16:30;14.283,00
14.06.2023 16:30;14.06.2023 16:45;14.095,25
14.06.2023 16:45;14.06.2023 17:00;14.027,75
14.06.2023 17:00;14.06.2023 17:15;14.057,25
14.06.2023 17:15;14.06.2023 17:30;14.124,50
14.06.2023 17:30;14.06.2023 17:45;14.100,25
14.06.2023 17:45;14.06.2023 18:00;14.191,25
14.06.2023 18:00;14.06.2023 18:15;14.251,00
14.06.2023 18:15;14.06.2023 18:30;14.163,00
14.06.2023 18:30;14.06.2023 18:45;14.158,00
14.06.2023 18:45;14.06.2023 19:00;14.218,75
14.06.2023 19:00;14.06.2023 19:15;14.110,75
14.06.2023 19:15;14.06.2023 19:30;14.070,50
14.06.2023 19:30;14.06.2023 19:45;14.039,00
14.06.2023 19:45;14.06.2023 20:00;13.937,75
14.06.2023 20:00;14.06.2023 20:15;13.818,25
14.06.2023 20:15;14.06.2023 20:30;13.637,00
14.06.2023 20:30;14.06.2023 20:45;13.575,75
14.06.2023 20:45;14.06.2023 21:00;13.404,75
14.06.2023 21:00;14.06.2023 21:15;13.221,50
14.06.2023 21:15;14.06.2023 21:30;13.026,25
14.06.2023 21:30;14.06.2023 21:45;12.903,00
14.06.2023 21:45;14.06.2023 22:00;12.864,00
14.06.2023 22:00;14.06.2023 22:15;12.711,00
14.06.2023 22:15;14.06.2023 22:30;12.430,25
14.06.2023 22:30;14.06.2023 22:45;12.209,25
14.06.2023 22:45;14.06.2023 23:00;12.088,75
14.06.2023 23:00;14.06.2023 23:15;11.776,75
14.06.2023 23:15;14.06.2023 23:30;11.448,50
14.06.2023 23:30;14.06.2023 23:45;11.322,25
14.06.2023 23:45;15.06.2023 00:00;11.226,75
15.06.2023 00:00;15.06.2023 00:15;11.035,75
15.06.2023 00:15;15.06.2023 00:30;10.853,75
15.06.2023 00:30;15.06.2023 00:45;10.737,50
15.06.2023 00:45;15.06.2023 01:00;10.660,25
15.06.2023 01:00;15.06.2023 01:15;10.662,25
15.06.2023 01:15;15.06.2023 01:30;10.515,00
15.06.2023 01:30;15.06.2023 01:45;10.510,25
15.06.2023 01:45;15.06.2023 02:00;10.451,75
15.06.2023 02:00;15.06.2023 02:15;10.336,25
15.06.2023 02:15;15.06.2023 02:30;10.275,00
15.06.2023 02:30;15.06.2023 02:45;10.264,25
15.06.2023 02:45;15.06.2023 03:00;10.273,25
15.06.2023 03:00;15.06.2023 03:15;10.249,75
15.06.2023 03:15;15.06.2023 03:30;10.285,00
15.06.2023 03:30;15.06.2023 03:45;10.285,00
15.06.2023 03:45;15.06.2023 04:00;10.220,75
15.06.2023 04:00;15.06.2023 04:15;10.250,25
15.06.2023 04:15;15.06.2023 04:30;10.312,00
15.06.2023 04:30;15.06.2023 04:45;10.347,50
15.06.2023 04:45;15.06.2023 05:00;10.376,25
15.06.2023 05:00;15.06.2023 05:15;10.561,00
15.06.2023 05:15;15.06.2023 05:30;10.630,25
15.06.2023 05:30;15.06.2023 05:45;10.912,25
15.06.2023 05:45;15.06.2023 06:00;11.245,50
15.06.2023 06:00;15.06.2023 06:15;11.931,75
15.06.2023 06:15;15.06.2023 06:30;12.329,75
15.06.2023 06:30;15.06.2023 06:45;12.686,75
15.06.2023 06:45;15.06.2023 07:00;13.079,00
15.06.2023 07:00;15.06.2023 07:15;13.522,75
15.06.2023 07:15;15.06.2023 07:30;13.766,50
15.06.2023 07:30;15.06.2023 07:45;13.984,25
15.06.2023 07:45;15.06.2023 08:00;14.201,00
15.06.2023 08:00;15.06.2023 08:15;14.367,25
15.06.2023 08:15;15.06.2023 08:30;14.515,75
15.06.2023 08:30;15.06.2023 08:45;14.590,25
15.06.2023 08:45;15.06.2023 09:00;14.601,00
15.06.2023 09:00;15.06.2023 09:15;14.501,25
15.06.2023 09:15;15.06.2023 09:30;14.612,50
15.06.2023 09:30;15.06.2023 09:45;14.764,50
15.06.2023 09:45;15.06.2023 10:00;14.717,50
15.06.2023 10:00;15.06.2023 10:15;14.732,00
15.06.2023 10:15;15.06.2023 10:30;14.747,50
15.06.2023 10:30;15.06.2023 10:45;14.887,75
15.06.2023 10:45;15.06.2023 11:00;14.929,50
15.06.2023 11:00;15.06.2023 11:15;15.015,25
15.06.2023 11:15;15.06.2023 11:30;15.096,75
15.06.2023 11:30;15.06.2023 11:45;15.182,00
15.06.2023 11:45;15.06.2023 12:00;15.173,50
15.06.2023 12:00;15.06.2023 12:15;15.105,50
15.06.2023 12:15;15.06.2023 12:30;15.021,00
15.06.2023 12:30;15.06.2023 12:45;15.025,50
15.06.2023 12:45;15.06.2023 13:00;15.010,00
15.06.2023 13:00;15.06.2023 13:15;14.960,75
15.06.2023 13:15;15.06.2023 13:30;14.905,00
15.06.2023 13:30;15.06.2023 13:45;14.833,00
15.06.2023 13:45;15.06.2023 14:00;14.690,25
15.06.2023 14:00;15.06.2023 14:15;14.663,75
15.06.2023 14:15;15.06.2023 14:30;14.547,50
