Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
23.06.2021 00:00;23.06.2021 00:15;12.332,00
23.06.2021 00:15;23.06.2021 00:30;12.109,50
23.06.2021 00:30;23.06.2021 00:45;12.044,00
23.06.2021 00:45;23.06.2021 01:00;11.944,75
23.06.2021 01:00;23.06.2021 01:15;11.768,00
23.06.2021 01:15;23.06.2021 01:30;11.624,25
23.06.2021 01:30;23.06.2021 01:45;11.524,75
23.06.2021 01:45;23.06.2021 02:00;11.492,50
23.06.2021 02:00;23.06.2021 02:15;11.411,50
23.06.2021 02:15;23.06.2021 02:30;11.365,50
23.06.2021 02:30;23.06.2021 02:45;11.388,00
23.06.2021 02:45;23.06.2021 03:00;11.352,50
23.06.2021 03:00;23.06.2021 03:15;11.331,00
23.06.2021 03:15;23.06.2021 03:30;11.392,75
23.06.2021 03:30;23.06.2021 03:45;11.417,50
23.06.2021 03:45;23.06.2021 04:00;11.379,00
23.06.2021 04:00;23.06.2021 04:15;11.529,25
23.06.2021 04:15;23.06.2021 04:30;11.569,75
23.06.2021 04:30;23.06.2021 04:45;11.647,25
23.06.2021 04:45;23.06.2021 05:00;11.709,50
23.06.2021 05:00;23.06.2021 05:15;11.988,50
23.06.2021 05:15;23.06.2021 05:30;12.107,00
23.06.2021 05:30;23.06.2021 05:45;12.392,00
23.06.2021 05:45;23.06.2021 06:00;12.648,50
23.06.2021 06:00;23.06.2021 06:15;13.418,50
23.06.2021 06:15;23.06.2021 06:30;13.782,00
23.06.2021 06:30;23.06.2021 06:45;14.117,50
23.06.2021 06:45;23.06.2021 07:00;14.424,75
23.06.2021 07:00;23.06.2021 07:15;14.774,00
23.06.2021 07:15;23.06.2021 07:30;15.078,25
23.06.2021 07:30;23.06.2021 07:45;15.319,50
23.06.2021 07:45;23.06.2021 08:00;15.501,50
23.06.2021 08:00;23.06.2021 08:15;15.832,75
23.06.2021 08:15;23.06.2021 08:30;15.977,00
23.06.2021 08:30;23.06.2021 08:45;16.086,75
23.06.2021 08:45;23.06.2021 09:00;16.122,75
23.06.2021 09:00;23.06.2021 09:15;16.119,25
23.06.2021 09:15;23.06.2021 09:30;16.225,25
23.06.2021 09:30;23.06.2021 09:45;16.351,25
23.06.2021 09:45;23.06.2021 10:00;16.451,00
23.06.2021 10:00;23.06.2021 10:15;16.558,75
23.06.2021 10:15;23.06.2021 10:30;16.579,75
23.06.2021 10:30;23.06.2021 10:45;16.629,75
23.06.2021 10:45;23.06.2021 11:00;16.725,50
23.06.2021 11:00;23.06.2021 11:15;16.764,75
23.06.2021 11:15;23.06.2021 11:30;16.876,50
23.06.2021 11:30;23.06.2021 11:45;16.913,75
23.06.2021 11:45;23.06.2021 12:00;16.948,50
23.06.2021 12:00;23.06.2021 12:15;16.781,00
23.06.2021 12:15;23.06.2021 12:30;16.641,25
23.06.2021 12:30;23.06.2021 12:45;16.595,00
23.06.2021 12:45;23.06.2021 13:00;16.613,75
23.06.2021 13:00;23.06.2021 13:15;16.486,75
23.06.2021 13:15;23.06.2021 13:30;16.475,25
23.06.2021 13:30;23.06.2021 13:45;16.425,50
23.06.2021 13:45;23.06.2021 14:00;16.260,00
23.06.2021 14:00;23.06.2021 14:15;16.181,50
23.06.2021 14:15;23.06.2021 14:30;16.183,75
23.06.2021 14:30;23.06.2021 14:45;16.012,00
23.06.2021 14:45;23.06.2021 15:00;15.925,75
23.06.2021 15:00;23.06.2021 15:15;15.942,50
23.06.2021 15:15;23.06.2021 15:30;15.840,75
23.06.2021 15:30;23.06.2021 15:45;15.656,50
23.06.2021 15:45;23.06.2021 16:00;15.499,50
23.06.2021 16:00;23.06.2021 16:15;15.499,50
23.06.2021 16:15;23.06.2021 16:30;15.415,75
23.06.2021 16:30;23.06.2021 16:45;15.358,75
23.06.2021 16:45;23.06.2021 17:00;15.245,00
23.06.2021 17:00;23.06.2021 17:15;15.280,50
23.06.2021 17:15;23.06.2021 17:30;15.366,50
23.06.2021 17:30;23.06.2021 17:45;15.346,00
23.06.2021 17:45;23.06.2021 18:00;15.286,75
23.06.2021 18:00;23.06.2021 18:15;15.258,50
23.06.2021 18:15;23.06.2021 18:30;15.266,50
23.06.2021 18:30;23.06.2021 18:45;15.288,00
23.06.2021 18:45;23.06.2021 19:00;15.286,50
23.06.2021 19:00;23.06.2021 19:15;15.209,25
23.06.2021 19:15;23.06.2021 19:30;15.051,00
23.06.2021 19:30;23.06.2021 19:45;14.894,00
23.06.2021 19:45;23.06.2021 20:00;14.823,75
23.06.2021 20:00;23.06.2021 20:15;14.634,00
23.06.2021 20:15;23.06.2021 20:30;14.411,00
23.06.2021 20:30;23.06.2021 20:45;14.333,75
23.06.2021 20:45;23.06.2021 21:00;14.251,50
23.06.2021 21:00;23.06.2021 21:15;14.024,00
23.06.2021 21:15;23.06.2021 21:30;13.768,75
23.06.2021 21:30;23.06.2021 21:45;13.571,25
23.06.2021 21:45;23.06.2021 22:00;13.625,50
23.06.2021 22:00;23.06.2021 22:15;13.624,25
23.06.2021 22:15;23.06.2021 22:30;13.381,00
23.06.2021 22:30;23.06.2021 22:45;13.234,25
23.06.2021 22:45;23.06.2021 23:00;13.107,00
23.06.2021 23:00;23.06.2021 23:15;12.941,25
23.06.2021 23:15;23.06.2021 23:30;12.761,00
23.06.2021 23:30;23.06.2021 23:45;12.528,00
23.06.2021 23:45;24.06.2021 00:00;12.332,00
24.06.2021 00:00;24.06.2021 00:15;12.037,25
24.06.2021 00:15;24.06.2021 00:30;11.857,50
24.06.2021 00:30;24.06.2021 00:45;11.804,00
24.06.2021 00:45;24.06.2021 01:00;11.662,00
24.06.2021 01:00;24.06.2021 01:15;11.636,75
24.06.2021 01:15;24.06.2021 01:30;11.532,25
24.06.2021 01:30;24.06.2021 01:45;11.439,75
24.06.2021 01:45;24.06.2021 02:00;11.379,25
24.06.2021 02:00;24.06.2021 02:15;11.258,75
24.06.2021 02:15;24.06.2021 02:30;11.139,75
24.06.2021 02:30;24.06.2021 02:45;11.139,25
24.06.2021 02:45;24.06.2021 03:00;11.073,00
24.06.2021 03:00;24.06.2021 03:15;11.086,75
24.06.2021 03:15;24.06.2021 03:30;11.093,50
24.06.2021 03:30;24.06.2021 03:45;11.136,00
24.06.2021 03:45;24.06.2021 04:00;11.123,00
24.06.2021 04:00;24.06.2021 04:15;11.276,75
24.06.2021 04:15;24.06.2021 04:30;11.323,75
24.06.2021 04:30;24.06.2021 04:45;11.466,25
24.06.2021 04:45;24.06.2021 05:00;11.541,75
24.06.2021 05:00;24.06.2021 05:15;11.754,50
24.06.2021 05:15;24.06.2021 05:30;11.908,00
24.06.2021 05:30;24.06.2021 05:45;12.072,25
24.06.2021 05:45;24.06.2021 06:00;12.342,50
24.06.2021 06:00;24.06.2021 06:15;13.089,75
24.06.2021 06:15;24.06.2021 06:30;13.539,25
24.06.2021 06:30;24.06.2021 06:45;13.835,75
24.06.2021 06:45;24.06.2021 07:00;14.186,75
24.06.2021 07:00;24.06.2021 07:15;14.635,75
24.06.2021 07:15;24.06.2021 07:30;14.892,00
24.06.2021 07:30;24.06.2021 07:45;15.093,25
24.06.2021 07:45;24.06.2021 08:00;15.308,50
24.06.2021 08:00;24.06.2021 08:15;15.517,50
24.06.2021 08:15;24.06.2021 08:30;15.719,75
24.06.2021 08:30;24.06.2021 08:45;15.822,00
24.06.2021 08:45;24.06.2021 09:00;15.870,50
24.06.2021 09:00;24.06.2021 09:15;15.903,25
24.06.2021 09:15;24.06.2021 09:30;15.968,50
24.06.2021 09:30;24.06.2021 09:45;16.078,75
24.06.2021 09:45;24.06.2021 10:00;16.218,25
24.06.2021 10:00;24.06.2021 10:15;16.189,75
24.06.2021 10:15;24.06.2021 10:30;16.305,75
24.06.2021 10:30;24.06.2021 10:45;16.350,50
24.06.2021 10:45;24.06.2021 11:00;16.533,75
24.06.2021 11:00;24.06.2021 11:15;16.512,50
24.06.2021 11:15;24.06.2021 11:30;16.636,75
24.06.2021 11:30;24.06.2021 11:45;16.766,50
24.06.2021 11:45;24.06.2021 12:00;16.768,50
24.06.2021 12:00;24.06.2021 12:15;16.631,00
24.06.2021 12:15;24.06.2021 12:30;16.533,25
24.06.2021 12:30;24.06.2021 12:45;16.489,00
