Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
11.06.2017 00:00;11.06.2017 00:15;10.496,00
11.06.2017 00:15;11.06.2017 00:30;10.341,25
11.06.2017 00:30;11.06.2017 00:45;10.182,00
11.06.2017 00:45;11.06.2017 01:00;10.088,00
11.06.2017 01:00;11.06.2017 01:15;9.893,75
11.06.2017 01:15;11.06.2017 01:30;9.804,50
11.06.2017 01:30;11.06.2017 01:45;9.706,50
11.06.2017 01:45;11.06.2017 02:00;9.539,50
11.06.2017 02:00;11.06.2017 02:15;9.557,25
11.06.2017 02:15;11.06.2017 02:30;9.541,75
11.06.2017 02:30;11.06.2017 02:45;9.411,50
11.06.2017 02:45;11.06.2017 03:00;9.412,00
11.06.2017 03:00;11.06.2017 03:15;9.395,75
11.06.2017 03:15;11.06.2017 03:30;9.364,00
11.06.2017 03:30;11.06.2017 03:45;9.308,00
11.06.2017 03:45;11.06.2017 04:00;9.307,00
11.06.2017 04:00;11.06.2017 04:15;9.339,25
11.06.2017 04:15;11.06.2017 04:30;9.343,25
11.06.2017 04:30;11.06.2017 04:45;9.224,00
11.06.2017 04:45;11.06.2017 05:00;9.146,25
11.06.2017 05:00;11.06.2017 05:15;9.095,25
11.06.2017 05:15;11.06.2017 05:30;9.069,00
11.06.2017 05:30;11.06.2017 05:45;9.016,50
11.06.2017 05:45;11.06.2017 06:00;9.094,00
11.06.2017 06:00;11.06.2017 06:15;9.234,25
11.06.2017 06:15;11.06.2017 06:30;9.304,00
11.06.2017 06:30;11.06.2017 06:45;9.388,00
11.06.2017 06:45;11.06.2017 07:00;9.550,25
11.06.2017 07:00;11.06.2017 07:15;9.721,50
11.06.2017 07:15;11.06.2017 07:30;9.926,50
11.06.2017 07:30;11.06.2017 07:45;10.140,50
11.06.2017 07:45;11.06.2017 08:00;10.485,00
11.06.2017 08:00;11.06.2017 08:15;10.717,00
11.06.2017 08:15;11.06.2017 08:30;10.936,00
11.06.2017 08:30;11.06.2017 08:45;11.204,75
11.06.2017 08:45;11.06.2017 09:00;11.312,50
11.06.2017 09:00;11.06.2017 09:15;11.559,50
11.06.2017 09:15;11.06.2017 09:30;11.718,50
11.06.2017 09:30;11.06.2017 09:45;11.830,50
11.06.2017 09:45;11.06.2017 10:00;11.961,75
11.06.2017 10:00;11.06.2017 10:15;12.157,75
11.06.2017 10:15;11.06.2017 10:30;12.139,50
11.06.2017 10:30;11.06.2017 10:45;12.223,25
11.06.2017 10:45;11.06.2017 11:00;12.324,00
11.06.2017 11:00;11.06.2017 11:15;12.572,75
11.06.2017 11:15;11.06.2017 11:30;12.710,25
11.06.2017 11:30;11.06.2017 11:45;12.743,00
11.06.2017 11:45;11.06.2017 12:00;12.719,50
11.06.2017 12:00;11.06.2017 12:15;12.681,00
11.06.2017 12:15;11.06.2017 12:30;12.595,25
11.06.2017 12:30;11.06.2017 12:45;12.461,00
11.06.2017 12:45;11.06.2017 13:00;12.416,75
11.06.2017 13:00;11.06.2017 13:15;12.355,00
11.06.2017 13:15;11.06.2017 13:30;12.192,00
11.06.2017 13:30;11.06.2017 13:45;12.054,25
11.06.2017 13:45;11.06.2017 14:00;11.944,50
11.06.2017 14:00;11.06.2017 14:15;11.917,50
11.06.2017 14:15;11.06.2017 14:30;11.806,75
11.06.2017 14:30;11.06.2017 14:45;11.820,25
11.06.2017 14:45;11.06.2017 15:00;11.789,25
11.06.2017 15:00;11.06.2017 15:15;11.697,25
11.06.2017 15:15;11.06.2017 15:30;11.763,00
11.06.2017 15:30;11.06.2017 15:45;11.757,25
11.06.2017 15:45;11.06.2017 16:00;11.721,75
11.06.2017 16:00;11.06.2017 16:15;11.753,75
11.06.2017 16:15;11.06.2017 16:30;11.794,25
11.06.2017 16:30;11.06.2017 16:45;11.853,50
11.06.2017 16:45;11.06.2017 17:00;11.900,00
11.06.2017 17:00;11.06.2017 17:15;11.923,25
11.06.2017 17:15;11.06.2017 17:30;11.962,75
11.06.2017 17:30;11.06.2017 17:45;12.105,25
11.06.2017 17:45;11.06.2017 18:00;12.241,75
11.06.2017 18:00;11.06.2017 18:15;12.350,50
11.06.2017 18:15;11.06.2017 18:30;12.329,00
11.06.2017 18:30;11.06.2017 18:45;12.459,75
11.06.2017 18:45;11.06.2017 19:00;12.484,25
11.06.2017 19:00;11.06.2017 19:15;12.482,50
11.06.2017 19:15;11.06.2017 19:30;12.508,75
11.06.2017 19:30;11.06.2017 19:45;12.555,25
11.06.2017 19:45;11.06.2017 20:00;12.497,75
11.06.2017 20:00;11.06.2017 20:15;12.481,75
11.06.2017 20:15;11.06.2017 20:30;12.513,75
11.06.2017 20:30;11.06.2017 20:45;12.413,00
11.06.2017 20:45;11.06.2017 21:00;12.308,50
11.06.2017 21:00;11.06.2017 21:15;12.232,25
11.06.2017 21:15;11.06.2017 21:30;12.230,75
11.06.2017 21:30;11.06.2017 21:45;12.252,00
11.06.2017 21:45;11.06.2017 22:00;12.319,00
11.06.2017 22:00;11.06.2017 22:15;12.446,75
11.06.2017 22:15;11.06.2017 22:30;12.399,50
11.06.2017 22:30;11.06.2017 22:45;12.280,25
11.06.2017 22:45;11.06.2017 23:00;12.101,00
11.06.2017 23:00;11.06.2017 23:15;11.866,25
11.06.2017 23:15;11.06.2017 23:30;11.645,00
11.06.2017 23:30;11.06.2017 23:45;11.481,00
11.06.2017 23:45;12.06.2017 00:00;11.335,50
12.06.2017 00:00;12.06.2017 00:15;11.104,75
12.06.2017 00:15;12.06.2017 00:30;10.970,50
12.06.2017 00:30;12.06.2017 00:45;10.823,00
12.06.2017 00:45;12.06.2017 01:00;10.752,25
12.06.2017 01:00;12.06.2017 01:15;10.708,50
12.06.2017 01:15;12.06.2017 01:30;10.577,25
12.06.2017 01:30;12.06.2017 01:45;10.553,00
12.06.2017 01:45;12.06.2017 02:00;10.447,75
12.06.2017 02:00;12.06.2017 02:15;10.337,75
12.06.2017 02:15;12.06.2017 02:30;10.266,25
12.06.2017 02:30;12.06.2017 02:45;10.295,50
12.06.2017 02:45;12.06.2017 03:00;10.316,50
12.06.2017 03:00;12.06.2017 03:15;10.375,00
12.06.2017 03:15;12.06.2017 03:30;10.381,25
12.06.2017 03:30;12.06.2017 03:45;10.427,75
12.06.2017 03:45;12.06.2017 04:00;10.460,50
12.06.2017 04:00;12.06.2017 04:15;10.637,25
12.06.2017 04:15;12.06.2017 04:30;10.734,00
12.06.2017 04:30;12.06.2017 04:45;10.883,50
12.06.2017 04:45;12.06.2017 05:00;10.928,50
12.06.2017 05:00;12.06.2017 05:15;11.247,00
12.06.2017 05:15;12.06.2017 05:30;11.350,50
12.06.2017 05:30;12.06.2017 05:45;11.731,25
12.06.2017 05:45;12.06.2017 06:00;12.203,25
12.06.2017 06:00;12.06.2017 06:15;13.058,50
12.06.2017 06:15;12.06.2017 06:30;13.706,00
12.06.2017 06:30;12.06.2017 06:45;14.246,00
12.06.2017 06:45;12.06.2017 07:00;14.704,00
12.06.2017 07:00;12.06.2017 07:15;15.143,25
12.06.2017 07:15;12.06.2017 07:30;15.436,25
12.06.2017 07:30;12.06.2017 07:45;15.662,25
12.06.2017 07:45;12.06.2017 08:00;15.911,25
12.06.2017 08:00;12.06.2017 08:15;16.324,00
12.06.2017 08:15;12.06.2017 08:30;16.429,75
12.06.2017 08:30;12.06.2017 08:45;16.578,75
12.06.2017 08:45;12.06.2017 09:00;16.678,50
12.06.2017 09:00;12.06.2017 09:15;16.763,50
12.06.2017 09:15;12.06.2017 09:30;16.820,25
12.06.2017 09:30;12.06.2017 09:45;16.986,00
12.06.2017 09:45;12.06.2017 10:00;17.078,50
12.06.2017 10:00;12.06.2017 10:15;17.092,00
12.06.2017 10:15;12.06.2017 10:30;17.136,00
12.06.2017 10:30;12.06.2017 10:45;17.275,00
12.06.2017 10:45;12.06.2017 11:00;17.307,75
12.06.2017 11:00;12.06.2017 11:15;17.338,25
12.06.2017 11:15;12.06.2017 11:30;17.392,75
12.06.2017 11:30;12.06.2017 11:45;17.501,00
12.06.2017 11:45;12.06.2017 12:00;17.431,25
12.06.2017 12:00;12.06.2017 12:15;17.469,75
12.06.2017 12:15;12.06.2017 12:30;17.476,50
12.06.2017 12:30;12.06.2017 12:45;17.453,50
12.06.2017 12:45;12.06.2017 13:00;17.535,00
12.06.2017 13:00;12.06.2017 13:15;17.582,00
12.06.2017 13:15;12.06.2017 13:30;17.535,50
12.06.2017 13:30;12.06.2017 13:45;17.375,75
12.06.2017 13:45;12.06.2017 14:00;17.212,25
12.06.2017 14:00;12.06.2017 14:15;17.133,50
12.06.2017 14:15;12.06.2017 14:30;17.089,00
12.06.2017 14:30;12.06.2017 14:45;16.987,50
12.06.2017 14:45;12.06.2017 15:00;16.923,50
12.06.2017 15:00;12.06.2017 15:15;16.940,75
12.06.2017 15:15;12.06.2017 15:30;16.885,50
12.06.2017 15:30;12.06.2017 15:45;16.860,00
12.06.2017 15:45;12.06.2017 16:00;16.683,00
12.06.2017 16:00;12.06.2017 16:15;16.518,25
12.06.2017 16:15;12.06.2017 16:30;16.424,75
12.06.2017 16:30;12.06.2017 16:45;16.404,75
12.06.2017 16:45;12.06.2017 17:00;16.290,50
12.06.2017 17:00;12.06.2017 17:15;16.085,50
12.06.2017 17:15;12.06.2017 17:30;16.278,50
12.06.2017 17:30;12.06.2017 17:45;16.375,00
12.06.2017 17:45;12.06.2017 18:00;16.346,50
12.06.2017 18:00;12.06.2017 18:15;16.330,75
12.06.2017 18:15;12.06.2017 18:30;16.292,00
12.06.2017 18:30;12.06.2017 18:45;16.278,75
12.06.2017 18:45;12.06.2017 19:00;16.276,50
12.06.2017 19:00;12.06.2017 19:15;16.224,25
12.06.2017 19:15;12.06.2017 19:30;16.018,75
12.06.2017 19:30;12.06.2017 19:45;15.930,50
12.06.2017 19:45;12.06.2017 20:00;15.776,75
12.06.2017 20:00;12.06.2017 20:15;15.602,00
12.06.2017 20:15;12.06.2017 20:30;15.369,00
12.06.2017 20:30;12.06.2017 20:45;15.205,75
12.06.2017 20:45;12.06.2017 21:00;15.049,75
12.06.2017 21:00;12.06.2017 21:15;14.861,75
12.06.2017 21:15;12.06.2017 21:30;14.751,25
12.06.2017 21:30;12.06.2017 21:45;14.664,00
12.06.2017 21:45;12.06.2017 22:00;14.490,00
12.06.2017 22:00;12.06.2017 22:15;14.393,50
12.06.2017 22:15;12.06.2017 22:30;14.282,50
12.06.2017 22:30;12.06.2017 22:45;13.960,25
12.06.2017 22:45;12.06.2017 23:00;13.646,00
12.06.2017 23:00;12.06.2017 23:15;13.356,50
12.06.2017 23:15;12.06.2017 23:30;13.078,25
12.06.2017 23:30;12.06.2017 23:45;12.767,00
12.06.2017 23:45;13.06.2017 00:00;12.552,50
13.06.2017 00:00;13.06.2017 00:15;12.333,25
13.06.2017 00:15;13.06.2017 00:30;12.202,75
13.06.2017 00:30;13.06.2017 00:45;12.055,00
13.06.2017 00:45;13.06.2017 01:00;11.986,50
13.06.2017 01:00;13.06.2017 01:15;11.875,75
13.06.2017 01:15;13.06.2017 01:30;11.775,00
13.06.2017 01:30;13.06.2017 01:45;11.703,50
13.06.2017 01:45;13.06.2017 02:00;11.543,50
13.06.2017 02:00;13.06.2017 02:15;11.470,75
13.06.2017 02:15;13.06.2017 02:30;11.445,50
13.06.2017 02:30;13.06.2017 02:45;11.448,75
13.06.2017 02:45;13.06.2017 03:00;11.458,50
13.06.2017 03:00;13.06.2017 03:15;11.419,00
13.06.2017 03:15;13.06.2017 03:30;11.445,25
13.06.2017 03:30;13.06.2017 03:45;11.465,50
13.06.2017 03:45;13.06.2017 04:00;11.466,75
13.06.2017 04:00;13.06.2017 04:15;11.524,50
13.06.2017 04:15;13.06.2017 04:30;11.591,00
13.06.2017 04:30;13.06.2017 04:45;11.657,50
13.06.2017 04:45;13.06.2017 05:00;11.665,00
13.06.2017 05:00;13.06.2017 05:15;11.943,00
13.06.2017 05:15;13.06.2017 05:30;12.047,00
13.06.2017 05:30;13.06.2017 05:45;12.343,75
13.06.2017 05:45;13.06.2017 06:00;12.681,50
13.06.2017 06:00;13.06.2017 06:15;13.574,75
13.06.2017 06:15;13.06.2017 06:30;14.042,25
13.06.2017 06:30;13.06.2017 06:45;14.433,50
13.06.2017 06:45;13.06.2017 07:00;14.826,00
13.06.2017 07:00;13.06.2017 07:15;15.263,00
13.06.2017 07:15;13.06.2017 07:30;15.583,25
13.06.2017 07:30;13.06.2017 07:45;15.837,25
13.06.2017 07:45;13.06.2017 08:00;16.075,25
13.06.2017 08:00;13.06.2017 08:15;16.361,75
13.06.2017 08:15;13.06.2017 08:30;16.480,00
13.06.2017 08:30;13.06.2017 08:45;16.587,75
13.06.2017 08:45;13.06.2017 09:00;16.625,50
13.06.2017 09:00;13.06.2017 09:15;16.590,75
13.06.2017 09:15;13.06.2017 09:30;16.677,00
13.06.2017 09:30;13.06.2017 09:45;16.921,00
13.06.2017 09:45;13.06.2017 10:00;16.974,75
13.06.2017 10:00;13.06.2017 10:15;17.081,00
13.06.2017 10:15;13.06.2017 10:30;17.145,50
13.06.2017 10:30;13.06.2017 10:45;17.249,50
13.06.2017 10:45;13.06.2017 11:00;17.332,00
13.06.2017 11:00;13.06.2017 11:15;17.378,00
13.06.2017 11:15;13.06.2017 11:30;17.479,25
13.06.2017 11:30;13.06.2017 11:45;17.520,75
13.06.2017 11:45;13.06.2017 12:00;17.425,00
13.06.2017 12:00;13.06.2017 12:15;17.215,25
13.06.2017 12:15;13.06.2017 12:30;17.178,75
13.06.2017 12:30;13.06.2017 12:45;17.207,00
13.06.2017 12:45;13.06.2017 13:00;17.229,25
13.06.2017 13:00;13.06.2017 13:15;17.261,25
13.06.2017 13:15;13.06.2017 13:30;17.226,75
13.06.2017 13:30;13.06.2017 13:45;17.068,50
13.06.2017 13:45;13.06.2017 14:00;16.859,00
13.06.2017 14:00;13.06.2017 14:15;16.862,00
13.06.2017 14:15;13.06.2017 14:30;16.890,50
13.06.2017 14:30;13.06.2017 14:45;16.896,50
13.06.2017 14:45;13.06.2017 15:00;16.810,50
13.06.2017 15:00;13.06.2017 15:15;16.786,50
13.06.2017 15:15;13.06.2017 15:30;16.654,25
13.06.2017 15:30;13.06.2017 15:45;16.532,50
13.06.2017 15:45;13.06.2017 16:00;16.410,50
13.06.2017 16:00;13.06.2017 16:15;16.206,50
13.06.2017 16:15;13.06.2017 16:30;16.133,75
13.06.2017 16:30;13.06.2017 16:45;16.113,00
13.06.2017 16:45;13.06.2017 17:00;16.070,75
13.06.2017 17:00;13.06.2017 17:15;16.101,75
13.06.2017 17:15;13.06.2017 17:30;16.105,75
13.06.2017 17:30;13.06.2017 17:45;16.120,25
13.06.2017 17:45;13.06.2017 18:00;16.112,75
13.06.2017 18:00;13.06.2017 18:15;15.936,75
13.06.2017 18:15;13.06.2017 18:30;15.839,50
13.06.2017 18:30;13.06.2017 18:45;15.848,25
13.06.2017 18:45;13.06.2017 19:00;15.842,00
13.06.2017 19:00;13.06.2017 19:15;15.897,50
13.06.2017 19:15;13.06.2017 19:30;15.724,50
13.06.2017 19:30;13.06.2017 19:45;15.627,75
13.06.2017 19:45;13.06.2017 20:00;15.505,75
13.06.2017 20:00;13.06.2017 20:15;15.305,25
13.06.2017 20:15;13.06.2017 20:30;15.026,75
13.06.2017 20:30;13.06.2017 20:45;14.827,75
13.06.2017 20:45;13.06.2017 21:00;14.680,75
13.06.2017 21:00;13.06.2017 21:15;14.573,25
13.06.2017 21:15;13.06.2017 21:30;14.359,25
13.06.2017 21:30;13.06.2017 21:45;14.273,25
13.06.2017 21:45;13.06.2017 22:00;14.013,50
13.06.2017 22:00;13.06.2017 22:15;14.037,75
13.06.2017 22:15;13.06.2017 22:30;13.910,25
13.06.2017 22:30;13.06.2017 22:45;13.684,50
13.06.2017 22:45;13.06.2017 23:00;13.398,00
13.06.2017 23:00;13.06.2017 23:15;13.144,00
13.06.2017 23:15;13.06.2017 23:30;12.848,25
13.06.2017 23:30;13.06.2017 23:45;12.653,00
13.06.2017 23:45;14.06.2017 00:00;12.367,00
