Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
29.06.2018 00:00;29.06.2018 00:15;12.472,00
29.06.2018 00:15;29.06.2018 00:30;12.347,75
29.06.2018 00:30;29.06.2018 00:45;12.216,00
29.06.2018 00:45;29.06.2018 01:00;12.142,25
29.06.2018 01:00;29.06.2018 01:15;11.914,25
29.06.2018 01:15;29.06.2018 01:30;11.851,75
29.06.2018 01:30;29.06.2018 01:45;11.756,75
29.06.2018 01:45;29.06.2018 02:00;11.642,50
29.06.2018 02:00;29.06.2018 02:15;11.389,50
29.06.2018 02:15;29.06.2018 02:30;11.358,75
29.06.2018 02:30;29.06.2018 02:45;11.349,50
29.06.2018 02:45;29.06.2018 03:00;11.411,25
29.06.2018 03:00;29.06.2018 03:15;11.381,50
29.06.2018 03:15;29.06.2018 03:30;11.426,00
29.06.2018 03:30;29.06.2018 03:45;11.414,75
29.06.2018 03:45;29.06.2018 04:00;11.409,50
29.06.2018 04:00;29.06.2018 04:15;11.459,50
29.06.2018 04:15;29.06.2018 04:30;11.591,00
29.06.2018 04:30;29.06.2018 04:45;11.673,75
29.06.2018 04:45;29.06.2018 05:00;11.665,25
29.06.2018 05:00;29.06.2018 05:15;11.996,00
29.06.2018 05:15;29.06.2018 05:30;12.216,75
29.06.2018 05:30;29.06.2018 05:45;12.450,00
29.06.2018 05:45;29.06.2018 06:00;12.830,00
29.06.2018 06:00;29.06.2018 06:15;13.668,00
29.06.2018 06:15;29.06.2018 06:30;14.029,25
29.06.2018 06:30;29.06.2018 06:45;14.502,50
29.06.2018 06:45;29.06.2018 07:00;14.850,00
29.06.2018 07:00;29.06.2018 07:15;15.376,00
29.06.2018 07:15;29.06.2018 07:30;15.659,25
29.06.2018 07:30;29.06.2018 07:45;15.869,50
29.06.2018 07:45;29.06.2018 08:00;16.107,75
29.06.2018 08:00;29.06.2018 08:15;16.381,25
29.06.2018 08:15;29.06.2018 08:30;16.563,00
29.06.2018 08:30;29.06.2018 08:45;16.741,00
29.06.2018 08:45;29.06.2018 09:00;16.732,00
29.06.2018 09:00;29.06.2018 09:15;16.726,75
29.06.2018 09:15;29.06.2018 09:30;16.785,25
29.06.2018 09:30;29.06.2018 09:45;16.956,00
29.06.2018 09:45;29.06.2018 10:00;16.981,50
29.06.2018 10:00;29.06.2018 10:15;17.058,50
29.06.2018 10:15;29.06.2018 10:30;17.208,75
29.06.2018 10:30;29.06.2018 10:45;17.375,75
29.06.2018 10:45;29.06.2018 11:00;17.433,25
29.06.2018 11:00;29.06.2018 11:15;17.435,50
29.06.2018 11:15;29.06.2018 11:30;17.595,50
29.06.2018 11:30;29.06.2018 11:45;17.624,75
29.06.2018 11:45;29.06.2018 12:00;17.592,75
29.06.2018 12:00;29.06.2018 12:15;17.460,00
29.06.2018 12:15;29.06.2018 12:30;17.359,25
29.06.2018 12:30;29.06.2018 12:45;17.300,00
29.06.2018 12:45;29.06.2018 13:00;17.293,25
29.06.2018 13:00;29.06.2018 13:15;17.214,50
29.06.2018 13:15;29.06.2018 13:30;17.142,00
29.06.2018 13:30;29.06.2018 13:45;17.024,00
29.06.2018 13:45;29.06.2018 14:00;16.948,75
29.06.2018 14:00;29.06.2018 14:15;16.848,25
29.06.2018 14:15;29.06.2018 14:30;16.695,50
