date_id;date_id;Gesamtstromverbrauch
2012-06-08T00:00:00;2012-06-08T00:00:00;45.597
2012-06-08T01:00:00;2012-06-08T01:00:00;45.441
2012-06-08T02:00:00;2012-06-08T02:00:00;44.983
2012-06-08T03:00:00;2012-06-08T03:00:00;44.678
2012-06-08T04:00:00;2012-06-08T04:00:00;45.526
2012-06-08T05:00:00;2012-06-08T05:00:00;47.852
2012-06-08T06:00:00;2012-06-08T06:00:00;52.467
2012-06-08T07:00:00;2012-06-08T07:00:00;57.105
2012-06-08T08:00:00;2012-06-08T08:00:00;59.881
2012-06-08T09:00:00;2012-06-08T09:00:00;62.473
2012-06-08T10:00:00;2012-06-08T10:00:00;63.957
2012-06-08T11:00:00;2012-06-08T11:00:00;65.507
2012-06-08T12:00:00;2012-06-08T12:00:00;65.22
2012-06-08T13:00:00;2012-06-08T13:00:00;64.568
2012-06-08T14:00:00;2012-06-08T14:00:00;63.998
2012-06-08T15:00:00;2012-06-08T15:00:00;63.055
2012-06-08T16:00:00;2012-06-08T16:00:00;61.853
2012-06-08T17:00:00;2012-06-08T17:00:00;61.579
2012-06-08T18:00:00;2012-06-08T18:00:00;60.996
2012-06-08T19:00:00;2012-06-08T19:00:00;59.638
2012-06-08T20:00:00;2012-06-08T20:00:00;56.649
2012-06-08T21:00:00;2012-06-08T21:00:00;55.46
2012-06-08T22:00:00;2012-06-08T22:00:00;54.146
2012-06-08T23:00:00;2012-06-08T23:00:00;49.723
2012-06-09T00:00:00;2012-06-09T00:00:00;52.039
2012-06-09T01:00:00;2012-06-09T01:00:00;50.474
2012-06-09T02:00:00;2012-06-09T02:00:00;50.074
2012-06-09T03:00:00;2012-06-09T03:00:00;50.233
2012-06-09T04:00:00;2012-06-09T04:00:00;51.6
2012-06-09T05:00:00;2012-06-09T05:00:00;51.469
2012-06-09T06:00:00;2012-06-09T06:00:00;52.116
2012-06-09T07:00:00;2012-06-09T07:00:00;50.485
2012-06-09T08:00:00;2012-06-09T08:00:00;54.719
2012-06-09T09:00:00;2012-06-09T09:00:00;58.132
2012-06-09T10:00:00;2012-06-09T10:00:00;59.851
2012-06-09T11:00:00;2012-06-09T11:00:00;61.476
2012-06-09T12:00:00;2012-06-09T12:00:00;61.516
2012-06-09T13:00:00;2012-06-09T13:00:00;59.953
2012-06-09T14:00:00;2012-06-09T14:00:00;58.725
2012-06-09T15:00:00;2012-06-09T15:00:00;56.624
2012-06-09T16:00:00;2012-06-09T16:00:00;54.699
2012-06-09T17:00:00;2012-06-09T17:00:00;54.014
2012-06-09T18:00:00;2012-06-09T18:00:00;53.77
2012-06-09T19:00:00;2012-06-09T19:00:00;52.587
2012-06-09T20:00:00;2012-06-09T20:00:00;49.363
2012-06-09T21:00:00;2012-06-09T21:00:00;48.064
2012-06-09T22:00:00;2012-06-09T22:00:00;47.675
2012-06-09T23:00:00;2012-06-09T23:00:00;49.329
2012-06-10T00:00:00;2012-06-10T00:00:00;47.037
2012-06-10T01:00:00;2012-06-10T01:00:00;45.911
2012-06-10T02:00:00;2012-06-10T02:00:00;45.115
2012-06-10T03:00:00;2012-06-10T03:00:00;45.745
2012-06-10T04:00:00;2012-06-10T04:00:00;46.053
2012-06-10T05:00:00;2012-06-10T05:00:00;45.986
2012-06-10T06:00:00;2012-06-10T06:00:00;45.539
2012-06-10T07:00:00;2012-06-10T07:00:00;47.005
2012-06-10T08:00:00;2012-06-10T08:00:00;48.212
2012-06-10T09:00:00;2012-06-10T09:00:00;48.321
2012-06-10T10:00:00;2012-06-10T10:00:00;51.165
2012-06-10T11:00:00;2012-06-10T11:00:00;54.446
2012-06-10T12:00:00;2012-06-10T12:00:00;54.082
2012-06-10T13:00:00;2012-06-10T13:00:00;51.668
2012-06-10T14:00:00;2012-06-10T14:00:00;49.785
2012-06-10T15:00:00;2012-06-10T15:00:00;49.304
2012-06-10T16:00:00;2012-06-10T16:00:00;48.754
2012-06-10T17:00:00;2012-06-10T17:00:00;49.847
2012-06-10T18:00:00;2012-06-10T18:00:00;51.508
2012-06-10T19:00:00;2012-06-10T19:00:00;50.938
2012-06-10T20:00:00;2012-06-10T20:00:00;50.905
2012-06-10T21:00:00;2012-06-10T21:00:00;50.729
2012-06-10T22:00:00;2012-06-10T22:00:00;51.337
2012-06-10T23:00:00;2012-06-10T23:00:00;47.332
2012-06-11T00:00:00;2012-06-11T00:00:00;48.464
2012-06-11T01:00:00;2012-06-11T01:00:00;48.483
2012-06-11T02:00:00;2012-06-11T02:00:00;48.323
2012-06-11T03:00:00;2012-06-11T03:00:00;48.516
2012-06-11T04:00:00;2012-06-11T04:00:00;50.415
2012-06-11T05:00:00;2012-06-11T05:00:00;53.772
2012-06-11T06:00:00;2012-06-11T06:00:00;59.886
2012-06-11T07:00:00;2012-06-11T07:00:00;64.36
2012-06-11T08:00:00;2012-06-11T08:00:00;67.962
2012-06-11T09:00:00;2012-06-11T09:00:00;68.87
2012-06-11T10:00:00;2012-06-11T10:00:00;70.305
2012-06-11T11:00:00;2012-06-11T11:00:00;68.215
2012-06-11T12:00:00;2012-06-11T12:00:00;67.749
2012-06-11T13:00:00;2012-06-11T13:00:00;67.107
2012-06-11T14:00:00;2012-06-11T14:00:00;66.569
2012-06-11T15:00:00;2012-06-11T15:00:00;65.465
2012-06-11T16:00:00;2012-06-11T16:00:00;63.191
2012-06-11T17:00:00;2012-06-11T17:00:00;65.137
2012-06-11T18:00:00;2012-06-11T18:00:00;61.56
2012-06-11T19:00:00;2012-06-11T19:00:00;60.336
2012-06-11T20:00:00;2012-06-11T20:00:00;58.297
2012-06-11T21:00:00;2012-06-11T21:00:00;59.722
