Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
29.06.2017 00:00;29.06.2017 00:15;12.145,50
29.06.2017 00:15;29.06.2017 00:30;12.044,25
29.06.2017 00:30;29.06.2017 00:45;11.872,50
29.06.2017 00:45;29.06.2017 01:00;11.694,00
29.06.2017 01:00;29.06.2017 01:15;11.567,25
29.06.2017 01:15;29.06.2017 01:30;11.450,50
29.06.2017 01:30;29.06.2017 01:45;11.301,25
29.06.2017 01:45;29.06.2017 02:00;11.180,75
29.06.2017 02:00;29.06.2017 02:15;11.182,00
29.06.2017 02:15;29.06.2017 02:30;11.085,25
29.06.2017 02:30;29.06.2017 02:45;11.143,75
29.06.2017 02:45;29.06.2017 03:00;11.087,50
29.06.2017 03:00;29.06.2017 03:15;11.175,50
29.06.2017 03:15;29.06.2017 03:30;11.136,00
29.06.2017 03:30;29.06.2017 03:45;11.178,25
29.06.2017 03:45;29.06.2017 04:00;11.146,75
29.06.2017 04:00;29.06.2017 04:15;11.141,75
29.06.2017 04:15;29.06.2017 04:30;11.166,75
29.06.2017 04:30;29.06.2017 04:45;11.291,25
29.06.2017 04:45;29.06.2017 05:00;11.411,00
29.06.2017 05:00;29.06.2017 05:15;11.799,50
29.06.2017 05:15;29.06.2017 05:30;11.864,00
29.06.2017 05:30;29.06.2017 05:45;12.182,00
29.06.2017 05:45;29.06.2017 06:00;12.523,25
29.06.2017 06:00;29.06.2017 06:15;13.313,25
29.06.2017 06:15;29.06.2017 06:30;13.882,75
29.06.2017 06:30;29.06.2017 06:45;14.234,25
29.06.2017 06:45;29.06.2017 07:00;14.649,25
29.06.2017 07:00;29.06.2017 07:15;15.100,25
29.06.2017 07:15;29.06.2017 07:30;15.411,00
29.06.2017 07:30;29.06.2017 07:45;15.679,50
29.06.2017 07:45;29.06.2017 08:00;15.947,50
29.06.2017 08:00;29.06.2017 08:15;16.153,25
29.06.2017 08:15;29.06.2017 08:30;16.262,50
29.06.2017 08:30;29.06.2017 08:45;16.365,75
29.06.2017 08:45;29.06.2017 09:00;16.408,50
29.06.2017 09:00;29.06.2017 09:15;16.319,25
29.06.2017 09:15;29.06.2017 09:30;16.419,75
29.06.2017 09:30;29.06.2017 09:45;16.514,50
29.06.2017 09:45;29.06.2017 10:00;16.579,75
29.06.2017 10:00;29.06.2017 10:15;16.689,25
29.06.2017 10:15;29.06.2017 10:30;16.759,75
29.06.2017 10:30;29.06.2017 10:45;16.921,00
29.06.2017 10:45;29.06.2017 11:00;17.019,25
29.06.2017 11:00;29.06.2017 11:15;17.125,75
29.06.2017 11:15;29.06.2017 11:30;17.251,75
29.06.2017 11:30;29.06.2017 11:45;17.306,50
29.06.2017 11:45;29.06.2017 12:00;17.236,25
29.06.2017 12:00;29.06.2017 12:15;17.145,75
29.06.2017 12:15;29.06.2017 12:30;17.104,50
29.06.2017 12:30;29.06.2017 12:45;17.071,75
29.06.2017 12:45;29.06.2017 13:00;17.087,75
29.06.2017 13:00;29.06.2017 13:15;17.087,50
29.06.2017 13:15;29.06.2017 13:30;17.038,25
29.06.2017 13:30;29.06.2017 13:45;16.891,00
29.06.2017 13:45;29.06.2017 14:00;16.753,75
29.06.2017 14:00;29.06.2017 14:15;16.692,50
29.06.2017 14:15;29.06.2017 14:30;16.761,75
29.06.2017 14:30;29.06.2017 14:45;16.786,50
29.06.2017 14:45;29.06.2017 15:00;16.725,50
29.06.2017 15:00;29.06.2017 15:15;16.734,25
29.06.2017 15:15;29.06.2017 15:30;16.619,25
29.06.2017 15:30;29.06.2017 15:45;16.489,50
29.06.2017 15:45;29.06.2017 16:00;16.405,75
29.06.2017 16:00;29.06.2017 16:15;16.306,00
29.06.2017 16:15;29.06.2017 16:30;16.241,00
29.06.2017 16:30;29.06.2017 16:45;16.182,25
29.06.2017 16:45;29.06.2017 17:00;16.112,75
29.06.2017 17:00;29.06.2017 17:15;15.968,25
29.06.2017 17:15;29.06.2017 17:30;16.026,50
29.06.2017 17:30;29.06.2017 17:45;16.080,00
29.06.2017 17:45;29.06.2017 18:00;16.080,25
29.06.2017 18:00;29.06.2017 18:15;16.028,50
29.06.2017 18:15;29.06.2017 18:30;15.982,25
29.06.2017 18:30;29.06.2017 18:45;16.023,25
29.06.2017 18:45;29.06.2017 19:00;16.093,00
29.06.2017 19:00;29.06.2017 19:15;15.976,00
29.06.2017 19:15;29.06.2017 19:30;15.832,00
29.06.2017 19:30;29.06.2017 19:45;15.687,00
29.06.2017 19:45;29.06.2017 20:00;15.560,00
29.06.2017 20:00;29.06.2017 20:15;15.409,00
29.06.2017 20:15;29.06.2017 20:30;15.210,75
29.06.2017 20:30;29.06.2017 20:45;15.071,50
29.06.2017 20:45;29.06.2017 21:00;14.955,50
29.06.2017 21:00;29.06.2017 21:15;14.797,00
29.06.2017 21:15;29.06.2017 21:30;14.673,00
29.06.2017 21:30;29.06.2017 21:45;14.550,25
29.06.2017 21:45;29.06.2017 22:00;14.290,25
29.06.2017 22:00;29.06.2017 22:15;14.240,00
29.06.2017 22:15;29.06.2017 22:30;14.067,00
29.06.2017 22:30;29.06.2017 22:45;13.768,50
29.06.2017 22:45;29.06.2017 23:00;13.521,25
29.06.2017 23:00;29.06.2017 23:15;13.266,25
29.06.2017 23:15;29.06.2017 23:30;12.991,50
29.06.2017 23:30;29.06.2017 23:45;12.684,00
29.06.2017 23:45;30.06.2017 00:00;12.493,50
30.06.2017 00:00;30.06.2017 00:15;12.282,50
30.06.2017 00:15;30.06.2017 00:30;12.173,00
30.06.2017 00:30;30.06.2017 00:45;11.947,50
30.06.2017 00:45;30.06.2017 01:00;11.853,75
30.06.2017 01:00;30.06.2017 01:15;11.762,75
30.06.2017 01:15;30.06.2017 01:30;11.625,75
30.06.2017 01:30;30.06.2017 01:45;11.528,75
30.06.2017 01:45;30.06.2017 02:00;11.362,00
30.06.2017 02:00;30.06.2017 02:15;11.317,75
30.06.2017 02:15;30.06.2017 02:30;11.193,00
30.06.2017 02:30;30.06.2017 02:45;11.204,75
