Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
20.06.2018 00:00;20.06.2018 00:15;12.633,75
20.06.2018 00:15;20.06.2018 00:30;12.485,50
20.06.2018 00:30;20.06.2018 00:45;12.283,00
20.06.2018 00:45;20.06.2018 01:00;12.175,75
20.06.2018 01:00;20.06.2018 01:15;12.056,75
20.06.2018 01:15;20.06.2018 01:30;11.954,00
20.06.2018 01:30;20.06.2018 01:45;11.860,50
20.06.2018 01:45;20.06.2018 02:00;11.783,75
20.06.2018 02:00;20.06.2018 02:15;11.731,25
20.06.2018 02:15;20.06.2018 02:30;11.607,50
20.06.2018 02:30;20.06.2018 02:45;11.605,75
20.06.2018 02:45;20.06.2018 03:00;11.581,75
20.06.2018 03:00;20.06.2018 03:15;11.582,50
20.06.2018 03:15;20.06.2018 03:30;11.618,00
20.06.2018 03:30;20.06.2018 03:45;11.641,25
20.06.2018 03:45;20.06.2018 04:00;11.670,75
20.06.2018 04:00;20.06.2018 04:15;11.745,00
20.06.2018 04:15;20.06.2018 04:30;11.792,50
20.06.2018 04:30;20.06.2018 04:45;11.882,00
20.06.2018 04:45;20.06.2018 05:00;12.019,50
20.06.2018 05:00;20.06.2018 05:15;12.259,50
20.06.2018 05:15;20.06.2018 05:30;12.366,75
20.06.2018 05:30;20.06.2018 05:45;12.623,75
20.06.2018 05:45;20.06.2018 06:00;12.983,75
20.06.2018 06:00;20.06.2018 06:15;13.932,00
20.06.2018 06:15;20.06.2018 06:30;14.434,00
20.06.2018 06:30;20.06.2018 06:45;14.851,75
20.06.2018 06:45;20.06.2018 07:00;15.240,00
20.06.2018 07:00;20.06.2018 07:15;15.648,25
20.06.2018 07:15;20.06.2018 07:30;15.993,75
20.06.2018 07:30;20.06.2018 07:45;16.174,25
20.06.2018 07:45;20.06.2018 08:00;16.439,75
20.06.2018 08:00;20.06.2018 08:15;16.673,50
20.06.2018 08:15;20.06.2018 08:30;16.839,25
20.06.2018 08:30;20.06.2018 08:45;16.944,50
20.06.2018 08:45;20.06.2018 09:00;17.012,50
20.06.2018 09:00;20.06.2018 09:15;17.015,50
20.06.2018 09:15;20.06.2018 09:30;17.091,75
20.06.2018 09:30;20.06.2018 09:45;17.324,50
20.06.2018 09:45;20.06.2018 10:00;17.416,00
20.06.2018 10:00;20.06.2018 10:15;17.409,75
20.06.2018 10:15;20.06.2018 10:30;17.510,50
20.06.2018 10:30;20.06.2018 10:45;17.679,25
20.06.2018 10:45;20.06.2018 11:00;17.736,50
20.06.2018 11:00;20.06.2018 11:15;17.772,25
20.06.2018 11:15;20.06.2018 11:30;17.807,00
20.06.2018 11:30;20.06.2018 11:45;17.924,25
20.06.2018 11:45;20.06.2018 12:00;17.872,75
20.06.2018 12:00;20.06.2018 12:15;17.677,00
20.06.2018 12:15;20.06.2018 12:30;17.634,75
20.06.2018 12:30;20.06.2018 12:45;17.698,50
20.06.2018 12:45;20.06.2018 13:00;17.660,00
20.06.2018 13:00;20.06.2018 13:15;17.703,25
20.06.2018 13:15;20.06.2018 13:30;17.630,75
20.06.2018 13:30;20.06.2018 13:45;17.595,00
20.06.2018 13:45;20.06.2018 14:00;17.531,00
20.06.2018 14:00;20.06.2018 14:15;17.414,25
20.06.2018 14:15;20.06.2018 14:30;17.398,75
20.06.2018 14:30;20.06.2018 14:45;17.398,00
20.06.2018 14:45;20.06.2018 15:00;17.339,50
20.06.2018 15:00;20.06.2018 15:15;17.321,25
20.06.2018 15:15;20.06.2018 15:30;17.205,00
20.06.2018 15:30;20.06.2018 15:45;17.100,75
20.06.2018 15:45;20.06.2018 16:00;17.031,00
20.06.2018 16:00;20.06.2018 16:15;16.934,25
20.06.2018 16:15;20.06.2018 16:30;16.811,50
20.06.2018 16:30;20.06.2018 16:45;16.747,00
20.06.2018 16:45;20.06.2018 17:00;16.776,50
20.06.2018 17:00;20.06.2018 17:15;16.803,00
20.06.2018 17:15;20.06.2018 17:30;16.784,25
20.06.2018 17:30;20.06.2018 17:45;16.756,25
20.06.2018 17:45;20.06.2018 18:00;16.730,75
20.06.2018 18:00;20.06.2018 18:15;16.705,25
20.06.2018 18:15;20.06.2018 18:30;16.552,00
20.06.2018 18:30;20.06.2018 18:45;16.610,00
20.06.2018 18:45;20.06.2018 19:00;16.577,00
20.06.2018 19:00;20.06.2018 19:15;16.491,00
20.06.2018 19:15;20.06.2018 19:30;16.372,25
20.06.2018 19:30;20.06.2018 19:45;16.253,75
20.06.2018 19:45;20.06.2018 20:00;16.191,50
20.06.2018 20:00;20.06.2018 20:15;16.005,00
20.06.2018 20:15;20.06.2018 20:30;15.870,25
20.06.2018 20:30;20.06.2018 20:45;15.653,25
20.06.2018 20:45;20.06.2018 21:00;15.492,25
20.06.2018 21:00;20.06.2018 21:15;15.267,75
20.06.2018 21:15;20.06.2018 21:30;15.048,75
20.06.2018 21:30;20.06.2018 21:45;14.854,50
20.06.2018 21:45;20.06.2018 22:00;14.651,00
20.06.2018 22:00;20.06.2018 22:15;14.663,00
20.06.2018 22:15;20.06.2018 22:30;14.574,75
20.06.2018 22:30;20.06.2018 22:45;14.300,75
20.06.2018 22:45;20.06.2018 23:00;14.020,50
20.06.2018 23:00;20.06.2018 23:15;13.692,25
20.06.2018 23:15;20.06.2018 23:30;13.422,25
20.06.2018 23:30;20.06.2018 23:45;13.167,75
20.06.2018 23:45;21.06.2018 00:00;13.033,50
21.06.2018 00:00;21.06.2018 00:15;12.733,00
21.06.2018 00:15;21.06.2018 00:30;12.559,50
21.06.2018 00:30;21.06.2018 00:45;12.382,00
21.06.2018 00:45;21.06.2018 01:00;12.266,25
21.06.2018 01:00;21.06.2018 01:15;12.116,25
21.06.2018 01:15;21.06.2018 01:30;11.999,75
21.06.2018 01:30;21.06.2018 01:45;11.853,25
21.06.2018 01:45;21.06.2018 02:00;11.791,00
21.06.2018 02:00;21.06.2018 02:15;11.610,50
21.06.2018 02:15;21.06.2018 02:30;11.626,00
