date_id;date_id;Gesamtstromverbrauch
2016-06-10T00:00:00;2016-06-10T00:00:00;52.604
2016-06-10T01:00:00;2016-06-10T01:00:00;52.086
2016-06-10T02:00:00;2016-06-10T02:00:00;52.01
2016-06-10T03:00:00;2016-06-10T03:00:00;52.744
2016-06-10T04:00:00;2016-06-10T04:00:00;53.798
2016-06-10T05:00:00;2016-06-10T05:00:00;56.347
2016-06-10T06:00:00;2016-06-10T06:00:00;60.891
2016-06-10T07:00:00;2016-06-10T07:00:00;65.851
2016-06-10T08:00:00;2016-06-10T08:00:00;67.782
2016-06-10T09:00:00;2016-06-10T09:00:00;69.025
2016-06-10T10:00:00;2016-06-10T10:00:00;71.62
2016-06-10T11:00:00;2016-06-10T11:00:00;73.047
2016-06-10T12:00:00;2016-06-10T12:00:00;73.436
2016-06-10T13:00:00;2016-06-10T13:00:00;73.431
2016-06-10T14:00:00;2016-06-10T14:00:00;71.418
2016-06-10T15:00:00;2016-06-10T15:00:00;68.673
2016-06-10T16:00:00;2016-06-10T16:00:00;67.023
2016-06-10T17:00:00;2016-06-10T17:00:00;64.791
2016-06-10T18:00:00;2016-06-10T18:00:00;63.549
2016-06-10T19:00:00;2016-06-10T19:00:00;61.419
2016-06-10T20:00:00;2016-06-10T20:00:00;58.312
2016-06-10T21:00:00;2016-06-10T21:00:00;55.846
2016-06-10T22:00:00;2016-06-10T22:00:00;53.454
2016-06-10T23:00:00;2016-06-10T23:00:00;49.986
2016-06-11T00:00:00;2016-06-11T00:00:00;47.16
2016-06-11T01:00:00;2016-06-11T01:00:00;47.849
2016-06-11T02:00:00;2016-06-11T02:00:00;47.277
2016-06-11T03:00:00;2016-06-11T03:00:00;48.425
2016-06-11T04:00:00;2016-06-11T04:00:00;49.416
2016-06-11T05:00:00;2016-06-11T05:00:00;50.068
2016-06-11T06:00:00;2016-06-11T06:00:00;51.157
2016-06-11T07:00:00;2016-06-11T07:00:00;50.835
2016-06-11T08:00:00;2016-06-11T08:00:00;54.153
2016-06-11T09:00:00;2016-06-11T09:00:00;57.015
2016-06-11T10:00:00;2016-06-11T10:00:00;58.637
2016-06-11T11:00:00;2016-06-11T11:00:00;60.141
2016-06-11T12:00:00;2016-06-11T12:00:00;59.489
2016-06-11T13:00:00;2016-06-11T13:00:00;57.612
2016-06-11T14:00:00;2016-06-11T14:00:00;57.063
2016-06-11T15:00:00;2016-06-11T15:00:00;55.47
2016-06-11T16:00:00;2016-06-11T16:00:00;54.705
2016-06-11T17:00:00;2016-06-11T17:00:00;55.044
2016-06-11T18:00:00;2016-06-11T18:00:00;54.367
2016-06-11T19:00:00;2016-06-11T19:00:00;53.179
2016-06-11T20:00:00;2016-06-11T20:00:00;51.075
2016-06-11T21:00:00;2016-06-11T21:00:00;49.804
2016-06-11T22:00:00;2016-06-11T22:00:00;48.888
2016-06-11T23:00:00;2016-06-11T23:00:00;46.076
2016-06-12T00:00:00;2016-06-12T00:00:00;43.928
2016-06-12T01:00:00;2016-06-12T01:00:00;43.019
2016-06-12T02:00:00;2016-06-12T02:00:00;41.52
2016-06-12T03:00:00;2016-06-12T03:00:00;42.09
2016-06-12T04:00:00;2016-06-12T04:00:00;43.062
2016-06-12T05:00:00;2016-06-12T05:00:00;43.081
2016-06-12T06:00:00;2016-06-12T06:00:00;44.437
2016-06-12T07:00:00;2016-06-12T07:00:00;46.591
2016-06-12T08:00:00;2016-06-12T08:00:00;49.37
2016-06-12T09:00:00;2016-06-12T09:00:00;51.293
2016-06-12T10:00:00;2016-06-12T10:00:00;54.212
2016-06-12T11:00:00;2016-06-12T11:00:00;56.952
2016-06-12T12:00:00;2016-06-12T12:00:00;57.505
2016-06-12T13:00:00;2016-06-12T13:00:00;56.953
2016-06-12T14:00:00;2016-06-12T14:00:00;54.88
2016-06-12T15:00:00;2016-06-12T15:00:00;54.076
2016-06-12T16:00:00;2016-06-12T16:00:00;53.034
2016-06-12T17:00:00;2016-06-12T17:00:00;53.156
2016-06-12T18:00:00;2016-06-12T18:00:00;53.114
2016-06-12T19:00:00;2016-06-12T19:00:00;52.291
2016-06-12T20:00:00;2016-06-12T20:00:00;50.923
2016-06-12T21:00:00;2016-06-12T21:00:00;49.9
2016-06-12T22:00:00;2016-06-12T22:00:00;50.16
2016-06-12T23:00:00;2016-06-12T23:00:00;47.964
2016-06-13T00:00:00;2016-06-13T00:00:00;47.962
2016-06-13T01:00:00;2016-06-13T01:00:00;47.563
2016-06-13T02:00:00;2016-06-13T02:00:00;47.276
2016-06-13T03:00:00;2016-06-13T03:00:00;47.973
2016-06-13T04:00:00;2016-06-13T04:00:00;48.988
2016-06-13T05:00:00;2016-06-13T05:00:00;52.009
2016-06-13T06:00:00;2016-06-13T06:00:00;56.948
2016-06-13T07:00:00;2016-06-13T07:00:00;62.115
2016-06-13T08:00:00;2016-06-13T08:00:00;65.665
2016-06-13T09:00:00;2016-06-13T09:00:00;67.483
2016-06-13T10:00:00;2016-06-13T10:00:00;69.229
2016-06-13T11:00:00;2016-06-13T11:00:00;71.154
2016-06-13T12:00:00;2016-06-13T12:00:00;71.113
2016-06-13T13:00:00;2016-06-13T13:00:00;70.76
2016-06-13T14:00:00;2016-06-13T14:00:00;68.879
