Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
14.06.2018 00:00;14.06.2018 00:15;12.340,50
14.06.2018 00:15;14.06.2018 00:30;12.238,75
14.06.2018 00:30;14.06.2018 00:45;12.107,25
14.06.2018 00:45;14.06.2018 01:00;11.992,25
14.06.2018 01:00;14.06.2018 01:15;11.810,75
14.06.2018 01:15;14.06.2018 01:30;11.711,00
14.06.2018 01:30;14.06.2018 01:45;11.677,75
14.06.2018 01:45;14.06.2018 02:00;11.548,00
14.06.2018 02:00;14.06.2018 02:15;11.414,00
14.06.2018 02:15;14.06.2018 02:30;11.421,75
14.06.2018 02:30;14.06.2018 02:45;11.432,50
14.06.2018 02:45;14.06.2018 03:00;11.433,75
14.06.2018 03:00;14.06.2018 03:15;11.329,75
14.06.2018 03:15;14.06.2018 03:30;11.340,50
14.06.2018 03:30;14.06.2018 03:45;11.370,00
14.06.2018 03:45;14.06.2018 04:00;11.394,50
14.06.2018 04:00;14.06.2018 04:15;11.451,25
14.06.2018 04:15;14.06.2018 04:30;11.501,50
14.06.2018 04:30;14.06.2018 04:45;11.617,25
14.06.2018 04:45;14.06.2018 05:00;11.691,25
14.06.2018 05:00;14.06.2018 05:15;11.977,00
14.06.2018 05:15;14.06.2018 05:30;12.037,25
14.06.2018 05:30;14.06.2018 05:45;12.408,25
14.06.2018 05:45;14.06.2018 06:00;12.775,25
14.06.2018 06:00;14.06.2018 06:15;13.603,50
14.06.2018 06:15;14.06.2018 06:30;14.107,25
14.06.2018 06:30;14.06.2018 06:45;14.571,25
14.06.2018 06:45;14.06.2018 07:00;14.958,00
14.06.2018 07:00;14.06.2018 07:15;15.433,00
14.06.2018 07:15;14.06.2018 07:30;15.678,75
14.06.2018 07:30;14.06.2018 07:45;15.911,75
14.06.2018 07:45;14.06.2018 08:00;16.128,50
14.06.2018 08:00;14.06.2018 08:15;16.456,50
14.06.2018 08:15;14.06.2018 08:30;16.626,75
14.06.2018 08:30;14.06.2018 08:45;16.715,00
14.06.2018 08:45;14.06.2018 09:00;16.744,25
14.06.2018 09:00;14.06.2018 09:15;16.687,00
14.06.2018 09:15;14.06.2018 09:30;16.746,75
14.06.2018 09:30;14.06.2018 09:45;16.911,25
14.06.2018 09:45;14.06.2018 10:00;16.957,75
14.06.2018 10:00;14.06.2018 10:15;17.054,50
14.06.2018 10:15;14.06.2018 10:30;17.133,00
14.06.2018 10:30;14.06.2018 10:45;17.205,25
14.06.2018 10:45;14.06.2018 11:00;17.321,00
14.06.2018 11:00;14.06.2018 11:15;17.360,00
14.06.2018 11:15;14.06.2018 11:30;17.381,50
14.06.2018 11:30;14.06.2018 11:45;17.407,25
14.06.2018 11:45;14.06.2018 12:00;17.393,00
14.06.2018 12:00;14.06.2018 12:15;17.351,75
14.06.2018 12:15;14.06.2018 12:30;17.240,75
14.06.2018 12:30;14.06.2018 12:45;17.298,00
14.06.2018 12:45;14.06.2018 13:00;17.300,00
14.06.2018 13:00;14.06.2018 13:15;17.267,00
14.06.2018 13:15;14.06.2018 13:30;17.218,50
14.06.2018 13:30;14.06.2018 13:45;17.039,00
14.06.2018 13:45;14.06.2018 14:00;16.889,50
14.06.2018 14:00;14.06.2018 14:15;16.848,25
14.06.2018 14:15;14.06.2018 14:30;16.900,75
14.06.2018 14:30;14.06.2018 14:45;16.797,75
14.06.2018 14:45;14.06.2018 15:00;16.852,50
14.06.2018 15:00;14.06.2018 15:15;16.912,25
14.06.2018 15:15;14.06.2018 15:30;16.817,75
14.06.2018 15:30;14.06.2018 15:45;16.726,25
14.06.2018 15:45;14.06.2018 16:00;16.640,00
14.06.2018 16:00;14.06.2018 16:15;16.510,75
14.06.2018 16:15;14.06.2018 16:30;16.463,50
14.06.2018 16:30;14.06.2018 16:45;16.379,25
14.06.2018 16:45;14.06.2018 17:00;16.421,00
14.06.2018 17:00;14.06.2018 17:15;16.368,75
14.06.2018 17:15;14.06.2018 17:30;16.428,00
14.06.2018 17:30;14.06.2018 17:45;16.448,00
14.06.2018 17:45;14.06.2018 18:00;16.514,50
14.06.2018 18:00;14.06.2018 18:15;16.454,00
14.06.2018 18:15;14.06.2018 18:30;16.386,25
14.06.2018 18:30;14.06.2018 18:45;16.263,00
14.06.2018 18:45;14.06.2018 19:00;16.320,50
14.06.2018 19:00;14.06.2018 19:15;16.308,50
14.06.2018 19:15;14.06.2018 19:30;16.180,75
14.06.2018 19:30;14.06.2018 19:45;16.028,25
14.06.2018 19:45;14.06.2018 20:00;15.939,50
14.06.2018 20:00;14.06.2018 20:15;15.707,00
14.06.2018 20:15;14.06.2018 20:30;15.543,50
14.06.2018 20:30;14.06.2018 20:45;15.363,50
14.06.2018 20:45;14.06.2018 21:00;15.186,25
14.06.2018 21:00;14.06.2018 21:15;15.089,25
14.06.2018 21:15;14.06.2018 21:30;14.901,75
14.06.2018 21:30;14.06.2018 21:45;14.764,50
14.06.2018 21:45;14.06.2018 22:00;14.578,75
14.06.2018 22:00;14.06.2018 22:15;14.498,00
14.06.2018 22:15;14.06.2018 22:30;14.376,50
14.06.2018 22:30;14.06.2018 22:45;14.108,50
14.06.2018 22:45;14.06.2018 23:00;13.905,00
14.06.2018 23:00;14.06.2018 23:15;13.517,75
14.06.2018 23:15;14.06.2018 23:30;13.184,75
14.06.2018 23:30;14.06.2018 23:45;12.990,75
14.06.2018 23:45;15.06.2018 00:00;12.766,25
15.06.2018 00:00;15.06.2018 00:15;12.498,75
15.06.2018 00:15;15.06.2018 00:30;12.313,25
15.06.2018 00:30;15.06.2018 00:45;12.224,75
15.06.2018 00:45;15.06.2018 01:00;12.071,50
15.06.2018 01:00;15.06.2018 01:15;11.932,50
15.06.2018 01:15;15.06.2018 01:30;11.790,25
15.06.2018 01:30;15.06.2018 01:45;11.710,25
15.06.2018 01:45;15.06.2018 02:00;11.619,25
15.06.2018 02:00;15.06.2018 02:15;11.535,00
15.06.2018 02:15;15.06.2018 02:30;11.423,00
15.06.2018 02:30;15.06.2018 02:45;11.414,50
15.06.2018 02:45;15.06.2018 03:00;11.497,75
15.06.2018 03:00;15.06.2018 03:15;11.486,50
15.06.2018 03:15;15.06.2018 03:30;11.405,25
15.06.2018 03:30;15.06.2018 03:45;11.396,50
15.06.2018 03:45;15.06.2018 04:00;11.432,50
15.06.2018 04:00;15.06.2018 04:15;11.535,50
15.06.2018 04:15;15.06.2018 04:30;11.579,50
15.06.2018 04:30;15.06.2018 04:45;11.690,25
15.06.2018 04:45;15.06.2018 05:00;11.808,50
15.06.2018 05:00;15.06.2018 05:15;12.152,00
15.06.2018 05:15;15.06.2018 05:30;12.184,75
15.06.2018 05:30;15.06.2018 05:45;12.498,75
15.06.2018 05:45;15.06.2018 06:00;12.867,00
15.06.2018 06:00;15.06.2018 06:15;13.635,25
15.06.2018 06:15;15.06.2018 06:30;14.094,00
15.06.2018 06:30;15.06.2018 06:45;14.551,25
15.06.2018 06:45;15.06.2018 07:00;14.962,00
15.06.2018 07:00;15.06.2018 07:15;15.397,50
15.06.2018 07:15;15.06.2018 07:30;15.709,00
15.06.2018 07:30;15.06.2018 07:45;15.941,75
15.06.2018 07:45;15.06.2018 08:00;16.143,50
15.06.2018 08:00;15.06.2018 08:15;16.438,00
15.06.2018 08:15;15.06.2018 08:30;16.597,25
15.06.2018 08:30;15.06.2018 08:45;16.696,75
15.06.2018 08:45;15.06.2018 09:00;16.818,50
15.06.2018 09:00;15.06.2018 09:15;16.708,75
15.06.2018 09:15;15.06.2018 09:30;16.824,75
15.06.2018 09:30;15.06.2018 09:45;16.910,25
15.06.2018 09:45;15.06.2018 10:00;17.006,75
15.06.2018 10:00;15.06.2018 10:15;17.128,75
15.06.2018 10:15;15.06.2018 10:30;17.204,25
15.06.2018 10:30;15.06.2018 10:45;17.229,00
15.06.2018 10:45;15.06.2018 11:00;17.364,75
15.06.2018 11:00;15.06.2018 11:15;17.458,00
15.06.2018 11:15;15.06.2018 11:30;17.484,00
15.06.2018 11:30;15.06.2018 11:45;17.482,25
15.06.2018 11:45;15.06.2018 12:00;17.431,75
15.06.2018 12:00;15.06.2018 12:15;17.314,75
15.06.2018 12:15;15.06.2018 12:30;17.300,25
15.06.2018 12:30;15.06.2018 12:45;17.203,75
15.06.2018 12:45;15.06.2018 13:00;17.045,00
15.06.2018 13:00;15.06.2018 13:15;17.044,75
15.06.2018 13:15;15.06.2018 13:30;16.923,25
15.06.2018 13:30;15.06.2018 13:45;16.795,00
15.06.2018 13:45;15.06.2018 14:00;16.569,25
15.06.2018 14:00;15.06.2018 14:15;16.542,00
15.06.2018 14:15;15.06.2018 14:30;16.473,50
15.06.2018 14:30;15.06.2018 14:45;16.366,00
15.06.2018 14:45;15.06.2018 15:00;16.337,25
15.06.2018 15:00;15.06.2018 15:15;16.311,00
15.06.2018 15:15;15.06.2018 15:30;16.149,25
15.06.2018 15:30;15.06.2018 15:45;16.075,00
15.06.2018 15:45;15.06.2018 16:00;15.929,50
15.06.2018 16:00;15.06.2018 16:15;15.886,25
15.06.2018 16:15;15.06.2018 16:30;15.839,50
15.06.2018 16:30;15.06.2018 16:45;15.742,75
15.06.2018 16:45;15.06.2018 17:00;15.685,75
15.06.2018 17:00;15.06.2018 17:15;15.725,00
15.06.2018 17:15;15.06.2018 17:30;15.714,00
15.06.2018 17:30;15.06.2018 17:45;15.667,25
15.06.2018 17:45;15.06.2018 18:00;15.595,25
15.06.2018 18:00;15.06.2018 18:15;15.564,25
15.06.2018 18:15;15.06.2018 18:30;15.570,00
15.06.2018 18:30;15.06.2018 18:45;15.566,50
15.06.2018 18:45;15.06.2018 19:00;15.548,75
15.06.2018 19:00;15.06.2018 19:15;15.439,75
15.06.2018 19:15;15.06.2018 19:30;15.319,25
15.06.2018 19:30;15.06.2018 19:45;15.214,75
15.06.2018 19:45;15.06.2018 20:00;15.126,25
15.06.2018 20:00;15.06.2018 20:15;14.800,00
15.06.2018 20:15;15.06.2018 20:30;14.588,75
15.06.2018 20:30;15.06.2018 20:45;14.463,50
15.06.2018 20:45;15.06.2018 21:00;14.322,75
15.06.2018 21:00;15.06.2018 21:15;14.240,00
15.06.2018 21:15;15.06.2018 21:30;14.016,50
15.06.2018 21:30;15.06.2018 21:45;13.897,75
15.06.2018 21:45;15.06.2018 22:00;13.783,25
15.06.2018 22:00;15.06.2018 22:15;13.795,25
15.06.2018 22:15;15.06.2018 22:30;13.596,00
15.06.2018 22:30;15.06.2018 22:45;13.389,50
15.06.2018 22:45;15.06.2018 23:00;13.170,75
15.06.2018 23:00;15.06.2018 23:15;12.887,50
15.06.2018 23:15;15.06.2018 23:30;12.640,50
15.06.2018 23:30;15.06.2018 23:45;12.484,00
15.06.2018 23:45;16.06.2018 00:00;12.245,75
16.06.2018 00:00;16.06.2018 00:15;11.812,00
16.06.2018 00:15;16.06.2018 00:30;11.549,25
16.06.2018 00:30;16.06.2018 00:45;11.368,75
16.06.2018 00:45;16.06.2018 01:00;11.289,00
16.06.2018 01:00;16.06.2018 01:15;11.134,00
16.06.2018 01:15;16.06.2018 01:30;11.016,50
16.06.2018 01:30;16.06.2018 01:45;11.002,00
16.06.2018 01:45;16.06.2018 02:00;10.935,25
16.06.2018 02:00;16.06.2018 02:15;10.798,00
16.06.2018 02:15;16.06.2018 02:30;10.721,50
16.06.2018 02:30;16.06.2018 02:45;10.758,00
16.06.2018 02:45;16.06.2018 03:00;10.707,75
16.06.2018 03:00;16.06.2018 03:15;10.704,75
16.06.2018 03:15;16.06.2018 03:30;10.647,50
16.06.2018 03:30;16.06.2018 03:45;10.596,00
16.06.2018 03:45;16.06.2018 04:00;10.596,75
16.06.2018 04:00;16.06.2018 04:15;10.543,50
16.06.2018 04:15;16.06.2018 04:30;10.534,75
16.06.2018 04:30;16.06.2018 04:45;10.510,75
16.06.2018 04:45;16.06.2018 05:00;10.490,50
16.06.2018 05:00;16.06.2018 05:15;10.508,75
16.06.2018 05:15;16.06.2018 05:30;10.507,75
16.06.2018 05:30;16.06.2018 05:45;10.560,50
16.06.2018 05:45;16.06.2018 06:00;10.659,25
16.06.2018 06:00;16.06.2018 06:15;10.886,50
16.06.2018 06:15;16.06.2018 06:30;10.982,75
16.06.2018 06:30;16.06.2018 06:45;11.171,75
16.06.2018 06:45;16.06.2018 07:00;11.343,75
16.06.2018 07:00;16.06.2018 07:15;11.630,50
16.06.2018 07:15;16.06.2018 07:30;11.893,75
16.06.2018 07:30;16.06.2018 07:45;12.219,75
16.06.2018 07:45;16.06.2018 08:00;12.517,50
16.06.2018 08:00;16.06.2018 08:15;12.764,50
16.06.2018 08:15;16.06.2018 08:30;13.012,75
16.06.2018 08:30;16.06.2018 08:45;13.371,00
16.06.2018 08:45;16.06.2018 09:00;13.509,25
16.06.2018 09:00;16.06.2018 09:15;13.634,00
16.06.2018 09:15;16.06.2018 09:30;13.714,50
16.06.2018 09:30;16.06.2018 09:45;13.873,25
16.06.2018 09:45;16.06.2018 10:00;14.030,00
16.06.2018 10:00;16.06.2018 10:15;14.079,00
16.06.2018 10:15;16.06.2018 10:30;14.185,00
16.06.2018 10:30;16.06.2018 10:45;14.285,50
16.06.2018 10:45;16.06.2018 11:00;14.333,75
16.06.2018 11:00;16.06.2018 11:15;14.393,25
16.06.2018 11:15;16.06.2018 11:30;14.427,25
16.06.2018 11:30;16.06.2018 11:45;14.512,00
16.06.2018 11:45;16.06.2018 12:00;14.456,75
16.06.2018 12:00;16.06.2018 12:15;14.351,50
16.06.2018 12:15;16.06.2018 12:30;14.278,25
16.06.2018 12:30;16.06.2018 12:45;14.314,50
16.06.2018 12:45;16.06.2018 13:00;14.226,50
16.06.2018 13:00;16.06.2018 13:15;14.110,75
16.06.2018 13:15;16.06.2018 13:30;13.911,25
16.06.2018 13:30;16.06.2018 13:45;13.787,25
16.06.2018 13:45;16.06.2018 14:00;13.559,75
16.06.2018 14:00;16.06.2018 14:15;13.492,00
16.06.2018 14:15;16.06.2018 14:30;13.387,00
16.06.2018 14:30;16.06.2018 14:45;13.227,50
16.06.2018 14:45;16.06.2018 15:00;13.158,00
16.06.2018 15:00;16.06.2018 15:15;13.159,00
16.06.2018 15:15;16.06.2018 15:30;13.100,25
16.06.2018 15:30;16.06.2018 15:45;13.030,25
16.06.2018 15:45;16.06.2018 16:00;12.995,75
16.06.2018 16:00;16.06.2018 16:15;13.052,75
16.06.2018 16:15;16.06.2018 16:30;13.016,00
