Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
11.07.2018 00:00;11.07.2018 00:15;11.812,50
11.07.2018 00:15;11.07.2018 00:30;11.651,25
11.07.2018 00:30;11.07.2018 00:45;11.531,75
11.07.2018 00:45;11.07.2018 01:00;11.540,75
11.07.2018 01:00;11.07.2018 01:15;11.323,00
11.07.2018 01:15;11.07.2018 01:30;11.243,00
11.07.2018 01:30;11.07.2018 01:45;11.118,50
11.07.2018 01:45;11.07.2018 02:00;11.026,75
11.07.2018 02:00;11.07.2018 02:15;10.937,75
11.07.2018 02:15;11.07.2018 02:30;10.866,50
11.07.2018 02:30;11.07.2018 02:45;10.891,00
11.07.2018 02:45;11.07.2018 03:00;10.846,00
11.07.2018 03:00;11.07.2018 03:15;10.842,00
11.07.2018 03:15;11.07.2018 03:30;10.902,50
11.07.2018 03:30;11.07.2018 03:45;10.962,50
11.07.2018 03:45;11.07.2018 04:00;11.005,25
11.07.2018 04:00;11.07.2018 04:15;11.077,00
11.07.2018 04:15;11.07.2018 04:30;11.155,25
11.07.2018 04:30;11.07.2018 04:45;11.336,00
11.07.2018 04:45;11.07.2018 05:00;11.402,00
11.07.2018 05:00;11.07.2018 05:15;11.621,50
11.07.2018 05:15;11.07.2018 05:30;11.761,50
11.07.2018 05:30;11.07.2018 05:45;12.012,75
11.07.2018 05:45;11.07.2018 06:00;12.311,25
11.07.2018 06:00;11.07.2018 06:15;13.045,00
11.07.2018 06:15;11.07.2018 06:30;13.623,50
11.07.2018 06:30;11.07.2018 06:45;13.968,50
11.07.2018 06:45;11.07.2018 07:00;14.298,50
11.07.2018 07:00;11.07.2018 07:15;14.741,25
11.07.2018 07:15;11.07.2018 07:30;15.053,75
11.07.2018 07:30;11.07.2018 07:45;15.288,25
11.07.2018 07:45;11.07.2018 08:00;15.574,00
11.07.2018 08:00;11.07.2018 08:15;15.823,50
11.07.2018 08:15;11.07.2018 08:30;15.991,00
11.07.2018 08:30;11.07.2018 08:45;16.056,75
11.07.2018 08:45;11.07.2018 09:00;16.152,25
11.07.2018 09:00;11.07.2018 09:15;16.011,50
11.07.2018 09:15;11.07.2018 09:30;16.215,75
11.07.2018 09:30;11.07.2018 09:45;16.398,25
11.07.2018 09:45;11.07.2018 10:00;16.535,25
11.07.2018 10:00;11.07.2018 10:15;16.576,25
11.07.2018 10:15;11.07.2018 10:30;16.643,25
11.07.2018 10:30;11.07.2018 10:45;16.779,25
11.07.2018 10:45;11.07.2018 11:00;16.871,75
11.07.2018 11:00;11.07.2018 11:15;16.870,50
11.07.2018 11:15;11.07.2018 11:30;16.978,50
11.07.2018 11:30;11.07.2018 11:45;17.039,75
11.07.2018 11:45;11.07.2018 12:00;17.015,25
11.07.2018 12:00;11.07.2018 12:15;16.866,75
11.07.2018 12:15;11.07.2018 12:30;16.759,25
11.07.2018 12:30;11.07.2018 12:45;16.730,75
11.07.2018 12:45;11.07.2018 13:00;16.792,00
11.07.2018 13:00;11.07.2018 13:15;16.781,75
11.07.2018 13:15;11.07.2018 13:30;16.657,00
11.07.2018 13:30;11.07.2018 13:45;16.574,00
11.07.2018 13:45;11.07.2018 14:00;16.433,25
11.07.2018 14:00;11.07.2018 14:15;16.313,50
11.07.2018 14:15;11.07.2018 14:30;16.310,50
11.07.2018 14:30;11.07.2018 14:45;16.286,25
11.07.2018 14:45;11.07.2018 15:00;16.305,75
11.07.2018 15:00;11.07.2018 15:15;16.302,50
11.07.2018 15:15;11.07.2018 15:30;16.260,00
11.07.2018 15:30;11.07.2018 15:45;16.153,00
11.07.2018 15:45;11.07.2018 16:00;16.016,25
11.07.2018 16:00;11.07.2018 16:15;15.940,50
11.07.2018 16:15;11.07.2018 16:30;15.869,75
11.07.2018 16:30;11.07.2018 16:45;15.860,75
11.07.2018 16:45;11.07.2018 17:00;15.761,50
11.07.2018 17:00;11.07.2018 17:15;15.689,00
11.07.2018 17:15;11.07.2018 17:30;15.717,00
11.07.2018 17:30;11.07.2018 17:45;15.776,25
11.07.2018 17:45;11.07.2018 18:00;15.771,75
11.07.2018 18:00;11.07.2018 18:15;15.694,25
11.07.2018 18:15;11.07.2018 18:30;15.592,25
11.07.2018 18:30;11.07.2018 18:45;15.610,50
11.07.2018 18:45;11.07.2018 19:00;15.581,50
11.07.2018 19:00;11.07.2018 19:15;15.496,50
11.07.2018 19:15;11.07.2018 19:30;15.338,50
11.07.2018 19:30;11.07.2018 19:45;15.200,75
11.07.2018 19:45;11.07.2018 20:00;15.148,75
11.07.2018 20:00;11.07.2018 20:15;14.921,50
11.07.2018 20:15;11.07.2018 20:30;14.702,50
11.07.2018 20:30;11.07.2018 20:45;14.456,50
11.07.2018 20:45;11.07.2018 21:00;14.375,00
11.07.2018 21:00;11.07.2018 21:15;14.218,75
11.07.2018 21:15;11.07.2018 21:30;14.029,25
11.07.2018 21:30;11.07.2018 21:45;13.843,25
11.07.2018 21:45;11.07.2018 22:00;13.842,00
11.07.2018 22:00;11.07.2018 22:15;13.728,25
11.07.2018 22:15;11.07.2018 22:30;13.557,25
11.07.2018 22:30;11.07.2018 22:45;13.301,00
11.07.2018 22:45;11.07.2018 23:00;13.138,25
11.07.2018 23:00;11.07.2018 23:15;12.828,75
11.07.2018 23:15;11.07.2018 23:30;12.566,25
11.07.2018 23:30;11.07.2018 23:45;12.285,25
11.07.2018 23:45;12.07.2018 00:00;12.076,50
12.07.2018 00:00;12.07.2018 00:15;11.793,50
12.07.2018 00:15;12.07.2018 00:30;11.670,75
12.07.2018 00:30;12.07.2018 00:45;11.487,50
12.07.2018 00:45;12.07.2018 01:00;11.330,00
12.07.2018 01:00;12.07.2018 01:15;11.242,00
12.07.2018 01:15;12.07.2018 01:30;11.138,75
12.07.2018 01:30;12.07.2018 01:45;11.088,00
12.07.2018 01:45;12.07.2018 02:00;11.004,75
12.07.2018 02:00;12.07.2018 02:15;10.887,00
12.07.2018 02:15;12.07.2018 02:30;10.843,75
12.07.2018 02:30;12.07.2018 02:45;10.855,75
12.07.2018 02:45;12.07.2018 03:00;10.834,00
12.07.2018 03:00;12.07.2018 03:15;10.875,25
12.07.2018 03:15;12.07.2018 03:30;10.933,00
12.07.2018 03:30;12.07.2018 03:45;10.966,00
12.07.2018 03:45;12.07.2018 04:00;10.948,25
12.07.2018 04:00;12.07.2018 04:15;11.023,50
12.07.2018 04:15;12.07.2018 04:30;11.126,75
12.07.2018 04:30;12.07.2018 04:45;11.275,50
12.07.2018 04:45;12.07.2018 05:00;11.326,50
12.07.2018 05:00;12.07.2018 05:15;11.618,50
12.07.2018 05:15;12.07.2018 05:30;11.763,75
12.07.2018 05:30;12.07.2018 05:45;11.986,50
12.07.2018 05:45;12.07.2018 06:00;12.239,75
12.07.2018 06:00;12.07.2018 06:15;13.042,50
12.07.2018 06:15;12.07.2018 06:30;13.495,00
12.07.2018 06:30;12.07.2018 06:45;13.981,25
12.07.2018 06:45;12.07.2018 07:00;14.311,50
12.07.2018 07:00;12.07.2018 07:15;14.775,00
12.07.2018 07:15;12.07.2018 07:30;15.076,75
12.07.2018 07:30;12.07.2018 07:45;15.381,75
12.07.2018 07:45;12.07.2018 08:00;15.611,75
12.07.2018 08:00;12.07.2018 08:15;15.920,50
12.07.2018 08:15;12.07.2018 08:30;16.107,50
12.07.2018 08:30;12.07.2018 08:45;16.275,50
12.07.2018 08:45;12.07.2018 09:00;16.314,25
12.07.2018 09:00;12.07.2018 09:15;16.285,75
12.07.2018 09:15;12.07.2018 09:30;16.448,25
12.07.2018 09:30;12.07.2018 09:45;16.577,25
12.07.2018 09:45;12.07.2018 10:00;16.618,50
12.07.2018 10:00;12.07.2018 10:15;16.780,25
12.07.2018 10:15;12.07.2018 10:30;16.819,75
12.07.2018 10:30;12.07.2018 10:45;16.888,25
12.07.2018 10:45;12.07.2018 11:00;16.998,00
12.07.2018 11:00;12.07.2018 11:15;17.071,00
12.07.2018 11:15;12.07.2018 11:30;17.224,25
12.07.2018 11:30;12.07.2018 11:45;17.252,00
12.07.2018 11:45;12.07.2018 12:00;17.274,50
12.07.2018 12:00;12.07.2018 12:15;17.139,00
12.07.2018 12:15;12.07.2018 12:30;17.109,25
12.07.2018 12:30;12.07.2018 12:45;17.047,50
12.07.2018 12:45;12.07.2018 13:00;17.006,25
12.07.2018 13:00;12.07.2018 13:15;16.993,25
12.07.2018 13:15;12.07.2018 13:30;16.943,00
12.07.2018 13:30;12.07.2018 13:45;16.811,00
12.07.2018 13:45;12.07.2018 14:00;16.638,00
12.07.2018 14:00;12.07.2018 14:15;16.614,50
12.07.2018 14:15;12.07.2018 14:30;16.632,25
12.07.2018 14:30;12.07.2018 14:45;16.619,00
12.07.2018 14:45;12.07.2018 15:00;16.586,50
12.07.2018 15:00;12.07.2018 15:15;16.507,75
12.07.2018 15:15;12.07.2018 15:30;16.410,00
12.07.2018 15:30;12.07.2018 15:45;16.325,25
12.07.2018 15:45;12.07.2018 16:00;16.195,25
12.07.2018 16:00;12.07.2018 16:15;16.086,25
12.07.2018 16:15;12.07.2018 16:30;15.978,75
12.07.2018 16:30;12.07.2018 16:45;15.993,25
12.07.2018 16:45;12.07.2018 17:00;15.965,25
12.07.2018 17:00;12.07.2018 17:15;15.909,25
12.07.2018 17:15;12.07.2018 17:30;15.895,50
12.07.2018 17:30;12.07.2018 17:45;15.907,00
12.07.2018 17:45;12.07.2018 18:00;15.916,50
12.07.2018 18:00;12.07.2018 18:15;15.756,75
12.07.2018 18:15;12.07.2018 18:30;15.684,50
12.07.2018 18:30;12.07.2018 18:45;15.666,75
12.07.2018 18:45;12.07.2018 19:00;15.736,75
12.07.2018 19:00;12.07.2018 19:15;15.618,25
12.07.2018 19:15;12.07.2018 19:30;15.440,00
12.07.2018 19:30;12.07.2018 19:45;15.309,50
12.07.2018 19:45;12.07.2018 20:00;15.221,25
12.07.2018 20:00;12.07.2018 20:15;15.097,50
12.07.2018 20:15;12.07.2018 20:30;14.880,50
12.07.2018 20:30;12.07.2018 20:45;14.682,25
12.07.2018 20:45;12.07.2018 21:00;14.495,50
12.07.2018 21:00;12.07.2018 21:15;14.378,00
12.07.2018 21:15;12.07.2018 21:30;14.187,75
12.07.2018 21:30;12.07.2018 21:45;14.053,50
12.07.2018 21:45;12.07.2018 22:00;14.017,25
12.07.2018 22:00;12.07.2018 22:15;13.981,50
12.07.2018 22:15;12.07.2018 22:30;13.830,75
12.07.2018 22:30;12.07.2018 22:45;13.551,75
12.07.2018 22:45;12.07.2018 23:00;13.240,75
12.07.2018 23:00;12.07.2018 23:15;12.912,75
12.07.2018 23:15;12.07.2018 23:30;12.638,25
12.07.2018 23:30;12.07.2018 23:45;12.397,25
12.07.2018 23:45;13.07.2018 00:00;12.176,50
13.07.2018 00:00;13.07.2018 00:15;11.928,50
13.07.2018 00:15;13.07.2018 00:30;11.787,25
13.07.2018 00:30;13.07.2018 00:45;11.651,75
13.07.2018 00:45;13.07.2018 01:00;11.509,75
13.07.2018 01:00;13.07.2018 01:15;11.331,25
13.07.2018 01:15;13.07.2018 01:30;11.244,75
13.07.2018 01:30;13.07.2018 01:45;11.222,75
13.07.2018 01:45;13.07.2018 02:00;11.125,75
13.07.2018 02:00;13.07.2018 02:15;11.005,00
13.07.2018 02:15;13.07.2018 02:30;10.938,00
13.07.2018 02:30;13.07.2018 02:45;10.980,25
13.07.2018 02:45;13.07.2018 03:00;11.003,25
13.07.2018 03:00;13.07.2018 03:15;11.010,75
13.07.2018 03:15;13.07.2018 03:30;11.000,50
13.07.2018 03:30;13.07.2018 03:45;11.010,00
13.07.2018 03:45;13.07.2018 04:00;11.014,50
13.07.2018 04:00;13.07.2018 04:15;11.134,75
13.07.2018 04:15;13.07.2018 04:30;11.215,75
13.07.2018 04:30;13.07.2018 04:45;11.278,25
13.07.2018 04:45;13.07.2018 05:00;11.396,25
13.07.2018 05:00;13.07.2018 05:15;11.637,50
13.07.2018 05:15;13.07.2018 05:30;11.743,00
13.07.2018 05:30;13.07.2018 05:45;11.959,00
13.07.2018 05:45;13.07.2018 06:00;12.294,50
13.07.2018 06:00;13.07.2018 06:15;13.043,00
13.07.2018 06:15;13.07.2018 06:30;13.536,75
13.07.2018 06:30;13.07.2018 06:45;13.923,25
13.07.2018 06:45;13.07.2018 07:00;14.275,00
