Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
05.07.2017 00:00;05.07.2017 00:15;12.156,50
05.07.2017 00:15;05.07.2017 00:30;11.929,00
05.07.2017 00:30;05.07.2017 00:45;11.782,75
05.07.2017 00:45;05.07.2017 01:00;11.716,25
05.07.2017 01:00;05.07.2017 01:15;11.694,00
05.07.2017 01:15;05.07.2017 01:30;11.520,50
05.07.2017 01:30;05.07.2017 01:45;11.437,75
05.07.2017 01:45;05.07.2017 02:00;11.305,25
05.07.2017 02:00;05.07.2017 02:15;11.203,00
05.07.2017 02:15;05.07.2017 02:30;11.149,00
05.07.2017 02:30;05.07.2017 02:45;11.185,50
05.07.2017 02:45;05.07.2017 03:00;11.131,75
05.07.2017 03:00;05.07.2017 03:15;11.157,00
05.07.2017 03:15;05.07.2017 03:30;11.090,50
05.07.2017 03:30;05.07.2017 03:45;11.122,25
05.07.2017 03:45;05.07.2017 04:00;11.130,75
05.07.2017 04:00;05.07.2017 04:15;11.315,75
05.07.2017 04:15;05.07.2017 04:30;11.404,50
05.07.2017 04:30;05.07.2017 04:45;11.544,50
05.07.2017 04:45;05.07.2017 05:00;11.582,75
05.07.2017 05:00;05.07.2017 05:15;11.813,75
05.07.2017 05:15;05.07.2017 05:30;11.896,25
05.07.2017 05:30;05.07.2017 05:45;12.183,00
05.07.2017 05:45;05.07.2017 06:00;12.510,50
05.07.2017 06:00;05.07.2017 06:15;13.263,25
05.07.2017 06:15;05.07.2017 06:30;13.752,00
05.07.2017 06:30;05.07.2017 06:45;14.171,00
05.07.2017 06:45;05.07.2017 07:00;14.558,00
05.07.2017 07:00;05.07.2017 07:15;15.110,75
05.07.2017 07:15;05.07.2017 07:30;15.392,25
05.07.2017 07:30;05.07.2017 07:45;15.689,25
05.07.2017 07:45;05.07.2017 08:00;15.995,50
05.07.2017 08:00;05.07.2017 08:15;16.256,00
05.07.2017 08:15;05.07.2017 08:30;16.430,00
05.07.2017 08:30;05.07.2017 08:45;16.511,75
05.07.2017 08:45;05.07.2017 09:00;16.559,25
05.07.2017 09:00;05.07.2017 09:15;16.488,75
05.07.2017 09:15;05.07.2017 09:30;16.601,50
05.07.2017 09:30;05.07.2017 09:45;16.735,50
05.07.2017 09:45;05.07.2017 10:00;16.828,00
05.07.2017 10:00;05.07.2017 10:15;16.976,00
05.07.2017 10:15;05.07.2017 10:30;17.007,50
05.07.2017 10:30;05.07.2017 10:45;17.107,75
05.07.2017 10:45;05.07.2017 11:00;17.181,25
05.07.2017 11:00;05.07.2017 11:15;17.230,50
05.07.2017 11:15;05.07.2017 11:30;17.327,75
05.07.2017 11:30;05.07.2017 11:45;17.386,25
05.07.2017 11:45;05.07.2017 12:00;17.397,75
05.07.2017 12:00;05.07.2017 12:15;17.233,00
05.07.2017 12:15;05.07.2017 12:30;17.129,50
05.07.2017 12:30;05.07.2017 12:45;17.151,50
05.07.2017 12:45;05.07.2017 13:00;17.156,25
05.07.2017 13:00;05.07.2017 13:15;17.117,75
05.07.2017 13:15;05.07.2017 13:30;17.060,25
05.07.2017 13:30;05.07.2017 13:45;16.943,00
05.07.2017 13:45;05.07.2017 14:00;16.824,25
05.07.2017 14:00;05.07.2017 14:15;16.821,00
05.07.2017 14:15;05.07.2017 14:30;16.820,25
05.07.2017 14:30;05.07.2017 14:45;16.722,50
05.07.2017 14:45;05.07.2017 15:00;16.679,75
05.07.2017 15:00;05.07.2017 15:15;16.617,25
05.07.2017 15:15;05.07.2017 15:30;16.550,25
05.07.2017 15:30;05.07.2017 15:45;16.498,50
05.07.2017 15:45;05.07.2017 16:00;16.358,25
05.07.2017 16:00;05.07.2017 16:15;16.334,75
05.07.2017 16:15;05.07.2017 16:30;16.264,25
05.07.2017 16:30;05.07.2017 16:45;16.156,00
05.07.2017 16:45;05.07.2017 17:00;16.118,25
05.07.2017 17:00;05.07.2017 17:15;16.066,25
05.07.2017 17:15;05.07.2017 17:30;16.041,25
05.07.2017 17:30;05.07.2017 17:45;15.979,75
05.07.2017 17:45;05.07.2017 18:00;15.943,00
05.07.2017 18:00;05.07.2017 18:15;15.914,25
05.07.2017 18:15;05.07.2017 18:30;15.842,25
