Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
20.06.2021 00:00;20.06.2021 00:15;11.222,50
20.06.2021 00:15;20.06.2021 00:30;11.202,50
20.06.2021 00:30;20.06.2021 00:45;11.035,25
20.06.2021 00:45;20.06.2021 01:00;10.860,50
20.06.2021 01:00;20.06.2021 01:15;10.619,25
20.06.2021 01:15;20.06.2021 01:30;10.596,25
20.06.2021 01:30;20.06.2021 01:45;10.531,00
20.06.2021 01:45;20.06.2021 02:00;10.461,25
20.06.2021 02:00;20.06.2021 02:15;10.383,50
20.06.2021 02:15;20.06.2021 02:30;10.320,25
20.06.2021 02:30;20.06.2021 02:45;10.361,25
20.06.2021 02:45;20.06.2021 03:00;10.343,00
20.06.2021 03:00;20.06.2021 03:15;10.356,25
20.06.2021 03:15;20.06.2021 03:30;10.243,00
20.06.2021 03:30;20.06.2021 03:45;10.246,50
20.06.2021 03:45;20.06.2021 04:00;10.143,75
20.06.2021 04:00;20.06.2021 04:15;10.084,25
20.06.2021 04:15;20.06.2021 04:30;9.979,00
20.06.2021 04:30;20.06.2021 04:45;9.887,75
20.06.2021 04:45;20.06.2021 05:00;9.969,75
20.06.2021 05:00;20.06.2021 05:15;10.077,75
20.06.2021 05:15;20.06.2021 05:30;9.972,50
20.06.2021 05:30;20.06.2021 05:45;10.034,25
20.06.2021 05:45;20.06.2021 06:00;10.121,50
20.06.2021 06:00;20.06.2021 06:15;10.352,75
20.06.2021 06:15;20.06.2021 06:30;10.467,75
20.06.2021 06:30;20.06.2021 06:45;10.593,25
20.06.2021 06:45;20.06.2021 07:00;10.740,50
20.06.2021 07:00;20.06.2021 07:15;10.891,00
20.06.2021 07:15;20.06.2021 07:30;11.049,25
20.06.2021 07:30;20.06.2021 07:45;11.254,75
20.06.2021 07:45;20.06.2021 08:00;11.343,00
20.06.2021 08:00;20.06.2021 08:15;11.451,25
20.06.2021 08:15;20.06.2021 08:30;11.620,50
20.06.2021 08:30;20.06.2021 08:45;11.747,25
20.06.2021 08:45;20.06.2021 09:00;11.927,50
20.06.2021 09:00;20.06.2021 09:15;12.085,25
20.06.2021 09:15;20.06.2021 09:30;12.150,75
20.06.2021 09:30;20.06.2021 09:45;12.310,25
20.06.2021 09:45;20.06.2021 10:00;12.514,50
20.06.2021 10:00;20.06.2021 10:15;12.635,25
20.06.2021 10:15;20.06.2021 10:30;12.865,50
