Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
25.06.2016 00:00;25.06.2016 00:15;11.816,50
25.06.2016 00:15;25.06.2016 00:30;11.703,00
25.06.2016 00:30;25.06.2016 00:45;11.539,25
25.06.2016 00:45;25.06.2016 01:00;11.337,25
25.06.2016 01:00;25.06.2016 01:15;11.256,75
25.06.2016 01:15;25.06.2016 01:30;11.146,00
25.06.2016 01:30;25.06.2016 01:45;11.047,25
25.06.2016 01:45;25.06.2016 02:00;10.981,00
25.06.2016 02:00;25.06.2016 02:15;10.832,25
25.06.2016 02:15;25.06.2016 02:30;10.741,75
25.06.2016 02:30;25.06.2016 02:45;10.656,75
25.06.2016 02:45;25.06.2016 03:00;10.611,50
25.06.2016 03:00;25.06.2016 03:15;10.614,25
25.06.2016 03:15;25.06.2016 03:30;10.565,50
25.06.2016 03:30;25.06.2016 03:45;10.505,00
25.06.2016 03:45;25.06.2016 04:00;10.438,00
25.06.2016 04:00;25.06.2016 04:15;10.484,50
25.06.2016 04:15;25.06.2016 04:30;10.449,00
25.06.2016 04:30;25.06.2016 04:45;10.442,25
25.06.2016 04:45;25.06.2016 05:00;10.482,75
25.06.2016 05:00;25.06.2016 05:15;10.495,25
25.06.2016 05:15;25.06.2016 05:30;10.455,00
25.06.2016 05:30;25.06.2016 05:45;10.522,00
25.06.2016 05:45;25.06.2016 06:00;10.559,25
25.06.2016 06:00;25.06.2016 06:15;10.739,00
25.06.2016 06:15;25.06.2016 06:30;10.917,25
25.06.2016 06:30;25.06.2016 06:45;11.128,75
25.06.2016 06:45;25.06.2016 07:00;11.306,25
25.06.2016 07:00;25.06.2016 07:15;11.619,25
25.06.2016 07:15;25.06.2016 07:30;11.888,50
25.06.2016 07:30;25.06.2016 07:45;12.133,00
25.06.2016 07:45;25.06.2016 08:00;12.388,00
25.06.2016 08:00;25.06.2016 08:15;12.643,25
25.06.2016 08:15;25.06.2016 08:30;12.906,50
25.06.2016 08:30;25.06.2016 08:45;13.141,50
25.06.2016 08:45;25.06.2016 09:00;13.320,00
25.06.2016 09:00;25.06.2016 09:15;13.521,25
25.06.2016 09:15;25.06.2016 09:30;13.743,00
25.06.2016 09:30;25.06.2016 09:45;13.957,50
25.06.2016 09:45;25.06.2016 10:00;14.089,00
25.06.2016 10:00;25.06.2016 10:15;14.242,50
25.06.2016 10:15;25.06.2016 10:30;14.349,00
25.06.2016 10:30;25.06.2016 10:45;14.440,25
25.06.2016 10:45;25.06.2016 11:00;14.524,75
25.06.2016 11:00;25.06.2016 11:15;14.644,00
25.06.2016 11:15;25.06.2016 11:30;14.731,50
25.06.2016 11:30;25.06.2016 11:45;14.824,75
25.06.2016 11:45;25.06.2016 12:00;14.820,75
25.06.2016 12:00;25.06.2016 12:15;14.677,75
25.06.2016 12:15;25.06.2016 12:30;14.591,50
25.06.2016 12:30;25.06.2016 12:45;14.534,50
25.06.2016 12:45;25.06.2016 13:00;14.431,50
25.06.2016 13:00;25.06.2016 13:15;14.307,75
25.06.2016 13:15;25.06.2016 13:30;14.241,50
25.06.2016 13:30;25.06.2016 13:45;14.141,50
25.06.2016 13:45;25.06.2016 14:00;14.021,50
25.06.2016 14:00;25.06.2016 14:15;13.870,25
25.06.2016 14:15;25.06.2016 14:30;13.728,50
25.06.2016 14:30;25.06.2016 14:45;13.654,50
25.06.2016 14:45;25.06.2016 15:00;13.575,50
25.06.2016 15:00;25.06.2016 15:15;13.557,50
25.06.2016 15:15;25.06.2016 15:30;13.470,50
25.06.2016 15:30;25.06.2016 15:45;13.368,50
25.06.2016 15:45;25.06.2016 16:00;13.306,50
25.06.2016 16:00;25.06.2016 16:15;13.336,25
25.06.2016 16:15;25.06.2016 16:30;13.316,75
25.06.2016 16:30;25.06.2016 16:45;13.267,75
25.06.2016 16:45;25.06.2016 17:00;13.253,50
25.06.2016 17:00;25.06.2016 17:15;13.226,75
25.06.2016 17:15;25.06.2016 17:30;13.190,00
25.06.2016 17:30;25.06.2016 17:45;13.215,00
25.06.2016 17:45;25.06.2016 18:00;13.352,00
25.06.2016 18:00;25.06.2016 18:15;13.349,50
25.06.2016 18:15;25.06.2016 18:30;13.263,25
25.06.2016 18:30;25.06.2016 18:45;13.242,25
25.06.2016 18:45;25.06.2016 19:00;13.207,00
25.06.2016 19:00;25.06.2016 19:15;13.134,00
25.06.2016 19:15;25.06.2016 19:30;12.991,50
25.06.2016 19:30;25.06.2016 19:45;12.864,50
25.06.2016 19:45;25.06.2016 20:00;12.768,50
25.06.2016 20:00;25.06.2016 20:15;12.660,25
25.06.2016 20:15;25.06.2016 20:30;12.511,00
25.06.2016 20:30;25.06.2016 20:45;12.380,25
25.06.2016 20:45;25.06.2016 21:00;12.268,00
25.06.2016 21:00;25.06.2016 21:15;12.134,50
25.06.2016 21:15;25.06.2016 21:30;12.040,00
25.06.2016 21:30;25.06.2016 21:45;11.981,00
25.06.2016 21:45;25.06.2016 22:00;11.970,50
25.06.2016 22:00;25.06.2016 22:15;11.961,25
25.06.2016 22:15;25.06.2016 22:30;11.891,50
25.06.2016 22:30;25.06.2016 22:45;11.732,00
25.06.2016 22:45;25.06.2016 23:00;11.583,75
25.06.2016 23:00;25.06.2016 23:15;11.403,50
25.06.2016 23:15;25.06.2016 23:30;11.218,75
25.06.2016 23:30;25.06.2016 23:45;11.080,50
25.06.2016 23:45;26.06.2016 00:00;10.863,75
26.06.2016 00:00;26.06.2016 00:15;10.699,25
26.06.2016 00:15;26.06.2016 00:30;10.496,00
26.06.2016 00:30;26.06.2016 00:45;10.302,50
26.06.2016 00:45;26.06.2016 01:00;10.097,50
26.06.2016 01:00;26.06.2016 01:15;9.976,25
26.06.2016 01:15;26.06.2016 01:30;9.835,75
26.06.2016 01:30;26.06.2016 01:45;9.800,75
26.06.2016 01:45;26.06.2016 02:00;9.731,25
26.06.2016 02:00;26.06.2016 02:15;9.625,25
26.06.2016 02:15;26.06.2016 02:30;9.477,50
26.06.2016 02:30;26.06.2016 02:45;9.497,75
26.06.2016 02:45;26.06.2016 03:00;9.416,00
26.06.2016 03:00;26.06.2016 03:15;9.487,75
26.06.2016 03:15;26.06.2016 03:30;9.371,00
26.06.2016 03:30;26.06.2016 03:45;9.344,00
26.06.2016 03:45;26.06.2016 04:00;9.275,25
26.06.2016 04:00;26.06.2016 04:15;9.342,75
26.06.2016 04:15;26.06.2016 04:30;9.281,75
26.06.2016 04:30;26.06.2016 04:45;9.321,25
26.06.2016 04:45;26.06.2016 05:00;9.251,00
26.06.2016 05:00;26.06.2016 05:15;9.214,75
26.06.2016 05:15;26.06.2016 05:30;9.143,50
26.06.2016 05:30;26.06.2016 05:45;9.140,75
26.06.2016 05:45;26.06.2016 06:00;9.148,25
26.06.2016 06:00;26.06.2016 06:15;9.238,25
26.06.2016 06:15;26.06.2016 06:30;9.262,25
26.06.2016 06:30;26.06.2016 06:45;9.369,00
26.06.2016 06:45;26.06.2016 07:00;9.526,75
26.06.2016 07:00;26.06.2016 07:15;9.671,75
26.06.2016 07:15;26.06.2016 07:30;9.865,00
26.06.2016 07:30;26.06.2016 07:45;10.094,50
26.06.2016 07:45;26.06.2016 08:00;10.295,75
26.06.2016 08:00;26.06.2016 08:15;10.540,75
26.06.2016 08:15;26.06.2016 08:30;10.726,25
26.06.2016 08:30;26.06.2016 08:45;11.026,75
26.06.2016 08:45;26.06.2016 09:00;11.173,00
26.06.2016 09:00;26.06.2016 09:15;11.439,00
26.06.2016 09:15;26.06.2016 09:30;11.558,00
26.06.2016 09:30;26.06.2016 09:45;11.726,25
26.06.2016 09:45;26.06.2016 10:00;11.827,00
26.06.2016 10:00;26.06.2016 10:15;11.992,75
26.06.2016 10:15;26.06.2016 10:30;12.042,25
26.06.2016 10:30;26.06.2016 10:45;12.275,25
26.06.2016 10:45;26.06.2016 11:00;12.386,25
26.06.2016 11:00;26.06.2016 11:15;12.594,00
26.06.2016 11:15;26.06.2016 11:30;12.739,50
26.06.2016 11:30;26.06.2016 11:45;12.906,50
26.06.2016 11:45;26.06.2016 12:00;12.864,00
26.06.2016 12:00;26.06.2016 12:15;12.858,00
26.06.2016 12:15;26.06.2016 12:30;12.783,00
26.06.2016 12:30;26.06.2016 12:45;12.764,00
26.06.2016 12:45;26.06.2016 13:00;12.637,75
26.06.2016 13:00;26.06.2016 13:15;12.522,00
26.06.2016 13:15;26.06.2016 13:30;12.376,50
26.06.2016 13:30;26.06.2016 13:45;12.261,00
26.06.2016 13:45;26.06.2016 14:00;12.155,00
26.06.2016 14:00;26.06.2016 14:15;12.105,25
26.06.2016 14:15;26.06.2016 14:30;12.047,75
26.06.2016 14:30;26.06.2016 14:45;12.018,00
26.06.2016 14:45;26.06.2016 15:00;11.988,00
26.06.2016 15:00;26.06.2016 15:15;11.958,50
26.06.2016 15:15;26.06.2016 15:30;11.897,25
26.06.2016 15:30;26.06.2016 15:45;11.850,00
26.06.2016 15:45;26.06.2016 16:00;11.815,75
26.06.2016 16:00;26.06.2016 16:15;11.791,25
26.06.2016 16:15;26.06.2016 16:30;11.765,50
26.06.2016 16:30;26.06.2016 16:45;11.827,25
26.06.2016 16:45;26.06.2016 17:00;11.915,50
26.06.2016 17:00;26.06.2016 17:15;12.028,25
26.06.2016 17:15;26.06.2016 17:30;12.170,25
26.06.2016 17:30;26.06.2016 17:45;12.167,00
26.06.2016 17:45;26.06.2016 18:00;12.192,25
26.06.2016 18:00;26.06.2016 18:15;12.148,75
26.06.2016 18:15;26.06.2016 18:30;11.997,25
26.06.2016 18:30;26.06.2016 18:45;11.926,00
26.06.2016 18:45;26.06.2016 19:00;12.120,00
26.06.2016 19:00;26.06.2016 19:15;11.986,25
26.06.2016 19:15;26.06.2016 19:30;11.828,75
26.06.2016 19:30;26.06.2016 19:45;11.743,25
26.06.2016 19:45;26.06.2016 20:00;11.734,00
26.06.2016 20:00;26.06.2016 20:15;12.003,00
26.06.2016 20:15;26.06.2016 20:30;11.973,00
26.06.2016 20:30;26.06.2016 20:45;11.951,00
26.06.2016 20:45;26.06.2016 21:00;11.928,00
26.06.2016 21:00;26.06.2016 21:15;11.946,00
26.06.2016 21:15;26.06.2016 21:30;11.916,00
26.06.2016 21:30;26.06.2016 21:45;11.906,75
26.06.2016 21:45;26.06.2016 22:00;11.989,50
26.06.2016 22:00;26.06.2016 22:15;12.085,75
26.06.2016 22:15;26.06.2016 22:30;12.115,75
26.06.2016 22:30;26.06.2016 22:45;12.032,50
26.06.2016 22:45;26.06.2016 23:00;11.821,75
26.06.2016 23:00;26.06.2016 23:15;11.571,25
26.06.2016 23:15;26.06.2016 23:30;11.327,50
26.06.2016 23:30;26.06.2016 23:45;11.140,75
26.06.2016 23:45;27.06.2016 00:00;10.906,00
27.06.2016 00:00;27.06.2016 00:15;10.801,75
27.06.2016 00:15;27.06.2016 00:30;10.651,75
27.06.2016 00:30;27.06.2016 00:45;10.510,50
27.06.2016 00:45;27.06.2016 01:00;10.467,00
27.06.2016 01:00;27.06.2016 01:15;10.352,00
27.06.2016 01:15;27.06.2016 01:30;10.255,50
27.06.2016 01:30;27.06.2016 01:45;10.194,25
27.06.2016 01:45;27.06.2016 02:00;10.061,75
27.06.2016 02:00;27.06.2016 02:15;9.992,00
27.06.2016 02:15;27.06.2016 02:30;9.931,00
27.06.2016 02:30;27.06.2016 02:45;9.943,50
27.06.2016 02:45;27.06.2016 03:00;10.002,75
27.06.2016 03:00;27.06.2016 03:15;9.937,25
27.06.2016 03:15;27.06.2016 03:30;9.933,50
27.06.2016 03:30;27.06.2016 03:45;9.981,50
27.06.2016 03:45;27.06.2016 04:00;10.104,75
27.06.2016 04:00;27.06.2016 04:15;10.245,50
27.06.2016 04:15;27.06.2016 04:30;10.234,00
27.06.2016 04:30;27.06.2016 04:45;10.362,00
27.06.2016 04:45;27.06.2016 05:00;10.431,50
27.06.2016 05:00;27.06.2016 05:15;10.698,25
27.06.2016 05:15;27.06.2016 05:30;10.997,25
27.06.2016 05:30;27.06.2016 05:45;11.389,50
27.06.2016 05:45;27.06.2016 06:00;11.888,25
27.06.2016 06:00;27.06.2016 06:15;12.711,00
27.06.2016 06:15;27.06.2016 06:30;13.233,00
27.06.2016 06:30;27.06.2016 06:45;13.774,25
27.06.2016 06:45;27.06.2016 07:00;14.224,25
27.06.2016 07:00;27.06.2016 07:15;14.830,00
27.06.2016 07:15;27.06.2016 07:30;15.216,00
27.06.2016 07:30;27.06.2016 07:45;15.494,25
27.06.2016 07:45;27.06.2016 08:00;15.722,25
27.06.2016 08:00;27.06.2016 08:15;16.078,50
27.06.2016 08:15;27.06.2016 08:30;16.231,00
27.06.2016 08:30;27.06.2016 08:45;16.398,00
27.06.2016 08:45;27.06.2016 09:00;16.390,75
27.06.2016 09:00;27.06.2016 09:15;16.327,75
27.06.2016 09:15;27.06.2016 09:30;16.467,50
27.06.2016 09:30;27.06.2016 09:45;16.568,25
27.06.2016 09:45;27.06.2016 10:00;16.666,25
27.06.2016 10:00;27.06.2016 10:15;16.857,00
27.06.2016 10:15;27.06.2016 10:30;16.963,00
27.06.2016 10:30;27.06.2016 10:45;17.002,25
27.06.2016 10:45;27.06.2016 11:00;17.145,25
27.06.2016 11:00;27.06.2016 11:15;17.302,50
27.06.2016 11:15;27.06.2016 11:30;17.427,00
27.06.2016 11:30;27.06.2016 11:45;17.531,75
27.06.2016 11:45;27.06.2016 12:00;17.553,25
27.06.2016 12:00;27.06.2016 12:15;17.364,25
27.06.2016 12:15;27.06.2016 12:30;17.306,50
27.06.2016 12:30;27.06.2016 12:45;17.368,00
27.06.2016 12:45;27.06.2016 13:00;17.474,00
