Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
06.07.2019 00:00;06.07.2019 00:15;11.822,00
06.07.2019 00:15;06.07.2019 00:30;11.691,75
06.07.2019 00:30;06.07.2019 00:45;11.564,00
06.07.2019 00:45;06.07.2019 01:00;11.414,75
06.07.2019 01:00;06.07.2019 01:15;11.213,25
06.07.2019 01:15;06.07.2019 01:30;11.094,25
06.07.2019 01:30;06.07.2019 01:45;10.960,50
06.07.2019 01:45;06.07.2019 02:00;10.858,50
06.07.2019 02:00;06.07.2019 02:15;10.690,00
06.07.2019 02:15;06.07.2019 02:30;10.571,75
06.07.2019 02:30;06.07.2019 02:45;10.519,75
06.07.2019 02:45;06.07.2019 03:00;10.566,75
06.07.2019 03:00;06.07.2019 03:15;10.512,25
06.07.2019 03:15;06.07.2019 03:30;10.483,25
06.07.2019 03:30;06.07.2019 03:45;10.405,75
06.07.2019 03:45;06.07.2019 04:00;10.398,50
06.07.2019 04:00;06.07.2019 04:15;10.385,25
06.07.2019 04:15;06.07.2019 04:30;10.360,25
06.07.2019 04:30;06.07.2019 04:45;10.457,00
06.07.2019 04:45;06.07.2019 05:00;10.372,00
06.07.2019 05:00;06.07.2019 05:15;10.444,75
06.07.2019 05:15;06.07.2019 05:30;10.364,25
06.07.2019 05:30;06.07.2019 05:45;10.364,75
06.07.2019 05:45;06.07.2019 06:00;10.443,25
06.07.2019 06:00;06.07.2019 06:15;10.678,00
06.07.2019 06:15;06.07.2019 06:30;10.854,50
06.07.2019 06:30;06.07.2019 06:45;10.923,50
06.07.2019 06:45;06.07.2019 07:00;11.092,50
06.07.2019 07:00;06.07.2019 07:15;11.354,75
06.07.2019 07:15;06.07.2019 07:30;11.565,25
06.07.2019 07:30;06.07.2019 07:45;11.813,25
06.07.2019 07:45;06.07.2019 08:00;12.081,00
06.07.2019 08:00;06.07.2019 08:15;12.349,50
06.07.2019 08:15;06.07.2019 08:30;12.571,00
06.07.2019 08:30;06.07.2019 08:45;12.801,50
06.07.2019 08:45;06.07.2019 09:00;13.021,00
06.07.2019 09:00;06.07.2019 09:15;13.185,25
06.07.2019 09:15;06.07.2019 09:30;13.389,75
06.07.2019 09:30;06.07.2019 09:45;13.653,50
06.07.2019 09:45;06.07.2019 10:00;13.789,75
06.07.2019 10:00;06.07.2019 10:15;13.818,50
06.07.2019 10:15;06.07.2019 10:30;13.932,25
06.07.2019 10:30;06.07.2019 10:45;14.075,75
06.07.2019 10:45;06.07.2019 11:00;14.104,75
06.07.2019 11:00;06.07.2019 11:15;14.122,50
06.07.2019 11:15;06.07.2019 11:30;14.186,75
06.07.2019 11:30;06.07.2019 11:45;14.254,00
06.07.2019 11:45;06.07.2019 12:00;14.249,00
06.07.2019 12:00;06.07.2019 12:15;14.160,00
06.07.2019 12:15;06.07.2019 12:30;14.156,00
06.07.2019 12:30;06.07.2019 12:45;14.143,75
06.07.2019 12:45;06.07.2019 13:00;14.059,25
06.07.2019 13:00;06.07.2019 13:15;13.960,50
06.07.2019 13:15;06.07.2019 13:30;13.908,75
06.07.2019 13:30;06.07.2019 13:45;13.944,75
06.07.2019 13:45;06.07.2019 14:00;13.848,75
06.07.2019 14:00;06.07.2019 14:15;13.724,50
06.07.2019 14:15;06.07.2019 14:30;13.688,75
06.07.2019 14:30;06.07.2019 14:45;13.632,50
06.07.2019 14:45;06.07.2019 15:00;13.531,50
06.07.2019 15:00;06.07.2019 15:15;13.477,00
06.07.2019 15:15;06.07.2019 15:30;13.452,50
06.07.2019 15:30;06.07.2019 15:45;13.380,00
06.07.2019 15:45;06.07.2019 16:00;13.320,00
06.07.2019 16:00;06.07.2019 16:15;13.369,50
06.07.2019 16:15;06.07.2019 16:30;13.291,00
06.07.2019 16:30;06.07.2019 16:45;13.185,75
06.07.2019 16:45;06.07.2019 17:00;13.275,00
06.07.2019 17:00;06.07.2019 17:15;13.346,75
06.07.2019 17:15;06.07.2019 17:30;13.317,50
06.07.2019 17:30;06.07.2019 17:45;13.253,00
