Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
14.07.2018 00:00;14.07.2018 00:15;11.680,00
14.07.2018 00:15;14.07.2018 00:30;11.550,00
14.07.2018 00:30;14.07.2018 00:45;11.405,00
14.07.2018 00:45;14.07.2018 01:00;11.246,00
14.07.2018 01:00;14.07.2018 01:15;11.089,25
14.07.2018 01:15;14.07.2018 01:30;10.944,75
14.07.2018 01:30;14.07.2018 01:45;10.897,75
14.07.2018 01:45;14.07.2018 02:00;10.789,00
14.07.2018 02:00;14.07.2018 02:15;10.618,50
14.07.2018 02:15;14.07.2018 02:30;10.521,25
14.07.2018 02:30;14.07.2018 02:45;10.502,75
14.07.2018 02:45;14.07.2018 03:00;10.490,25
14.07.2018 03:00;14.07.2018 03:15;10.447,25
14.07.2018 03:15;14.07.2018 03:30;10.425,75
14.07.2018 03:30;14.07.2018 03:45;10.422,75
14.07.2018 03:45;14.07.2018 04:00;10.408,00
14.07.2018 04:00;14.07.2018 04:15;10.430,25
14.07.2018 04:15;14.07.2018 04:30;10.410,50
14.07.2018 04:30;14.07.2018 04:45;10.417,25
14.07.2018 04:45;14.07.2018 05:00;10.443,25
14.07.2018 05:00;14.07.2018 05:15;10.418,50
14.07.2018 05:15;14.07.2018 05:30;10.394,50
14.07.2018 05:30;14.07.2018 05:45;10.370,75
14.07.2018 05:45;14.07.2018 06:00;10.421,75
14.07.2018 06:00;14.07.2018 06:15;10.683,75
14.07.2018 06:15;14.07.2018 06:30;10.846,75
14.07.2018 06:30;14.07.2018 06:45;11.010,75
14.07.2018 06:45;14.07.2018 07:00;11.151,25
14.07.2018 07:00;14.07.2018 07:15;11.422,25
14.07.2018 07:15;14.07.2018 07:30;11.568,75
14.07.2018 07:30;14.07.2018 07:45;11.831,50
14.07.2018 07:45;14.07.2018 08:00;12.158,75
14.07.2018 08:00;14.07.2018 08:15;12.405,25
14.07.2018 08:15;14.07.2018 08:30;12.609,25
14.07.2018 08:30;14.07.2018 08:45;12.800,75
14.07.2018 08:45;14.07.2018 09:00;13.040,50
14.07.2018 09:00;14.07.2018 09:15;13.233,50
14.07.2018 09:15;14.07.2018 09:30;13.392,25
14.07.2018 09:30;14.07.2018 09:45;13.623,25
14.07.2018 09:45;14.07.2018 10:00;13.785,50
14.07.2018 10:00;14.07.2018 10:15;13.887,25
14.07.2018 10:15;14.07.2018 10:30;13.931,00
14.07.2018 10:30;14.07.2018 10:45;14.013,00
14.07.2018 10:45;14.07.2018 11:00;14.111,25
14.07.2018 11:00;14.07.2018 11:15;14.107,00
14.07.2018 11:15;14.07.2018 11:30;14.195,25
14.07.2018 11:30;14.07.2018 11:45;14.268,00
14.07.2018 11:45;14.07.2018 12:00;14.210,75
14.07.2018 12:00;14.07.2018 12:15;14.070,50
14.07.2018 12:15;14.07.2018 12:30;14.028,75
14.07.2018 12:30;14.07.2018 12:45;13.953,50
14.07.2018 12:45;14.07.2018 13:00;13.865,00
14.07.2018 13:00;14.07.2018 13:15;13.686,25
14.07.2018 13:15;14.07.2018 13:30;13.554,75
14.07.2018 13:30;14.07.2018 13:45;13.455,00
14.07.2018 13:45;14.07.2018 14:00;13.343,75
14.07.2018 14:00;14.07.2018 14:15;13.336,00
14.07.2018 14:15;14.07.2018 14:30;13.264,75
14.07.2018 14:30;14.07.2018 14:45;13.236,50
14.07.2018 14:45;14.07.2018 15:00;13.141,75
14.07.2018 15:00;14.07.2018 15:15;13.067,75
14.07.2018 15:15;14.07.2018 15:30;12.999,50
14.07.2018 15:30;14.07.2018 15:45;12.962,00
14.07.2018 15:45;14.07.2018 16:00;12.945,50
14.07.2018 16:00;14.07.2018 16:15;12.926,00
14.07.2018 16:15;14.07.2018 16:30;12.921,75
14.07.2018 16:30;14.07.2018 16:45;12.913,75
14.07.2018 16:45;14.07.2018 17:00;12.851,00
14.07.2018 17:00;14.07.2018 17:15;12.907,25
14.07.2018 17:15;14.07.2018 17:30;12.881,50
14.07.2018 17:30;14.07.2018 17:45;12.890,00
14.07.2018 17:45;14.07.2018 18:00;12.877,50
14.07.2018 18:00;14.07.2018 18:15;12.831,00
14.07.2018 18:15;14.07.2018 18:30;12.746,00
14.07.2018 18:30;14.07.2018 18:45;12.705,00
14.07.2018 18:45;14.07.2018 19:00;12.640,75
14.07.2018 19:00;14.07.2018 19:15;12.571,75
14.07.2018 19:15;14.07.2018 19:30;12.510,50
14.07.2018 19:30;14.07.2018 19:45;12.395,50
14.07.2018 19:45;14.07.2018 20:00;12.379,50
14.07.2018 20:00;14.07.2018 20:15;12.201,25
14.07.2018 20:15;14.07.2018 20:30;12.053,00
14.07.2018 20:30;14.07.2018 20:45;11.861,25
14.07.2018 20:45;14.07.2018 21:00;11.699,25
14.07.2018 21:00;14.07.2018 21:15;11.606,50
14.07.2018 21:15;14.07.2018 21:30;11.506,75
14.07.2018 21:30;14.07.2018 21:45;11.504,00
14.07.2018 21:45;14.07.2018 22:00;11.528,25
14.07.2018 22:00;14.07.2018 22:15;11.501,00
14.07.2018 22:15;14.07.2018 22:30;11.450,50
14.07.2018 22:30;14.07.2018 22:45;11.310,25
14.07.2018 22:45;14.07.2018 23:00;11.122,00
14.07.2018 23:00;14.07.2018 23:15;10.828,75
14.07.2018 23:15;14.07.2018 23:30;10.678,25
14.07.2018 23:30;14.07.2018 23:45;10.501,75
14.07.2018 23:45;15.07.2018 00:00;10.361,25
15.07.2018 00:00;15.07.2018 00:15;10.278,75
15.07.2018 00:15;15.07.2018 00:30;10.215,50
15.07.2018 00:30;15.07.2018 00:45;10.048,00
15.07.2018 00:45;15.07.2018 01:00;9.967,75
15.07.2018 01:00;15.07.2018 01:15;9.705,75
15.07.2018 01:15;15.07.2018 01:30;9.677,00
15.07.2018 01:30;15.07.2018 01:45;9.608,00
15.07.2018 01:45;15.07.2018 02:00;9.480,75
15.07.2018 02:00;15.07.2018 02:15;9.348,25
15.07.2018 02:15;15.07.2018 02:30;9.250,50
15.07.2018 02:30;15.07.2018 02:45;9.228,50
15.07.2018 02:45;15.07.2018 03:00;9.176,50
15.07.2018 03:00;15.07.2018 03:15;9.150,50
15.07.2018 03:15;15.07.2018 03:30;9.204,25
15.07.2018 03:30;15.07.2018 03:45;9.154,25
15.07.2018 03:45;15.07.2018 04:00;9.165,00
15.07.2018 04:00;15.07.2018 04:15;9.171,50
15.07.2018 04:15;15.07.2018 04:30;9.143,00
15.07.2018 04:30;15.07.2018 04:45;9.145,25
15.07.2018 04:45;15.07.2018 05:00;9.127,25
15.07.2018 05:00;15.07.2018 05:15;9.095,25
15.07.2018 05:15;15.07.2018 05:30;9.050,50
15.07.2018 05:30;15.07.2018 05:45;9.066,25
15.07.2018 05:45;15.07.2018 06:00;9.044,50
15.07.2018 06:00;15.07.2018 06:15;9.193,25
15.07.2018 06:15;15.07.2018 06:30;9.273,25
15.07.2018 06:30;15.07.2018 06:45;9.369,75
15.07.2018 06:45;15.07.2018 07:00;9.510,75
15.07.2018 07:00;15.07.2018 07:15;9.726,25
15.07.2018 07:15;15.07.2018 07:30;9.883,50
15.07.2018 07:30;15.07.2018 07:45;10.071,25
15.07.2018 07:45;15.07.2018 08:00;10.290,75
15.07.2018 08:00;15.07.2018 08:15;10.586,00
15.07.2018 08:15;15.07.2018 08:30;10.747,50
15.07.2018 08:30;15.07.2018 08:45;10.953,25
15.07.2018 08:45;15.07.2018 09:00;11.240,00
15.07.2018 09:00;15.07.2018 09:15;11.404,00
15.07.2018 09:15;15.07.2018 09:30;11.565,00
15.07.2018 09:30;15.07.2018 09:45;11.702,25
15.07.2018 09:45;15.07.2018 10:00;11.889,00
15.07.2018 10:00;15.07.2018 10:15;11.951,00
15.07.2018 10:15;15.07.2018 10:30;12.083,50
15.07.2018 10:30;15.07.2018 10:45;12.175,75
15.07.2018 10:45;15.07.2018 11:00;12.325,50
15.07.2018 11:00;15.07.2018 11:15;12.403,00
15.07.2018 11:15;15.07.2018 11:30;12.518,25
15.07.2018 11:30;15.07.2018 11:45;12.550,75
15.07.2018 11:45;15.07.2018 12:00;12.674,25
15.07.2018 12:00;15.07.2018 12:15;12.562,75
15.07.2018 12:15;15.07.2018 12:30;12.492,50
15.07.2018 12:30;15.07.2018 12:45;12.404,50
15.07.2018 12:45;15.07.2018 13:00;12.288,00
15.07.2018 13:00;15.07.2018 13:15;12.145,25
15.07.2018 13:15;15.07.2018 13:30;12.072,00
15.07.2018 13:30;15.07.2018 13:45;11.985,25
15.07.2018 13:45;15.07.2018 14:00;11.901,00
15.07.2018 14:00;15.07.2018 14:15;11.861,50
15.07.2018 14:15;15.07.2018 14:30;11.914,00
15.07.2018 14:30;15.07.2018 14:45;11.857,50
15.07.2018 14:45;15.07.2018 15:00;11.765,25
15.07.2018 15:00;15.07.2018 15:15;11.705,00
15.07.2018 15:15;15.07.2018 15:30;11.694,25
15.07.2018 15:30;15.07.2018 15:45;11.702,00
15.07.2018 15:45;15.07.2018 16:00;11.692,75
15.07.2018 16:00;15.07.2018 16:15;11.658,00
15.07.2018 16:15;15.07.2018 16:30;11.718,50
15.07.2018 16:30;15.07.2018 16:45;11.696,25
15.07.2018 16:45;15.07.2018 17:00;11.746,00
15.07.2018 17:00;15.07.2018 17:15;11.770,25
15.07.2018 17:15;15.07.2018 17:30;11.667,00
15.07.2018 17:30;15.07.2018 17:45;11.713,00
15.07.2018 17:45;15.07.2018 18:00;11.855,75
15.07.2018 18:00;15.07.2018 18:15;11.961,50
15.07.2018 18:15;15.07.2018 18:30;11.851,25
15.07.2018 18:30;15.07.2018 18:45;11.849,00
15.07.2018 18:45;15.07.2018 19:00;11.856,50
15.07.2018 19:00;15.07.2018 19:15;12.066,75
15.07.2018 19:15;15.07.2018 19:30;12.025,00
15.07.2018 19:30;15.07.2018 19:45;11.961,00
15.07.2018 19:45;15.07.2018 20:00;11.981,50
15.07.2018 20:00;15.07.2018 20:15;11.986,25
15.07.2018 20:15;15.07.2018 20:30;11.903,50
15.07.2018 20:30;15.07.2018 20:45;11.861,50
15.07.2018 20:45;15.07.2018 21:00;11.792,75
15.07.2018 21:00;15.07.2018 21:15;11.732,50
15.07.2018 21:15;15.07.2018 21:30;11.726,00
15.07.2018 21:30;15.07.2018 21:45;11.751,75
15.07.2018 21:45;15.07.2018 22:00;11.876,00
15.07.2018 22:00;15.07.2018 22:15;12.078,50
15.07.2018 22:15;15.07.2018 22:30;11.953,50
15.07.2018 22:30;15.07.2018 22:45;11.830,25
15.07.2018 22:45;15.07.2018 23:00;11.573,25
15.07.2018 23:00;15.07.2018 23:15;11.368,50
15.07.2018 23:15;15.07.2018 23:30;11.209,75
15.07.2018 23:30;15.07.2018 23:45;11.013,25
15.07.2018 23:45;16.07.2018 00:00;10.865,25
