Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
02.07.2023 00:00;02.07.2023 00:15;9.824,25
02.07.2023 00:15;02.07.2023 00:30;9.640,75
02.07.2023 00:30;02.07.2023 00:45;9.503,50
02.07.2023 00:45;02.07.2023 01:00;9.415,75
02.07.2023 01:00;02.07.2023 01:15;9.346,50
02.07.2023 01:15;02.07.2023 01:30;9.193,75
02.07.2023 01:30;02.07.2023 01:45;9.157,25
02.07.2023 01:45;02.07.2023 02:00;9.070,75
02.07.2023 02:00;02.07.2023 02:15;8.969,00
02.07.2023 02:15;02.07.2023 02:30;8.931,25
02.07.2023 02:30;02.07.2023 02:45;8.910,25
02.07.2023 02:45;02.07.2023 03:00;8.921,25
02.07.2023 03:00;02.07.2023 03:15;8.935,75
02.07.2023 03:15;02.07.2023 03:30;8.855,50
02.07.2023 03:30;02.07.2023 03:45;8.839,25
02.07.2023 03:45;02.07.2023 04:00;8.822,00
02.07.2023 04:00;02.07.2023 04:15;8.790,25
02.07.2023 04:15;02.07.2023 04:30;8.700,00
02.07.2023 04:30;02.07.2023 04:45;8.686,25
02.07.2023 04:45;02.07.2023 05:00;8.713,75
02.07.2023 05:00;02.07.2023 05:15;8.761,00
02.07.2023 05:15;02.07.2023 05:30;8.709,25
02.07.2023 05:30;02.07.2023 05:45;8.688,75
02.07.2023 05:45;02.07.2023 06:00;8.734,00
02.07.2023 06:00;02.07.2023 06:15;8.933,25
02.07.2023 06:15;02.07.2023 06:30;8.913,25
02.07.2023 06:30;02.07.2023 06:45;8.998,50
02.07.2023 06:45;02.07.2023 07:00;9.098,25
02.07.2023 07:00;02.07.2023 07:15;9.184,75
02.07.2023 07:15;02.07.2023 07:30;9.419,25
02.07.2023 07:30;02.07.2023 07:45;9.699,75
02.07.2023 07:45;02.07.2023 08:00;9.912,00
02.07.2023 08:00;02.07.2023 08:15;10.078,00
02.07.2023 08:15;02.07.2023 08:30;10.237,75
02.07.2023 08:30;02.07.2023 08:45;10.496,00
02.07.2023 08:45;02.07.2023 09:00;10.602,75
02.07.2023 09:00;02.07.2023 09:15;10.780,00
02.07.2023 09:15;02.07.2023 09:30;10.863,50
02.07.2023 09:30;02.07.2023 09:45;11.021,75
02.07.2023 09:45;02.07.2023 10:00;11.197,75
