Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
17.06.2017 00:00;17.06.2017 00:15;11.573,00
17.06.2017 00:15;17.06.2017 00:30;11.274,50
17.06.2017 00:30;17.06.2017 00:45;11.126,25
17.06.2017 00:45;17.06.2017 01:00;10.989,75
17.06.2017 01:00;17.06.2017 01:15;10.897,75
17.06.2017 01:15;17.06.2017 01:30;10.699,25
17.06.2017 01:30;17.06.2017 01:45;10.634,00
17.06.2017 01:45;17.06.2017 02:00;10.493,25
17.06.2017 02:00;17.06.2017 02:15;10.536,50
17.06.2017 02:15;17.06.2017 02:30;10.473,00
17.06.2017 02:30;17.06.2017 02:45;10.423,75
17.06.2017 02:45;17.06.2017 03:00;10.440,25
17.06.2017 03:00;17.06.2017 03:15;10.443,25
17.06.2017 03:15;17.06.2017 03:30;10.405,25
17.06.2017 03:30;17.06.2017 03:45;10.364,00
17.06.2017 03:45;17.06.2017 04:00;10.326,00
17.06.2017 04:00;17.06.2017 04:15;10.369,50
17.06.2017 04:15;17.06.2017 04:30;10.302,00
17.06.2017 04:30;17.06.2017 04:45;10.338,25
17.06.2017 04:45;17.06.2017 05:00;10.233,75
17.06.2017 05:00;17.06.2017 05:15;10.230,75
17.06.2017 05:15;17.06.2017 05:30;10.290,00
17.06.2017 05:30;17.06.2017 05:45;10.304,00
17.06.2017 05:45;17.06.2017 06:00;10.443,50
17.06.2017 06:00;17.06.2017 06:15;10.688,25
17.06.2017 06:15;17.06.2017 06:30;10.850,75
17.06.2017 06:30;17.06.2017 06:45;11.023,75
17.06.2017 06:45;17.06.2017 07:00;11.232,00
17.06.2017 07:00;17.06.2017 07:15;11.470,00
17.06.2017 07:15;17.06.2017 07:30;11.694,75
17.06.2017 07:30;17.06.2017 07:45;11.874,50
17.06.2017 07:45;17.06.2017 08:00;12.194,50
17.06.2017 08:00;17.06.2017 08:15;12.464,75
17.06.2017 08:15;17.06.2017 08:30;12.673,25
17.06.2017 08:30;17.06.2017 08:45;12.962,00
17.06.2017 08:45;17.06.2017 09:00;13.145,00
17.06.2017 09:00;17.06.2017 09:15;13.361,00
17.06.2017 09:15;17.06.2017 09:30;13.449,00
17.06.2017 09:30;17.06.2017 09:45;13.661,00
