Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
13.06.2015 00:00;13.06.2015 00:15;11.866,25
13.06.2015 00:15;13.06.2015 00:30;11.666,25
13.06.2015 00:30;13.06.2015 00:45;11.464,50
13.06.2015 00:45;13.06.2015 01:00;11.293,25
13.06.2015 01:00;13.06.2015 01:15;11.123,75
13.06.2015 01:15;13.06.2015 01:30;11.038,75
13.06.2015 01:30;13.06.2015 01:45;10.876,50
13.06.2015 01:45;13.06.2015 02:00;10.773,00
13.06.2015 02:00;13.06.2015 02:15;10.682,00
13.06.2015 02:15;13.06.2015 02:30;10.599,00
13.06.2015 02:30;13.06.2015 02:45;10.618,75
13.06.2015 02:45;13.06.2015 03:00;10.586,25
13.06.2015 03:00;13.06.2015 03:15;10.521,25
13.06.2015 03:15;13.06.2015 03:30;10.449,25
13.06.2015 03:30;13.06.2015 03:45;10.412,50
13.06.2015 03:45;13.06.2015 04:00;10.396,25
13.06.2015 04:00;13.06.2015 04:15;10.497,25
13.06.2015 04:15;13.06.2015 04:30;10.455,00
13.06.2015 04:30;13.06.2015 04:45;10.452,00
13.06.2015 04:45;13.06.2015 05:00;10.385,75
13.06.2015 05:00;13.06.2015 05:15;10.411,50
13.06.2015 05:15;13.06.2015 05:30;10.433,50
13.06.2015 05:30;13.06.2015 05:45;10.443,25
13.06.2015 05:45;13.06.2015 06:00;10.496,50
13.06.2015 06:00;13.06.2015 06:15;10.819,00
13.06.2015 06:15;13.06.2015 06:30;10.932,50
13.06.2015 06:30;13.06.2015 06:45;11.134,50
13.06.2015 06:45;13.06.2015 07:00;11.330,75
13.06.2015 07:00;13.06.2015 07:15;11.664,00
13.06.2015 07:15;13.06.2015 07:30;11.892,25
13.06.2015 07:30;13.06.2015 07:45;12.147,50
13.06.2015 07:45;13.06.2015 08:00;12.412,50
13.06.2015 08:00;13.06.2015 08:15;12.728,00
13.06.2015 08:15;13.06.2015 08:30;12.938,50
13.06.2015 08:30;13.06.2015 08:45;13.133,75
13.06.2015 08:45;13.06.2015 09:00;13.275,00
13.06.2015 09:00;13.06.2015 09:15;13.537,25
13.06.2015 09:15;13.06.2015 09:30;13.686,00
13.06.2015 09:30;13.06.2015 09:45;13.884,25
13.06.2015 09:45;13.06.2015 10:00;14.036,50
13.06.2015 10:00;13.06.2015 10:15;14.235,25
13.06.2015 10:15;13.06.2015 10:30;14.314,75
13.06.2015 10:30;13.06.2015 10:45;14.356,75
13.06.2015 10:45;13.06.2015 11:00;14.462,00
13.06.2015 11:00;13.06.2015 11:15;14.530,00
13.06.2015 11:15;13.06.2015 11:30;14.561,00
13.06.2015 11:30;13.06.2015 11:45;14.565,25
13.06.2015 11:45;13.06.2015 12:00;14.552,50
13.06.2015 12:00;13.06.2015 12:15;14.480,25
13.06.2015 12:15;13.06.2015 12:30;14.355,75
13.06.2015 12:30;13.06.2015 12:45;14.257,50
13.06.2015 12:45;13.06.2015 13:00;14.153,75
13.06.2015 13:00;13.06.2015 13:15;14.019,00
13.06.2015 13:15;13.06.2015 13:30;13.857,25
13.06.2015 13:30;13.06.2015 13:45;13.767,25
13.06.2015 13:45;13.06.2015 14:00;13.605,25
13.06.2015 14:00;13.06.2015 14:15;13.512,75
13.06.2015 14:15;13.06.2015 14:30;13.342,00
13.06.2015 14:30;13.06.2015 14:45;13.239,50
13.06.2015 14:45;13.06.2015 15:00;13.199,50
13.06.2015 15:00;13.06.2015 15:15;13.171,50
13.06.2015 15:15;13.06.2015 15:30;13.099,50
13.06.2015 15:30;13.06.2015 15:45;13.040,00
13.06.2015 15:45;13.06.2015 16:00;12.995,50
13.06.2015 16:00;13.06.2015 16:15;12.939,50
13.06.2015 16:15;13.06.2015 16:30;12.892,25
13.06.2015 16:30;13.06.2015 16:45;12.803,75
13.06.2015 16:45;13.06.2015 17:00;12.874,25
13.06.2015 17:00;13.06.2015 17:15;12.890,50
13.06.2015 17:15;13.06.2015 17:30;12.948,25
13.06.2015 17:30;13.06.2015 17:45;12.936,00
13.06.2015 17:45;13.06.2015 18:00;12.909,75
13.06.2015 18:00;13.06.2015 18:15;12.927,00
13.06.2015 18:15;13.06.2015 18:30;12.902,25
13.06.2015 18:30;13.06.2015 18:45;12.896,00
13.06.2015 18:45;13.06.2015 19:00;12.922,25
