Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
12.06.2024 00:00;12.06.2024 00:15;11.411,00
12.06.2024 00:15;12.06.2024 00:30;11.306,00
12.06.2024 00:30;12.06.2024 00:45;11.145,00
12.06.2024 00:45;12.06.2024 01:00;10.939,50
12.06.2024 01:00;12.06.2024 01:15;10.814,00
12.06.2024 01:15;12.06.2024 01:30;10.788,75
12.06.2024 01:30;12.06.2024 01:45;10.714,25
12.06.2024 01:45;12.06.2024 02:00;10.681,75
12.06.2024 02:00;12.06.2024 02:15;10.570,00
12.06.2024 02:15;12.06.2024 02:30;10.565,00
12.06.2024 02:30;12.06.2024 02:45;10.646,00
12.06.2024 02:45;12.06.2024 03:00;10.551,25
12.06.2024 03:00;12.06.2024 03:15;10.546,75
12.06.2024 03:15;12.06.2024 03:30;10.557,00
12.06.2024 03:30;12.06.2024 03:45;10.545,00
12.06.2024 03:45;12.06.2024 04:00;10.642,00
12.06.2024 04:00;12.06.2024 04:15;10.772,50
12.06.2024 04:15;12.06.2024 04:30;10.827,25
12.06.2024 04:30;12.06.2024 04:45;10.949,25
12.06.2024 04:45;12.06.2024 05:00;11.015,00
12.06.2024 05:00;12.06.2024 05:15;11.326,75
12.06.2024 05:15;12.06.2024 05:30;11.458,75
12.06.2024 05:30;12.06.2024 05:45;11.613,75
12.06.2024 05:45;12.06.2024 06:00;11.878,50
12.06.2024 06:00;12.06.2024 06:15;12.577,25
12.06.2024 06:15;12.06.2024 06:30;13.097,50
12.06.2024 06:30;12.06.2024 06:45;13.444,75
12.06.2024 06:45;12.06.2024 07:00;13.779,25
12.06.2024 07:00;12.06.2024 07:15;14.035,25
12.06.2024 07:15;12.06.2024 07:30;14.234,00
12.06.2024 07:30;12.06.2024 07:45;14.421,50
12.06.2024 07:45;12.06.2024 08:00;14.609,75
12.06.2024 08:00;12.06.2024 08:15;14.740,75
12.06.2024 08:15;12.06.2024 08:30;14.973,25
12.06.2024 08:30;12.06.2024 08:45;15.255,00
12.06.2024 08:45;12.06.2024 09:00;15.300,75
12.06.2024 09:00;12.06.2024 09:15;15.187,00
12.06.2024 09:15;12.06.2024 09:30;15.308,25
12.06.2024 09:30;12.06.2024 09:45;15.480,50
12.06.2024 09:45;12.06.2024 10:00;15.617,75
12.06.2024 10:00;12.06.2024 10:15;15.708,00
12.06.2024 10:15;12.06.2024 10:30;15.580,00
12.06.2024 10:30;12.06.2024 10:45;15.448,75
12.06.2024 10:45;12.06.2024 11:00;15.601,50
12.06.2024 11:00;12.06.2024 11:15;15.614,75
12.06.2024 11:15;12.06.2024 11:30;15.646,50
12.06.2024 11:30;12.06.2024 11:45;15.675,50
12.06.2024 11:45;12.06.2024 12:00;15.640,00
12.06.2024 12:00;12.06.2024 12:15;15.492,25
12.06.2024 12:15;12.06.2024 12:30;15.459,50
12.06.2024 12:30;12.06.2024 12:45;15.535,25
12.06.2024 12:45;12.06.2024 13:00;15.460,50
12.06.2024 13:00;12.06.2024 13:15;15.496,50
12.06.2024 13:15;12.06.2024 13:30;15.380,50
12.06.2024 13:30;12.06.2024 13:45;15.283,25
12.06.2024 13:45;12.06.2024 14:00;15.003,00
12.06.2024 14:00;12.06.2024 14:15;14.917,50
12.06.2024 14:15;12.06.2024 14:30;14.965,75
12.06.2024 14:30;12.06.2024 14:45;14.969,25
12.06.2024 14:45;12.06.2024 15:00;14.808,00
12.06.2024 15:00;12.06.2024 15:15;14.803,50
12.06.2024 15:15;12.06.2024 15:30;14.735,25
12.06.2024 15:30;12.06.2024 15:45;14.548,75
12.06.2024 15:45;12.06.2024 16:00;14.484,25
12.06.2024 16:00;12.06.2024 16:15;14.550,00
12.06.2024 16:15;12.06.2024 16:30;14.448,25
12.06.2024 16:30;12.06.2024 16:45;14.459,75
12.06.2024 16:45;12.06.2024 17:00;14.533,75
12.06.2024 17:00;12.06.2024 17:15;14.674,75
12.06.2024 17:15;12.06.2024 17:30;14.376,75
12.06.2024 17:30;12.06.2024 17:45;14.334,75
12.06.2024 17:45;12.06.2024 18:00;14.388,25
12.06.2024 18:00;12.06.2024 18:15;14.464,25
12.06.2024 18:15;12.06.2024 18:30;14.439,75
12.06.2024 18:30;12.06.2024 18:45;14.414,50
12.06.2024 18:45;12.06.2024 19:00;14.413,25
12.06.2024 19:00;12.06.2024 19:15;14.530,00
12.06.2024 19:15;12.06.2024 19:30;14.196,00
12.06.2024 19:30;12.06.2024 19:45;14.094,00
12.06.2024 19:45;12.06.2024 20:00;14.178,00
12.06.2024 20:00;12.06.2024 20:15;14.051,75
12.06.2024 20:15;12.06.2024 20:30;13.920,00
12.06.2024 20:30;12.06.2024 20:45;13.749,25
12.06.2024 20:45;12.06.2024 21:00;13.515,75
12.06.2024 21:00;12.06.2024 21:15;13.331,25
12.06.2024 21:15;12.06.2024 21:30;13.251,25
12.06.2024 21:30;12.06.2024 21:45;13.098,50
12.06.2024 21:45;12.06.2024 22:00;12.984,25
12.06.2024 22:00;12.06.2024 22:15;12.870,75
12.06.2024 22:15;12.06.2024 22:30;12.736,50
12.06.2024 22:30;12.06.2024 22:45;12.484,25
12.06.2024 22:45;12.06.2024 23:00;12.256,50
12.06.2024 23:00;12.06.2024 23:15;12.057,00
12.06.2024 23:15;12.06.2024 23:30;11.877,00
12.06.2024 23:30;12.06.2024 23:45;11.719,25
12.06.2024 23:45;13.06.2024 00:00;11.549,50
13.06.2024 00:00;13.06.2024 00:15;11.317,50
13.06.2024 00:15;13.06.2024 00:30;11.184,75
13.06.2024 00:30;13.06.2024 00:45;11.107,00
13.06.2024 00:45;13.06.2024 01:00;10.961,00
13.06.2024 01:00;13.06.2024 01:15;10.713,50
13.06.2024 01:15;13.06.2024 01:30;10.597,50
13.06.2024 01:30;13.06.2024 01:45;10.576,25
13.06.2024 01:45;13.06.2024 02:00;10.514,00
13.06.2024 02:00;13.06.2024 02:15;10.439,00
13.06.2024 02:15;13.06.2024 02:30;10.397,75
13.06.2024 02:30;13.06.2024 02:45;10.411,25
13.06.2024 02:45;13.06.2024 03:00;10.408,50
13.06.2024 03:00;13.06.2024 03:15;10.302,75
13.06.2024 03:15;13.06.2024 03:30;10.282,75
13.06.2024 03:30;13.06.2024 03:45;10.310,75
13.06.2024 03:45;13.06.2024 04:00;10.427,00
13.06.2024 04:00;13.06.2024 04:15;10.521,75
13.06.2024 04:15;13.06.2024 04:30;10.574,75
13.06.2024 04:30;13.06.2024 04:45;10.587,00
13.06.2024 04:45;13.06.2024 05:00;10.695,75
13.06.2024 05:00;13.06.2024 05:15;10.913,50
13.06.2024 05:15;13.06.2024 05:30;11.138,75
13.06.2024 05:30;13.06.2024 05:45;11.334,50
13.06.2024 05:45;13.06.2024 06:00;11.706,00
13.06.2024 06:00;13.06.2024 06:15;12.313,00
13.06.2024 06:15;13.06.2024 06:30;12.845,75
13.06.2024 06:30;13.06.2024 06:45;13.180,50
13.06.2024 06:45;13.06.2024 07:00;13.507,25
13.06.2024 07:00;13.06.2024 07:15;13.811,25
13.06.2024 07:15;13.06.2024 07:30;14.100,00
13.06.2024 07:30;13.06.2024 07:45;14.292,25
13.06.2024 07:45;13.06.2024 08:00;14.468,25
13.06.2024 08:00;13.06.2024 08:15;14.734,50
13.06.2024 08:15;13.06.2024 08:30;14.837,25
13.06.2024 08:30;13.06.2024 08:45;15.012,00
13.06.2024 08:45;13.06.2024 09:00;15.188,00
13.06.2024 09:00;13.06.2024 09:15;15.117,50
13.06.2024 09:15;13.06.2024 09:30;15.105,50
13.06.2024 09:30;13.06.2024 09:45;15.079,25
13.06.2024 09:45;13.06.2024 10:00;14.995,75
13.06.2024 10:00;13.06.2024 10:15;14.983,25
13.06.2024 10:15;13.06.2024 10:30;15.001,25
13.06.2024 10:30;13.06.2024 10:45;14.988,25
13.06.2024 10:45;13.06.2024 11:00;15.068,50
13.06.2024 11:00;13.06.2024 11:15;15.052,50
13.06.2024 11:15;13.06.2024 11:30;15.126,25
13.06.2024 11:30;13.06.2024 11:45;15.092,25
13.06.2024 11:45;13.06.2024 12:00;15.174,00
13.06.2024 12:00;13.06.2024 12:15;14.997,25
13.06.2024 12:15;13.06.2024 12:30;15.041,75
13.06.2024 12:30;13.06.2024 12:45;15.003,25
13.06.2024 12:45;13.06.2024 13:00;14.929,50
13.06.2024 13:00;13.06.2024 13:15;14.938,75
13.06.2024 13:15;13.06.2024 13:30;14.900,75
13.06.2024 13:30;13.06.2024 13:45;14.772,00
13.06.2024 13:45;13.06.2024 14:00;14.667,50
13.06.2024 14:00;13.06.2024 14:15;14.646,25
13.06.2024 14:15;13.06.2024 14:30;14.651,50
13.06.2024 14:30;13.06.2024 14:45;14.425,25
13.06.2024 14:45;13.06.2024 15:00;14.273,75
13.06.2024 15:00;13.06.2024 15:15;14.333,50
13.06.2024 15:15;13.06.2024 15:30;14.267,75
13.06.2024 15:30;13.06.2024 15:45;14.197,50
13.06.2024 15:45;13.06.2024 16:00;14.097,00
13.06.2024 16:00;13.06.2024 16:15;14.022,50
13.06.2024 16:15;13.06.2024 16:30;13.865,25
13.06.2024 16:30;13.06.2024 16:45;13.864,50
13.06.2024 16:45;13.06.2024 17:00;13.851,50
13.06.2024 17:00;13.06.2024 17:15;13.918,50
13.06.2024 17:15;13.06.2024 17:30;13.946,00
13.06.2024 17:30;13.06.2024 17:45;13.931,00
13.06.2024 17:45;13.06.2024 18:00;13.954,25
13.06.2024 18:00;13.06.2024 18:15;14.084,75
13.06.2024 18:15;13.06.2024 18:30;14.080,50
13.06.2024 18:30;13.06.2024 18:45;14.095,00
13.06.2024 18:45;13.06.2024 19:00;14.018,00
13.06.2024 19:00;13.06.2024 19:15;14.047,50
13.06.2024 19:15;13.06.2024 19:30;13.995,00
13.06.2024 19:30;13.06.2024 19:45;13.907,00
13.06.2024 19:45;13.06.2024 20:00;13.910,00
13.06.2024 20:00;13.06.2024 20:15;13.802,75
13.06.2024 20:15;13.06.2024 20:30;13.612,25
13.06.2024 20:30;13.06.2024 20:45;13.403,25
13.06.2024 20:45;13.06.2024 21:00;13.176,00
13.06.2024 21:00;13.06.2024 21:15;13.012,00
13.06.2024 21:15;13.06.2024 21:30;12.879,75
13.06.2024 21:30;13.06.2024 21:45;12.816,50
13.06.2024 21:45;13.06.2024 22:00;12.841,00
13.06.2024 22:00;13.06.2024 22:15;12.746,75
13.06.2024 22:15;13.06.2024 22:30;12.606,25
13.06.2024 22:30;13.06.2024 22:45;12.346,25
13.06.2024 22:45;13.06.2024 23:00;12.064,50
13.06.2024 23:00;13.06.2024 23:15;11.640,50
13.06.2024 23:15;13.06.2024 23:30;11.706,50
13.06.2024 23:30;13.06.2024 23:45;11.479,25
13.06.2024 23:45;14.06.2024 00:00;11.235,75
14.06.2024 00:00;14.06.2024 00:15;10.881,50
14.06.2024 00:15;14.06.2024 00:30;10.684,25
14.06.2024 00:30;14.06.2024 00:45;10.706,00
14.06.2024 00:45;14.06.2024 01:00;10.579,75
14.06.2024 01:00;14.06.2024 01:15;10.373,50
14.06.2024 01:15;14.06.2024 01:30;10.295,25
14.06.2024 01:30;14.06.2024 01:45;10.276,00
14.06.2024 01:45;14.06.2024 02:00;10.139,50
14.06.2024 02:00;14.06.2024 02:15;10.045,75
14.06.2024 02:15;14.06.2024 02:30;9.998,50
14.06.2024 02:30;14.06.2024 02:45;10.003,75
14.06.2024 02:45;14.06.2024 03:00;10.053,00
14.06.2024 03:00;14.06.2024 03:15;10.031,00
14.06.2024 03:15;14.06.2024 03:30;10.057,00
14.06.2024 03:30;14.06.2024 03:45;10.065,75
14.06.2024 03:45;14.06.2024 04:00;10.115,00
14.06.2024 04:00;14.06.2024 04:15;10.148,25
14.06.2024 04:15;14.06.2024 04:30;10.182,25
14.06.2024 04:30;14.06.2024 04:45;10.260,25
14.06.2024 04:45;14.06.2024 05:00;10.296,50
14.06.2024 05:00;14.06.2024 05:15;10.675,25
14.06.2024 05:15;14.06.2024 05:30;10.741,75
14.06.2024 05:30;14.06.2024 05:45;11.010,00
14.06.2024 05:45;14.06.2024 06:00;11.323,25
14.06.2024 06:00;14.06.2024 06:15;12.049,75
14.06.2024 06:15;14.06.2024 06:30;12.446,25
14.06.2024 06:30;14.06.2024 06:45;12.990,50
14.06.2024 06:45;14.06.2024 07:00;13.440,50
14.06.2024 07:00;14.06.2024 07:15;13.767,25
14.06.2024 07:15;14.06.2024 07:30;14.022,50
14.06.2024 07:30;14.06.2024 07:45;14.384,50
14.06.2024 07:45;14.06.2024 08:00;14.459,00
14.06.2024 08:00;14.06.2024 08:15;14.557,50
14.06.2024 08:15;14.06.2024 08:30;14.848,25
14.06.2024 08:30;14.06.2024 08:45;14.962,25
14.06.2024 08:45;14.06.2024 09:00;15.078,00
14.06.2024 09:00;14.06.2024 09:15;14.927,25
14.06.2024 09:15;14.06.2024 09:30;15.057,25
14.06.2024 09:30;14.06.2024 09:45;15.234,00
14.06.2024 09:45;14.06.2024 10:00;15.360,75
14.06.2024 10:00;14.06.2024 10:15;15.324,50
14.06.2024 10:15;14.06.2024 10:30;15.205,25
14.06.2024 10:30;14.06.2024 10:45;15.408,25
14.06.2024 10:45;14.06.2024 11:00;15.478,25
14.06.2024 11:00;14.06.2024 11:15;15.402,00
14.06.2024 11:15;14.06.2024 11:30;15.467,00
14.06.2024 11:30;14.06.2024 11:45;15.464,25
14.06.2024 11:45;14.06.2024 12:00;15.502,00
14.06.2024 12:00;14.06.2024 12:15;15.503,00
14.06.2024 12:15;14.06.2024 12:30;15.574,00
14.06.2024 12:30;14.06.2024 12:45;15.596,00
14.06.2024 12:45;14.06.2024 13:00;15.714,25
14.06.2024 13:00;14.06.2024 13:15;15.566,50
14.06.2024 13:15;14.06.2024 13:30;15.411,50
14.06.2024 13:30;14.06.2024 13:45;15.176,00
14.06.2024 13:45;14.06.2024 14:00;14.994,25
14.06.2024 14:00;14.06.2024 14:15;14.838,00
14.06.2024 14:15;14.06.2024 14:30;14.568,50
14.06.2024 14:30;14.06.2024 14:45;14.354,75
