Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
18.06.2024 00:00;18.06.2024 00:15;11.080,00
18.06.2024 00:15;18.06.2024 00:30;11.018,75
18.06.2024 00:30;18.06.2024 00:45;10.949,50
18.06.2024 00:45;18.06.2024 01:00;10.925,25
18.06.2024 01:00;18.06.2024 01:15;10.649,00
18.06.2024 01:15;18.06.2024 01:30;10.628,50
18.06.2024 01:30;18.06.2024 01:45;10.518,50
18.06.2024 01:45;18.06.2024 02:00;10.444,25
18.06.2024 02:00;18.06.2024 02:15;10.325,25
18.06.2024 02:15;18.06.2024 02:30;10.331,75
18.06.2024 02:30;18.06.2024 02:45;10.277,50
18.06.2024 02:45;18.06.2024 03:00;10.344,75
18.06.2024 03:00;18.06.2024 03:15;10.344,00
18.06.2024 03:15;18.06.2024 03:30;10.254,50
18.06.2024 03:30;18.06.2024 03:45;10.256,00
18.06.2024 03:45;18.06.2024 04:00;10.343,25
18.06.2024 04:00;18.06.2024 04:15;10.509,00
18.06.2024 04:15;18.06.2024 04:30;10.501,00
18.06.2024 04:30;18.06.2024 04:45;10.530,75
18.06.2024 04:45;18.06.2024 05:00;10.648,50
18.06.2024 05:00;18.06.2024 05:15;10.933,75
18.06.2024 05:15;18.06.2024 05:30;11.005,00
18.06.2024 05:30;18.06.2024 05:45;11.175,50
18.06.2024 05:45;18.06.2024 06:00;11.423,00
18.06.2024 06:00;18.06.2024 06:15;12.111,75
18.06.2024 06:15;18.06.2024 06:30;12.571,25
18.06.2024 06:30;18.06.2024 06:45;12.968,00
18.06.2024 06:45;18.06.2024 07:00;13.342,50
18.06.2024 07:00;18.06.2024 07:15;13.700,75
18.06.2024 07:15;18.06.2024 07:30;14.012,75
18.06.2024 07:30;18.06.2024 07:45;14.224,50
18.06.2024 07:45;18.06.2024 08:00;14.535,25
18.06.2024 08:00;18.06.2024 08:15;14.869,00
18.06.2024 08:15;18.06.2024 08:30;15.160,75
18.06.2024 08:30;18.06.2024 08:45;15.400,75
18.06.2024 08:45;18.06.2024 09:00;15.517,75
18.06.2024 09:00;18.06.2024 09:15;15.425,25
18.06.2024 09:15;18.06.2024 09:30;15.464,75
18.06.2024 09:30;18.06.2024 09:45;15.619,25
18.06.2024 09:45;18.06.2024 10:00;15.712,25
18.06.2024 10:00;18.06.2024 10:15;15.604,75
18.06.2024 10:15;18.06.2024 10:30;15.685,00
18.06.2024 10:30;18.06.2024 10:45;15.809,50
18.06.2024 10:45;18.06.2024 11:00;15.948,25
