Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
20.06.2017 00:00;20.06.2017 00:15;12.296,00
20.06.2017 00:15;20.06.2017 00:30;12.101,50
20.06.2017 00:30;20.06.2017 00:45;11.955,25
20.06.2017 00:45;20.06.2017 01:00;11.820,00
20.06.2017 01:00;20.06.2017 01:15;11.636,75
20.06.2017 01:15;20.06.2017 01:30;11.542,00
20.06.2017 01:30;20.06.2017 01:45;11.501,25
20.06.2017 01:45;20.06.2017 02:00;11.400,00
20.06.2017 02:00;20.06.2017 02:15;11.282,75
20.06.2017 02:15;20.06.2017 02:30;11.226,25
20.06.2017 02:30;20.06.2017 02:45;11.275,25
20.06.2017 02:45;20.06.2017 03:00;11.326,75
20.06.2017 03:00;20.06.2017 03:15;11.289,50
20.06.2017 03:15;20.06.2017 03:30;11.260,75
20.06.2017 03:30;20.06.2017 03:45;11.314,50
20.06.2017 03:45;20.06.2017 04:00;11.330,00
20.06.2017 04:00;20.06.2017 04:15;11.410,25
20.06.2017 04:15;20.06.2017 04:30;11.413,25
20.06.2017 04:30;20.06.2017 04:45;11.460,50
20.06.2017 04:45;20.06.2017 05:00;11.554,00
20.06.2017 05:00;20.06.2017 05:15;11.712,75
20.06.2017 05:15;20.06.2017 05:30;11.902,25
20.06.2017 05:30;20.06.2017 05:45;12.198,00
20.06.2017 05:45;20.06.2017 06:00;12.638,50
20.06.2017 06:00;20.06.2017 06:15;13.430,25
20.06.2017 06:15;20.06.2017 06:30;13.996,75
20.06.2017 06:30;20.06.2017 06:45;14.466,75
20.06.2017 06:45;20.06.2017 07:00;14.847,50
20.06.2017 07:00;20.06.2017 07:15;15.293,50
20.06.2017 07:15;20.06.2017 07:30;15.603,50
20.06.2017 07:30;20.06.2017 07:45;15.862,75
20.06.2017 07:45;20.06.2017 08:00;16.125,75
20.06.2017 08:00;20.06.2017 08:15;16.391,50
20.06.2017 08:15;20.06.2017 08:30;16.607,50
20.06.2017 08:30;20.06.2017 08:45;16.677,50
20.06.2017 08:45;20.06.2017 09:00;16.687,00
20.06.2017 09:00;20.06.2017 09:15;16.643,25
20.06.2017 09:15;20.06.2017 09:30;16.759,00
20.06.2017 09:30;20.06.2017 09:45;16.876,00
20.06.2017 09:45;20.06.2017 10:00;16.981,25
20.06.2017 10:00;20.06.2017 10:15;17.064,00
20.06.2017 10:15;20.06.2017 10:30;17.104,75
20.06.2017 10:30;20.06.2017 10:45;17.324,50
20.06.2017 10:45;20.06.2017 11:00;17.325,75
20.06.2017 11:00;20.06.2017 11:15;17.439,50
20.06.2017 11:15;20.06.2017 11:30;17.539,50
20.06.2017 11:30;20.06.2017 11:45;17.591,25
20.06.2017 11:45;20.06.2017 12:00;17.556,50
20.06.2017 12:00;20.06.2017 12:15;17.463,75
20.06.2017 12:15;20.06.2017 12:30;17.402,50
20.06.2017 12:30;20.06.2017 12:45;17.493,00
20.06.2017 12:45;20.06.2017 13:00;17.483,25
20.06.2017 13:00;20.06.2017 13:15;17.480,00
