Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
11.06.2023 00:00;11.06.2023 00:15;9.942,00
11.06.2023 00:15;11.06.2023 00:30;9.834,25
11.06.2023 00:30;11.06.2023 00:45;9.696,75
11.06.2023 00:45;11.06.2023 01:00;9.586,50
11.06.2023 01:00;11.06.2023 01:15;9.411,25
11.06.2023 01:15;11.06.2023 01:30;9.272,00
11.06.2023 01:30;11.06.2023 01:45;9.174,50
11.06.2023 01:45;11.06.2023 02:00;9.076,00
11.06.2023 02:00;11.06.2023 02:15;9.042,75
11.06.2023 02:15;11.06.2023 02:30;8.904,75
11.06.2023 02:30;11.06.2023 02:45;8.830,50
11.06.2023 02:45;11.06.2023 03:00;8.790,00
11.06.2023 03:00;11.06.2023 03:15;8.780,25
11.06.2023 03:15;11.06.2023 03:30;8.727,50
11.06.2023 03:30;11.06.2023 03:45;8.683,75
11.06.2023 03:45;11.06.2023 04:00;8.698,00
11.06.2023 04:00;11.06.2023 04:15;8.677,00
11.06.2023 04:15;11.06.2023 04:30;8.644,00
11.06.2023 04:30;11.06.2023 04:45;8.656,75
11.06.2023 04:45;11.06.2023 05:00;8.590,00
11.06.2023 05:00;11.06.2023 05:15;8.603,50
11.06.2023 05:15;11.06.2023 05:30;8.519,25
11.06.2023 05:30;11.06.2023 05:45;8.503,75
11.06.2023 05:45;11.06.2023 06:00;8.558,00
11.06.2023 06:00;11.06.2023 06:15;8.698,50
11.06.2023 06:15;11.06.2023 06:30;8.805,00
11.06.2023 06:30;11.06.2023 06:45;8.981,00
11.06.2023 06:45;11.06.2023 07:00;9.101,00
11.06.2023 07:00;11.06.2023 07:15;9.214,25
11.06.2023 07:15;11.06.2023 07:30;9.395,00
11.06.2023 07:30;11.06.2023 07:45;9.592,00
11.06.2023 07:45;11.06.2023 08:00;9.803,50
11.06.2023 08:00;11.06.2023 08:15;10.069,50
11.06.2023 08:15;11.06.2023 08:30;10.214,25
11.06.2023 08:30;11.06.2023 08:45;10.408,75
11.06.2023 08:45;11.06.2023 09:00;10.545,50
11.06.2023 09:00;11.06.2023 09:15;10.731,75
11.06.2023 09:15;11.06.2023 09:30;10.855,75
11.06.2023 09:30;11.06.2023 09:45;10.936,50
11.06.2023 09:45;11.06.2023 10:00;10.981,00
11.06.2023 10:00;11.06.2023 10:15;11.061,25
11.06.2023 10:15;11.06.2023 10:30;11.149,50
11.06.2023 10:30;11.06.2023 10:45;11.229,50
11.06.2023 10:45;11.06.2023 11:00;11.321,50
11.06.2023 11:00;11.06.2023 11:15;11.452,00
11.06.2023 11:15;11.06.2023 11:30;11.473,50
11.06.2023 11:30;11.06.2023 11:45;11.520,00
11.06.2023 11:45;11.06.2023 12:00;11.442,25
11.06.2023 12:00;11.06.2023 12:15;11.339,25
11.06.2023 12:15;11.06.2023 12:30;11.293,50
11.06.2023 12:30;11.06.2023 12:45;11.276,00
11.06.2023 12:45;11.06.2023 13:00;11.244,50
11.06.2023 13:00;11.06.2023 13:15;11.053,75
11.06.2023 13:15;11.06.2023 13:30;10.964,25
11.06.2023 13:30;11.06.2023 13:45;10.958,50
11.06.2023 13:45;11.06.2023 14:00;10.796,75
11.06.2023 14:00;11.06.2023 14:15;10.804,25
11.06.2023 14:15;11.06.2023 14:30;10.755,50
11.06.2023 14:30;11.06.2023 14:45;10.747,25
11.06.2023 14:45;11.06.2023 15:00;10.697,25
11.06.2023 15:00;11.06.2023 15:15;10.726,50
11.06.2023 15:15;11.06.2023 15:30;10.703,00
11.06.2023 15:30;11.06.2023 15:45;10.637,50
11.06.2023 15:45;11.06.2023 16:00;10.624,25
11.06.2023 16:00;11.06.2023 16:15;10.756,75
11.06.2023 16:15;11.06.2023 16:30;10.692,25
11.06.2023 16:30;11.06.2023 16:45;10.743,00
11.06.2023 16:45;11.06.2023 17:00;10.693,50
11.06.2023 17:00;11.06.2023 17:15;10.992,50
11.06.2023 17:15;11.06.2023 17:30;11.136,25
11.06.2023 17:30;11.06.2023 17:45;11.252,25
11.06.2023 17:45;11.06.2023 18:00;11.365,75
11.06.2023 18:00;11.06.2023 18:15;11.538,75
11.06.2023 18:15;11.06.2023 18:30;11.512,75
11.06.2023 18:30;11.06.2023 18:45;11.527,00
11.06.2023 18:45;11.06.2023 19:00;11.555,25
11.06.2023 19:00;11.06.2023 19:15;11.718,00
11.06.2023 19:15;11.06.2023 19:30;11.605,75
11.06.2023 19:30;11.06.2023 19:45;11.674,75
11.06.2023 19:45;11.06.2023 20:00;11.655,75
11.06.2023 20:00;11.06.2023 20:15;11.689,50
11.06.2023 20:15;11.06.2023 20:30;11.676,25
11.06.2023 20:30;11.06.2023 20:45;11.658,50
11.06.2023 20:45;11.06.2023 21:00;11.651,75
11.06.2023 21:00;11.06.2023 21:15;11.677,75
11.06.2023 21:15;11.06.2023 21:30;11.597,50
11.06.2023 21:30;11.06.2023 21:45;11.600,25
11.06.2023 21:45;11.06.2023 22:00;11.607,75
11.06.2023 22:00;11.06.2023 22:15;11.725,25
11.06.2023 22:15;11.06.2023 22:30;11.568,00
11.06.2023 22:30;11.06.2023 22:45;11.428,25
11.06.2023 22:45;11.06.2023 23:00;11.215,50
11.06.2023 23:00;11.06.2023 23:15;10.962,50
11.06.2023 23:15;11.06.2023 23:30;10.780,00
11.06.2023 23:30;11.06.2023 23:45;10.629,75
11.06.2023 23:45;12.06.2023 00:00;10.533,25
12.06.2023 00:00;12.06.2023 00:15;10.360,75
12.06.2023 00:15;12.06.2023 00:30;10.248,50
12.06.2023 00:30;12.06.2023 00:45;10.200,75
12.06.2023 00:45;12.06.2023 01:00;10.147,25
12.06.2023 01:00;12.06.2023 01:15;10.079,75
12.06.2023 01:15;12.06.2023 01:30;10.058,50
12.06.2023 01:30;12.06.2023 01:45;10.039,75
12.06.2023 01:45;12.06.2023 02:00;9.960,00
12.06.2023 02:00;12.06.2023 02:15;9.796,25
12.06.2023 02:15;12.06.2023 02:30;9.768,25
12.06.2023 02:30;12.06.2023 02:45;9.762,00
12.06.2023 02:45;12.06.2023 03:00;9.733,25
12.06.2023 03:00;12.06.2023 03:15;9.730,00
12.06.2023 03:15;12.06.2023 03:30;9.729,00
12.06.2023 03:30;12.06.2023 03:45;9.735,00
12.06.2023 03:45;12.06.2023 04:00;9.783,75
12.06.2023 04:00;12.06.2023 04:15;9.708,00
12.06.2023 04:15;12.06.2023 04:30;9.726,25
12.06.2023 04:30;12.06.2023 04:45;9.877,00
12.06.2023 04:45;12.06.2023 05:00;9.897,00
12.06.2023 05:00;12.06.2023 05:15;10.148,25
12.06.2023 05:15;12.06.2023 05:30;10.266,75
12.06.2023 05:30;12.06.2023 05:45;10.569,00
12.06.2023 05:45;12.06.2023 06:00;10.949,50
12.06.2023 06:00;12.06.2023 06:15;11.728,75
12.06.2023 06:15;12.06.2023 06:30;12.170,75
12.06.2023 06:30;12.06.2023 06:45;12.603,50
12.06.2023 06:45;12.06.2023 07:00;12.911,50
12.06.2023 07:00;12.06.2023 07:15;13.368,25
12.06.2023 07:15;12.06.2023 07:30;13.660,25
12.06.2023 07:30;12.06.2023 07:45;13.911,00
12.06.2023 07:45;12.06.2023 08:00;14.148,25
12.06.2023 08:00;12.06.2023 08:15;14.272,00
12.06.2023 08:15;12.06.2023 08:30;14.472,25
12.06.2023 08:30;12.06.2023 08:45;14.705,75
12.06.2023 08:45;12.06.2023 09:00;14.772,75
12.06.2023 09:00;12.06.2023 09:15;14.695,00
12.06.2023 09:15;12.06.2023 09:30;14.699,25
12.06.2023 09:30;12.06.2023 09:45;14.793,25
12.06.2023 09:45;12.06.2023 10:00;14.905,00
12.06.2023 10:00;12.06.2023 10:15;14.866,00
12.06.2023 10:15;12.06.2023 10:30;14.983,50
12.06.2023 10:30;12.06.2023 10:45;15.012,00
12.06.2023 10:45;12.06.2023 11:00;15.041,50
12.06.2023 11:00;12.06.2023 11:15;15.114,00
12.06.2023 11:15;12.06.2023 11:30;15.254,50
12.06.2023 11:30;12.06.2023 11:45;15.416,00
12.06.2023 11:45;12.06.2023 12:00;15.430,50
12.06.2023 12:00;12.06.2023 12:15;15.326,25
12.06.2023 12:15;12.06.2023 12:30;15.296,25
12.06.2023 12:30;12.06.2023 12:45;15.297,00
12.06.2023 12:45;12.06.2023 13:00;15.376,00
12.06.2023 13:00;12.06.2023 13:15;15.376,75
12.06.2023 13:15;12.06.2023 13:30;15.298,75
12.06.2023 13:30;12.06.2023 13:45;15.261,00
12.06.2023 13:45;12.06.2023 14:00;15.120,75
12.06.2023 14:00;12.06.2023 14:15;15.010,50
12.06.2023 14:15;12.06.2023 14:30;15.027,75
12.06.2023 14:30;12.06.2023 14:45;15.018,75
12.06.2023 14:45;12.06.2023 15:00;14.927,75
12.06.2023 15:00;12.06.2023 15:15;14.856,25
12.06.2023 15:15;12.06.2023 15:30;14.758,50
12.06.2023 15:30;12.06.2023 15:45;14.660,75
12.06.2023 15:45;12.06.2023 16:00;14.507,00
12.06.2023 16:00;12.06.2023 16:15;14.341,50
12.06.2023 16:15;12.06.2023 16:30;14.290,75
12.06.2023 16:30;12.06.2023 16:45;14.141,25
12.06.2023 16:45;12.06.2023 17:00;14.144,50
12.06.2023 17:00;12.06.2023 17:15;14.284,50
12.06.2023 17:15;12.06.2023 17:30;14.254,75
12.06.2023 17:30;12.06.2023 17:45;14.307,00
12.06.2023 17:45;12.06.2023 18:00;14.322,25
12.06.2023 18:00;12.06.2023 18:15;14.372,00
12.06.2023 18:15;12.06.2023 18:30;14.439,25
12.06.2023 18:30;12.06.2023 18:45;14.515,00
12.06.2023 18:45;12.06.2023 19:00;14.518,75
12.06.2023 19:00;12.06.2023 19:15;14.425,50
12.06.2023 19:15;12.06.2023 19:30;14.341,25
12.06.2023 19:30;12.06.2023 19:45;14.285,50
12.06.2023 19:45;12.06.2023 20:00;14.182,50
12.06.2023 20:00;12.06.2023 20:15;14.018,75
12.06.2023 20:15;12.06.2023 20:30;13.895,75
12.06.2023 20:30;12.06.2023 20:45;13.741,25
12.06.2023 20:45;12.06.2023 21:00;13.625,50
12.06.2023 21:00;12.06.2023 21:15;13.503,00
12.06.2023 21:15;12.06.2023 21:30;13.337,50
12.06.2023 21:30;12.06.2023 21:45;13.235,50
12.06.2023 21:45;12.06.2023 22:00;13.248,00
12.06.2023 22:00;12.06.2023 22:15;13.168,50
12.06.2023 22:15;12.06.2023 22:30;13.016,25
12.06.2023 22:30;12.06.2023 22:45;12.730,75
12.06.2023 22:45;12.06.2023 23:00;12.556,25
12.06.2023 23:00;12.06.2023 23:15;12.170,00
12.06.2023 23:15;12.06.2023 23:30;11.877,25
12.06.2023 23:30;12.06.2023 23:45;11.661,50
12.06.2023 23:45;13.06.2023 00:00;11.447,50
13.06.2023 00:00;13.06.2023 00:15;11.303,25
13.06.2023 00:15;13.06.2023 00:30;11.139,75
13.06.2023 00:30;13.06.2023 00:45;10.984,25
13.06.2023 00:45;13.06.2023 01:00;10.896,25
13.06.2023 01:00;13.06.2023 01:15;10.754,75
13.06.2023 01:15;13.06.2023 01:30;10.669,25
13.06.2023 01:30;13.06.2023 01:45;10.644,25
13.06.2023 01:45;13.06.2023 02:00;10.489,75
13.06.2023 02:00;13.06.2023 02:15;10.506,50
13.06.2023 02:15;13.06.2023 02:30;10.425,50
13.06.2023 02:30;13.06.2023 02:45;10.322,00
13.06.2023 02:45;13.06.2023 03:00;10.337,00
13.06.2023 03:00;13.06.2023 03:15;10.379,25
13.06.2023 03:15;13.06.2023 03:30;10.350,00
13.06.2023 03:30;13.06.2023 03:45;10.328,00
13.06.2023 03:45;13.06.2023 04:00;10.288,50
13.06.2023 04:00;13.06.2023 04:15;10.300,75
13.06.2023 04:15;13.06.2023 04:30;10.291,75
13.06.2023 04:30;13.06.2023 04:45;10.284,50
13.06.2023 04:45;13.06.2023 05:00;10.316,00
13.06.2023 05:00;13.06.2023 05:15;10.579,25
13.06.2023 05:15;13.06.2023 05:30;10.720,25
13.06.2023 05:30;13.06.2023 05:45;10.913,25
13.06.2023 05:45;13.06.2023 06:00;11.287,25
13.06.2023 06:00;13.06.2023 06:15;11.959,50
13.06.2023 06:15;13.06.2023 06:30;12.568,50
13.06.2023 06:30;13.06.2023 06:45;12.966,00
13.06.2023 06:45;13.06.2023 07:00;13.222,50
13.06.2023 07:00;13.06.2023 07:15;13.605,25
13.06.2023 07:15;13.06.2023 07:30;13.871,50
13.06.2023 07:30;13.06.2023 07:45;14.154,50
13.06.2023 07:45;13.06.2023 08:00;14.402,50
13.06.2023 08:00;13.06.2023 08:15;14.615,75
13.06.2023 08:15;13.06.2023 08:30;14.818,25
13.06.2023 08:30;13.06.2023 08:45;14.924,25
13.06.2023 08:45;13.06.2023 09:00;14.813,75
13.06.2023 09:00;13.06.2023 09:15;14.798,25
13.06.2023 09:15;13.06.2023 09:30;14.851,50
13.06.2023 09:30;13.06.2023 09:45;14.919,50
13.06.2023 09:45;13.06.2023 10:00;14.943,00
13.06.2023 10:00;13.06.2023 10:15;14.986,25
13.06.2023 10:15;13.06.2023 10:30;14.948,00
13.06.2023 10:30;13.06.2023 10:45;15.017,25
13.06.2023 10:45;13.06.2023 11:00;15.109,25
13.06.2023 11:00;13.06.2023 11:15;15.114,25
13.06.2023 11:15;13.06.2023 11:30;15.096,25
13.06.2023 11:30;13.06.2023 11:45;15.179,50
