Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
26.06.2023 00:00;26.06.2023 00:15;10.005,50
26.06.2023 00:15;26.06.2023 00:30;9.825,00
26.06.2023 00:30;26.06.2023 00:45;9.681,25
26.06.2023 00:45;26.06.2023 01:00;9.620,00
26.06.2023 01:00;26.06.2023 01:15;9.500,75
26.06.2023 01:15;26.06.2023 01:30;9.555,00
26.06.2023 01:30;26.06.2023 01:45;9.489,50
26.06.2023 01:45;26.06.2023 02:00;9.413,75
26.06.2023 02:00;26.06.2023 02:15;9.350,25
26.06.2023 02:15;26.06.2023 02:30;9.325,75
26.06.2023 02:30;26.06.2023 02:45;9.289,00
26.06.2023 02:45;26.06.2023 03:00;9.250,75
26.06.2023 03:00;26.06.2023 03:15;9.368,00
26.06.2023 03:15;26.06.2023 03:30;9.347,00
26.06.2023 03:30;26.06.2023 03:45;9.349,00
26.06.2023 03:45;26.06.2023 04:00;9.431,00
26.06.2023 04:00;26.06.2023 04:15;9.563,75
26.06.2023 04:15;26.06.2023 04:30;9.608,75
26.06.2023 04:30;26.06.2023 04:45;9.649,00
26.06.2023 04:45;26.06.2023 05:00;9.749,75
26.06.2023 05:00;26.06.2023 05:15;9.977,50
26.06.2023 05:15;26.06.2023 05:30;10.191,25
26.06.2023 05:30;26.06.2023 05:45;10.519,00
26.06.2023 05:45;26.06.2023 06:00;10.880,50
26.06.2023 06:00;26.06.2023 06:15;11.536,00
26.06.2023 06:15;26.06.2023 06:30;12.081,25
26.06.2023 06:30;26.06.2023 06:45;12.502,75
26.06.2023 06:45;26.06.2023 07:00;12.836,00
26.06.2023 07:00;26.06.2023 07:15;13.178,25
26.06.2023 07:15;26.06.2023 07:30;13.468,50
26.06.2023 07:30;26.06.2023 07:45;13.740,25
26.06.2023 07:45;26.06.2023 08:00;14.044,25
26.06.2023 08:00;26.06.2023 08:15;14.276,75
26.06.2023 08:15;26.06.2023 08:30;14.542,25
26.06.2023 08:30;26.06.2023 08:45;14.688,75
26.06.2023 08:45;26.06.2023 09:00;14.706,25
26.06.2023 09:00;26.06.2023 09:15;14.743,00
26.06.2023 09:15;26.06.2023 09:30;14.916,75
26.06.2023 09:30;26.06.2023 09:45;15.089,75
26.06.2023 09:45;26.06.2023 10:00;15.284,00
26.06.2023 10:00;26.06.2023 10:15;15.295,25
26.06.2023 10:15;26.06.2023 10:30;15.323,75
26.06.2023 10:30;26.06.2023 10:45;15.367,75
26.06.2023 10:45;26.06.2023 11:00;15.354,00
26.06.2023 11:00;26.06.2023 11:15;15.429,50
26.06.2023 11:15;26.06.2023 11:30;15.474,50
26.06.2023 11:30;26.06.2023 11:45;15.414,25
26.06.2023 11:45;26.06.2023 12:00;15.457,00
26.06.2023 12:00;26.06.2023 12:15;15.439,75
26.06.2023 12:15;26.06.2023 12:30;15.332,00
26.06.2023 12:30;26.06.2023 12:45;15.372,25
26.06.2023 12:45;26.06.2023 13:00;15.388,50
26.06.2023 13:00;26.06.2023 13:15;15.465,25
26.06.2023 13:15;26.06.2023 13:30;15.365,25
26.06.2023 13:30;26.06.2023 13:45;15.274,00
26.06.2023 13:45;26.06.2023 14:00;15.135,50
26.06.2023 14:00;26.06.2023 14:15;15.112,00
26.06.2023 14:15;26.06.2023 14:30;15.107,25
26.06.2023 14:30;26.06.2023 14:45;15.069,50
26.06.2023 14:45;26.06.2023 15:00;15.052,00
26.06.2023 15:00;26.06.2023 15:15;15.025,75
26.06.2023 15:15;26.06.2023 15:30;14.921,00
26.06.2023 15:30;26.06.2023 15:45;14.807,50
26.06.2023 15:45;26.06.2023 16:00;14.744,75
26.06.2023 16:00;26.06.2023 16:15;14.618,75
26.06.2023 16:15;26.06.2023 16:30;14.563,75
26.06.2023 16:30;26.06.2023 16:45;14.651,25
26.06.2023 16:45;26.06.2023 17:00;14.670,00
26.06.2023 17:00;26.06.2023 17:15;14.657,50
26.06.2023 17:15;26.06.2023 17:30;14.689,50
26.06.2023 17:30;26.06.2023 17:45;14.605,75
26.06.2023 17:45;26.06.2023 18:00;14.485,50
26.06.2023 18:00;26.06.2023 18:15;14.553,50
26.06.2023 18:15;26.06.2023 18:30;14.491,25
26.06.2023 18:30;26.06.2023 18:45;14.406,25
26.06.2023 18:45;26.06.2023 19:00;14.400,00
26.06.2023 19:00;26.06.2023 19:15;14.457,25
26.06.2023 19:15;26.06.2023 19:30;14.227,75
26.06.2023 19:30;26.06.2023 19:45;14.170,50
26.06.2023 19:45;26.06.2023 20:00;14.089,75
26.06.2023 20:00;26.06.2023 20:15;14.070,25
26.06.2023 20:15;26.06.2023 20:30;13.975,00
26.06.2023 20:30;26.06.2023 20:45;13.866,00
26.06.2023 20:45;26.06.2023 21:00;13.775,25
26.06.2023 21:00;26.06.2023 21:15;13.561,75
26.06.2023 21:15;26.06.2023 21:30;13.494,50
26.06.2023 21:30;26.06.2023 21:45;13.362,75
26.06.2023 21:45;26.06.2023 22:00;13.306,25
26.06.2023 22:00;26.06.2023 22:15;13.259,50
26.06.2023 22:15;26.06.2023 22:30;13.080,50
26.06.2023 22:30;26.06.2023 22:45;12.822,75
26.06.2023 22:45;26.06.2023 23:00;12.557,00
26.06.2023 23:00;26.06.2023 23:15;12.312,75
