Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
30.06.2019 00:00;30.06.2019 00:15;10.437,50
30.06.2019 00:15;30.06.2019 00:30;10.276,50
30.06.2019 00:30;30.06.2019 00:45;10.104,00
30.06.2019 00:45;30.06.2019 01:00;10.011,25
30.06.2019 01:00;30.06.2019 01:15;9.863,00
30.06.2019 01:15;30.06.2019 01:30;9.774,25
30.06.2019 01:30;30.06.2019 01:45;9.673,00
30.06.2019 01:45;30.06.2019 02:00;9.657,50
30.06.2019 02:00;30.06.2019 02:15;9.565,25
30.06.2019 02:15;30.06.2019 02:30;9.504,75
30.06.2019 02:30;30.06.2019 02:45;9.493,00
30.06.2019 02:45;30.06.2019 03:00;9.457,00
30.06.2019 03:00;30.06.2019 03:15;9.373,50
30.06.2019 03:15;30.06.2019 03:30;9.316,50
30.06.2019 03:30;30.06.2019 03:45;9.290,00
30.06.2019 03:45;30.06.2019 04:00;9.301,25
30.06.2019 04:00;30.06.2019 04:15;9.312,00
30.06.2019 04:15;30.06.2019 04:30;9.312,75
30.06.2019 04:30;30.06.2019 04:45;9.298,50
30.06.2019 04:45;30.06.2019 05:00;9.243,50
30.06.2019 05:00;30.06.2019 05:15;9.232,00
30.06.2019 05:15;30.06.2019 05:30;9.163,50
30.06.2019 05:30;30.06.2019 05:45;9.228,00
30.06.2019 05:45;30.06.2019 06:00;9.275,00
30.06.2019 06:00;30.06.2019 06:15;9.455,25
30.06.2019 06:15;30.06.2019 06:30;9.485,50
30.06.2019 06:30;30.06.2019 06:45;9.557,50
30.06.2019 06:45;30.06.2019 07:00;9.720,25
30.06.2019 07:00;30.06.2019 07:15;9.932,50
30.06.2019 07:15;30.06.2019 07:30;10.123,75
30.06.2019 07:30;30.06.2019 07:45;10.307,50
30.06.2019 07:45;30.06.2019 08:00;10.561,75
30.06.2019 08:00;30.06.2019 08:15;10.766,75
30.06.2019 08:15;30.06.2019 08:30;11.052,50
30.06.2019 08:30;30.06.2019 08:45;11.239,75
30.06.2019 08:45;30.06.2019 09:00;11.410,50
30.06.2019 09:00;30.06.2019 09:15;11.570,25
30.06.2019 09:15;30.06.2019 09:30;11.704,75
30.06.2019 09:30;30.06.2019 09:45;11.897,25
30.06.2019 09:45;30.06.2019 10:00;12.070,00
30.06.2019 10:00;30.06.2019 10:15;12.188,00
30.06.2019 10:15;30.06.2019 10:30;12.312,50
30.06.2019 10:30;30.06.2019 10:45;12.437,75
30.06.2019 10:45;30.06.2019 11:00;12.580,50
30.06.2019 11:00;30.06.2019 11:15;12.703,25
30.06.2019 11:15;30.06.2019 11:30;12.779,00
30.06.2019 11:30;30.06.2019 11:45;12.914,50
30.06.2019 11:45;30.06.2019 12:00;12.879,00
30.06.2019 12:00;30.06.2019 12:15;12.784,25
30.06.2019 12:15;30.06.2019 12:30;12.805,75
30.06.2019 12:30;30.06.2019 12:45;12.718,00
30.06.2019 12:45;30.06.2019 13:00;12.617,00
30.06.2019 13:00;30.06.2019 13:15;12.512,50
30.06.2019 13:15;30.06.2019 13:30;12.469,50
30.06.2019 13:30;30.06.2019 13:45;12.364,25
30.06.2019 13:45;30.06.2019 14:00;12.336,75
30.06.2019 14:00;30.06.2019 14:15;12.259,50
30.06.2019 14:15;30.06.2019 14:30;12.156,00
30.06.2019 14:30;30.06.2019 14:45;12.143,00
30.06.2019 14:45;30.06.2019 15:00;12.097,50
30.06.2019 15:00;30.06.2019 15:15;12.096,00
30.06.2019 15:15;30.06.2019 15:30;12.087,25
30.06.2019 15:30;30.06.2019 15:45;12.081,00
30.06.2019 15:45;30.06.2019 16:00;12.063,25
30.06.2019 16:00;30.06.2019 16:15;12.037,50
30.06.2019 16:15;30.06.2019 16:30;11.993,25
30.06.2019 16:30;30.06.2019 16:45;12.038,75
30.06.2019 16:45;30.06.2019 17:00;12.164,75
30.06.2019 17:00;30.06.2019 17:15;12.297,50
30.06.2019 17:15;30.06.2019 17:30;12.326,75
30.06.2019 17:30;30.06.2019 17:45;12.297,00
30.06.2019 17:45;30.06.2019 18:00;12.278,50
30.06.2019 18:00;30.06.2019 18:15;12.412,25
30.06.2019 18:15;30.06.2019 18:30;12.424,00
30.06.2019 18:30;30.06.2019 18:45;12.439,25
30.06.2019 18:45;30.06.2019 19:00;12.404,25
30.06.2019 19:00;30.06.2019 19:15;12.644,25
30.06.2019 19:15;30.06.2019 19:30;12.570,00
30.06.2019 19:30;30.06.2019 19:45;12.486,00
30.06.2019 19:45;30.06.2019 20:00;12.490,00
30.06.2019 20:00;30.06.2019 20:15;12.544,50
30.06.2019 20:15;30.06.2019 20:30;12.521,25
30.06.2019 20:30;30.06.2019 20:45;12.465,75
30.06.2019 20:45;30.06.2019 21:00;12.346,75
30.06.2019 21:00;30.06.2019 21:15;12.293,00
30.06.2019 21:15;30.06.2019 21:30;12.185,00
30.06.2019 21:30;30.06.2019 21:45;12.281,25
30.06.2019 21:45;30.06.2019 22:00;12.383,50
30.06.2019 22:00;30.06.2019 22:15;12.538,25
30.06.2019 22:15;30.06.2019 22:30;12.580,25
30.06.2019 22:30;30.06.2019 22:45;12.449,50
30.06.2019 22:45;30.06.2019 23:00;12.290,75
30.06.2019 23:00;30.06.2019 23:15;12.007,50
30.06.2019 23:15;30.06.2019 23:30;11.781,50
30.06.2019 23:30;30.06.2019 23:45;11.632,25
30.06.2019 23:45;01.07.2019 00:00;11.467,50
01.07.2019 00:00;01.07.2019 00:15;11.733,00
01.07.2019 00:15;01.07.2019 00:30;11.574,75
01.07.2019 00:30;01.07.2019 00:45;11.455,00
01.07.2019 00:45;01.07.2019 01:00;11.307,25
01.07.2019 01:00;01.07.2019 01:15;11.195,25
01.07.2019 01:15;01.07.2019 01:30;11.098,00
01.07.2019 01:30;01.07.2019 01:45;10.988,75
01.07.2019 01:45;01.07.2019 02:00;10.969,00
01.07.2019 02:00;01.07.2019 02:15;10.892,75
01.07.2019 02:15;01.07.2019 02:30;10.839,75
01.07.2019 02:30;01.07.2019 02:45;10.855,75
01.07.2019 02:45;01.07.2019 03:00;10.823,50
01.07.2019 03:00;01.07.2019 03:15;10.878,00
01.07.2019 03:15;01.07.2019 03:30;10.871,75
01.07.2019 03:30;01.07.2019 03:45;10.855,25
01.07.2019 03:45;01.07.2019 04:00;10.842,50
01.07.2019 04:00;01.07.2019 04:15;10.939,00
01.07.2019 04:15;01.07.2019 04:30;10.973,00
01.07.2019 04:30;01.07.2019 04:45;11.056,25
01.07.2019 04:45;01.07.2019 05:00;11.156,25
01.07.2019 05:00;01.07.2019 05:15;11.512,25
01.07.2019 05:15;01.07.2019 05:30;11.700,50
01.07.2019 05:30;01.07.2019 05:45;11.952,75
01.07.2019 05:45;01.07.2019 06:00;12.388,75
01.07.2019 06:00;01.07.2019 06:15;13.231,50
01.07.2019 06:15;01.07.2019 06:30;13.755,50
01.07.2019 06:30;01.07.2019 06:45;14.290,75
01.07.2019 06:45;01.07.2019 07:00;14.768,00
01.07.2019 07:00;01.07.2019 07:15;15.135,50
01.07.2019 07:15;01.07.2019 07:30;15.324,25
01.07.2019 07:30;01.07.2019 07:45;15.567,75
01.07.2019 07:45;01.07.2019 08:00;15.904,25
01.07.2019 08:00;01.07.2019 08:15;16.219,25
01.07.2019 08:15;01.07.2019 08:30;16.339,50
01.07.2019 08:30;01.07.2019 08:45;16.515,25
01.07.2019 08:45;01.07.2019 09:00;16.571,25
01.07.2019 09:00;01.07.2019 09:15;16.623,75
01.07.2019 09:15;01.07.2019 09:30;16.756,50
01.07.2019 09:30;01.07.2019 09:45;16.932,00
01.07.2019 09:45;01.07.2019 10:00;17.109,25
01.07.2019 10:00;01.07.2019 10:15;17.186,25
01.07.2019 10:15;01.07.2019 10:30;17.345,00
01.07.2019 10:30;01.07.2019 10:45;17.527,00
01.07.2019 10:45;01.07.2019 11:00;17.653,75
01.07.2019 11:00;01.07.2019 11:15;17.716,00
01.07.2019 11:15;01.07.2019 11:30;17.798,50
01.07.2019 11:30;01.07.2019 11:45;17.923,25
01.07.2019 11:45;01.07.2019 12:00;18.019,75
01.07.2019 12:00;01.07.2019 12:15;17.889,00
01.07.2019 12:15;01.07.2019 12:30;17.812,25
01.07.2019 12:30;01.07.2019 12:45;17.880,25
01.07.2019 12:45;01.07.2019 13:00;17.849,50
