Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
10.07.2015 00:00;10.07.2015 00:15;12.130,75
10.07.2015 00:15;10.07.2015 00:30;12.001,00
10.07.2015 00:30;10.07.2015 00:45;11.837,25
10.07.2015 00:45;10.07.2015 01:00;11.692,50
10.07.2015 01:00;10.07.2015 01:15;11.565,00
10.07.2015 01:15;10.07.2015 01:30;11.487,75
10.07.2015 01:30;10.07.2015 01:45;11.382,50
10.07.2015 01:45;10.07.2015 02:00;11.289,00
10.07.2015 02:00;10.07.2015 02:15;11.240,00
10.07.2015 02:15;10.07.2015 02:30;11.214,50
10.07.2015 02:30;10.07.2015 02:45;11.189,75
10.07.2015 02:45;10.07.2015 03:00;11.259,00
10.07.2015 03:00;10.07.2015 03:15;11.298,00
10.07.2015 03:15;10.07.2015 03:30;11.226,00
10.07.2015 03:30;10.07.2015 03:45;11.229,50
10.07.2015 03:45;10.07.2015 04:00;11.313,00
10.07.2015 04:00;10.07.2015 04:15;11.391,50
10.07.2015 04:15;10.07.2015 04:30;11.446,00
10.07.2015 04:30;10.07.2015 04:45;11.521,75
10.07.2015 04:45;10.07.2015 05:00;11.601,75
10.07.2015 05:00;10.07.2015 05:15;11.829,50
10.07.2015 05:15;10.07.2015 05:30;11.943,00
10.07.2015 05:30;10.07.2015 05:45;12.159,50
10.07.2015 05:45;10.07.2015 06:00;12.491,50
10.07.2015 06:00;10.07.2015 06:15;13.262,75
10.07.2015 06:15;10.07.2015 06:30;13.806,00
10.07.2015 06:30;10.07.2015 06:45;14.200,00
10.07.2015 06:45;10.07.2015 07:00;14.488,75
10.07.2015 07:00;10.07.2015 07:15;15.044,75
10.07.2015 07:15;10.07.2015 07:30;15.305,00
10.07.2015 07:30;10.07.2015 07:45;15.580,75
10.07.2015 07:45;10.07.2015 08:00;15.852,75
10.07.2015 08:00;10.07.2015 08:15;16.142,00
10.07.2015 08:15;10.07.2015 08:30;16.344,00
10.07.2015 08:30;10.07.2015 08:45;16.484,00
10.07.2015 08:45;10.07.2015 09:00;16.521,25
10.07.2015 09:00;10.07.2015 09:15;16.441,25
10.07.2015 09:15;10.07.2015 09:30;16.566,25
10.07.2015 09:30;10.07.2015 09:45;16.665,50
