Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
20.06.2023 00:00;20.06.2023 00:15;11.271,00
20.06.2023 00:15;20.06.2023 00:30;11.088,25
20.06.2023 00:30;20.06.2023 00:45;11.012,00
20.06.2023 00:45;20.06.2023 01:00;10.944,25
20.06.2023 01:00;20.06.2023 01:15;10.798,00
20.06.2023 01:15;20.06.2023 01:30;10.701,00
20.06.2023 01:30;20.06.2023 01:45;10.693,00
20.06.2023 01:45;20.06.2023 02:00;10.651,75
20.06.2023 02:00;20.06.2023 02:15;10.616,75
20.06.2023 02:15;20.06.2023 02:30;10.601,25
20.06.2023 02:30;20.06.2023 02:45;10.529,75
20.06.2023 02:45;20.06.2023 03:00;10.475,25
20.06.2023 03:00;20.06.2023 03:15;10.499,25
20.06.2023 03:15;20.06.2023 03:30;10.394,50
20.06.2023 03:30;20.06.2023 03:45;10.419,00
20.06.2023 03:45;20.06.2023 04:00;10.430,50
20.06.2023 04:00;20.06.2023 04:15;10.564,75
20.06.2023 04:15;20.06.2023 04:30;10.652,75
20.06.2023 04:30;20.06.2023 04:45;10.666,50
20.06.2023 04:45;20.06.2023 05:00;10.771,25
20.06.2023 05:00;20.06.2023 05:15;10.875,75
20.06.2023 05:15;20.06.2023 05:30;10.976,25
20.06.2023 05:30;20.06.2023 05:45;11.276,50
20.06.2023 05:45;20.06.2023 06:00;11.597,25
20.06.2023 06:00;20.06.2023 06:15;12.301,75
20.06.2023 06:15;20.06.2023 06:30;12.741,75
20.06.2023 06:30;20.06.2023 06:45;13.104,75
20.06.2023 06:45;20.06.2023 07:00;13.472,75
20.06.2023 07:00;20.06.2023 07:15;13.810,00
20.06.2023 07:15;20.06.2023 07:30;14.139,50
20.06.2023 07:30;20.06.2023 07:45;14.332,00
20.06.2023 07:45;20.06.2023 08:00;14.489,25
20.06.2023 08:00;20.06.2023 08:15;14.848,00
20.06.2023 08:15;20.06.2023 08:30;15.070,50
20.06.2023 08:30;20.06.2023 08:45;15.167,75
20.06.2023 08:45;20.06.2023 09:00;15.151,00
20.06.2023 09:00;20.06.2023 09:15;15.052,00
20.06.2023 09:15;20.06.2023 09:30;15.130,75
20.06.2023 09:30;20.06.2023 09:45;15.043,50
20.06.2023 09:45;20.06.2023 10:00;15.274,50
20.06.2023 10:00;20.06.2023 10:15;15.277,75
20.06.2023 10:15;20.06.2023 10:30;15.230,50
20.06.2023 10:30;20.06.2023 10:45;15.233,00
