Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
24.06.2019 00:00;24.06.2019 00:15;10.770,00
24.06.2019 00:15;24.06.2019 00:30;10.624,25
24.06.2019 00:30;24.06.2019 00:45;10.546,25
24.06.2019 00:45;24.06.2019 01:00;10.530,75
24.06.2019 01:00;24.06.2019 01:15;10.416,25
24.06.2019 01:15;24.06.2019 01:30;10.311,25
24.06.2019 01:30;24.06.2019 01:45;10.233,25
24.06.2019 01:45;24.06.2019 02:00;10.176,75
24.06.2019 02:00;24.06.2019 02:15;10.149,50
24.06.2019 02:15;24.06.2019 02:30;10.086,75
24.06.2019 02:30;24.06.2019 02:45;10.047,00
24.06.2019 02:45;24.06.2019 03:00;10.078,00
24.06.2019 03:00;24.06.2019 03:15;10.134,00
24.06.2019 03:15;24.06.2019 03:30;10.123,75
24.06.2019 03:30;24.06.2019 03:45;10.169,50
24.06.2019 03:45;24.06.2019 04:00;10.187,75
24.06.2019 04:00;24.06.2019 04:15;10.388,50
24.06.2019 04:15;24.06.2019 04:30;10.514,00
24.06.2019 04:30;24.06.2019 04:45;10.604,50
24.06.2019 04:45;24.06.2019 05:00;10.712,50
24.06.2019 05:00;24.06.2019 05:15;10.953,00
24.06.2019 05:15;24.06.2019 05:30;11.144,00
24.06.2019 05:30;24.06.2019 05:45;11.401,50
24.06.2019 05:45;24.06.2019 06:00;11.831,25
24.06.2019 06:00;24.06.2019 06:15;12.702,50
24.06.2019 06:15;24.06.2019 06:30;13.349,25
24.06.2019 06:30;24.06.2019 06:45;13.767,00
24.06.2019 06:45;24.06.2019 07:00;14.155,25
24.06.2019 07:00;24.06.2019 07:15;14.644,50
24.06.2019 07:15;24.06.2019 07:30;14.965,50
24.06.2019 07:30;24.06.2019 07:45;15.266,25
24.06.2019 07:45;24.06.2019 08:00;15.528,50
24.06.2019 08:00;24.06.2019 08:15;15.767,75
24.06.2019 08:15;24.06.2019 08:30;15.983,50
24.06.2019 08:30;24.06.2019 08:45;16.040,75
24.06.2019 08:45;24.06.2019 09:00;16.148,50
24.06.2019 09:00;24.06.2019 09:15;16.151,25
24.06.2019 09:15;24.06.2019 09:30;16.265,50
24.06.2019 09:30;24.06.2019 09:45;16.445,50
24.06.2019 09:45;24.06.2019 10:00;16.536,25
24.06.2019 10:00;24.06.2019 10:15;16.614,75
24.06.2019 10:15;24.06.2019 10:30;16.699,50
24.06.2019 10:30;24.06.2019 10:45;16.776,50
24.06.2019 10:45;24.06.2019 11:00;16.859,50
24.06.2019 11:00;24.06.2019 11:15;17.001,00
24.06.2019 11:15;24.06.2019 11:30;17.053,75
24.06.2019 11:30;24.06.2019 11:45;17.071,75
24.06.2019 11:45;24.06.2019 12:00;17.100,25
24.06.2019 12:00;24.06.2019 12:15;17.034,50
24.06.2019 12:15;24.06.2019 12:30;17.033,25
24.06.2019 12:30;24.06.2019 12:45;17.001,75
24.06.2019 12:45;24.06.2019 13:00;16.981,75
24.06.2019 13:00;24.06.2019 13:15;17.013,75
24.06.2019 13:15;24.06.2019 13:30;16.960,50
24.06.2019 13:30;24.06.2019 13:45;16.862,75
24.06.2019 13:45;24.06.2019 14:00;16.697,50
24.06.2019 14:00;24.06.2019 14:15;16.696,00
24.06.2019 14:15;24.06.2019 14:30;16.711,25
24.06.2019 14:30;24.06.2019 14:45;16.663,75
24.06.2019 14:45;24.06.2019 15:00;16.600,25
24.06.2019 15:00;24.06.2019 15:15;16.531,75
24.06.2019 15:15;24.06.2019 15:30;16.489,25
24.06.2019 15:30;24.06.2019 15:45;16.428,50
24.06.2019 15:45;24.06.2019 16:00;16.411,50
24.06.2019 16:00;24.06.2019 16:15;16.393,25
24.06.2019 16:15;24.06.2019 16:30;16.273,50
24.06.2019 16:30;24.06.2019 16:45;16.242,75
24.06.2019 16:45;24.06.2019 17:00;16.171,00
24.06.2019 17:00;24.06.2019 17:15;16.217,75
24.06.2019 17:15;24.06.2019 17:30;16.156,25
24.06.2019 17:30;24.06.2019 17:45;16.176,50
