Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
09.07.2019 00:00;09.07.2019 00:15;11.949,50
09.07.2019 00:15;09.07.2019 00:30;11.930,75
09.07.2019 00:30;09.07.2019 00:45;11.741,00
09.07.2019 00:45;09.07.2019 01:00;11.689,00
09.07.2019 01:00;09.07.2019 01:15;11.579,25
09.07.2019 01:15;09.07.2019 01:30;11.483,50
09.07.2019 01:30;09.07.2019 01:45;11.396,00
09.07.2019 01:45;09.07.2019 02:00;11.341,75
09.07.2019 02:00;09.07.2019 02:15;11.338,50
09.07.2019 02:15;09.07.2019 02:30;11.361,25
09.07.2019 02:30;09.07.2019 02:45;11.270,50
09.07.2019 02:45;09.07.2019 03:00;11.272,75
09.07.2019 03:00;09.07.2019 03:15;11.295,75
09.07.2019 03:15;09.07.2019 03:30;11.348,25
09.07.2019 03:30;09.07.2019 03:45;11.350,75
09.07.2019 03:45;09.07.2019 04:00;11.340,50
09.07.2019 04:00;09.07.2019 04:15;11.407,00
09.07.2019 04:15;09.07.2019 04:30;11.529,25
09.07.2019 04:30;09.07.2019 04:45;11.608,00
09.07.2019 04:45;09.07.2019 05:00;11.713,50
09.07.2019 05:00;09.07.2019 05:15;11.807,75
09.07.2019 05:15;09.07.2019 05:30;11.857,75
09.07.2019 05:30;09.07.2019 05:45;12.136,50
09.07.2019 05:45;09.07.2019 06:00;12.470,25
09.07.2019 06:00;09.07.2019 06:15;13.186,00
09.07.2019 06:15;09.07.2019 06:30;13.681,25
09.07.2019 06:30;09.07.2019 06:45;14.136,50
09.07.2019 06:45;09.07.2019 07:00;14.466,50
09.07.2019 07:00;09.07.2019 07:15;14.814,00
09.07.2019 07:15;09.07.2019 07:30;15.077,50
09.07.2019 07:30;09.07.2019 07:45;15.418,50
09.07.2019 07:45;09.07.2019 08:00;15.550,50
09.07.2019 08:00;09.07.2019 08:15;15.594,25
09.07.2019 08:15;09.07.2019 08:30;15.739,75
09.07.2019 08:30;09.07.2019 08:45;15.841,75
09.07.2019 08:45;09.07.2019 09:00;15.948,50
09.07.2019 09:00;09.07.2019 09:15;15.896,50
09.07.2019 09:15;09.07.2019 09:30;16.008,75
