Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
12.07.2024 00:00;12.07.2024 00:15;11.493,00
12.07.2024 00:15;12.07.2024 00:30;11.481,25
12.07.2024 00:30;12.07.2024 00:45;11.424,75
12.07.2024 00:45;12.07.2024 01:00;11.253,75
12.07.2024 01:00;12.07.2024 01:15;11.060,75
12.07.2024 01:15;12.07.2024 01:30;10.943,50
12.07.2024 01:30;12.07.2024 01:45;10.806,00
12.07.2024 01:45;12.07.2024 02:00;10.721,00
12.07.2024 02:00;12.07.2024 02:15;10.513,50
12.07.2024 02:15;12.07.2024 02:30;10.467,25
12.07.2024 02:30;12.07.2024 02:45;10.392,00
12.07.2024 02:45;12.07.2024 03:00;10.381,25
12.07.2024 03:00;12.07.2024 03:15;10.373,50
12.07.2024 03:15;12.07.2024 03:30;10.291,25
12.07.2024 03:30;12.07.2024 03:45;10.244,25
12.07.2024 03:45;12.07.2024 04:00;10.282,25
12.07.2024 04:00;12.07.2024 04:15;10.384,00
12.07.2024 04:15;12.07.2024 04:30;10.430,75
12.07.2024 04:30;12.07.2024 04:45;10.512,75
12.07.2024 04:45;12.07.2024 05:00;10.614,75
12.07.2024 05:00;12.07.2024 05:15;11.018,75
12.07.2024 05:15;12.07.2024 05:30;11.108,75
12.07.2024 05:30;12.07.2024 05:45;11.308,25
12.07.2024 05:45;12.07.2024 06:00;11.566,50
12.07.2024 06:00;12.07.2024 06:15;12.140,50
12.07.2024 06:15;12.07.2024 06:30;12.484,00
12.07.2024 06:30;12.07.2024 06:45;12.948,25
12.07.2024 06:45;12.07.2024 07:00;13.346,00
12.07.2024 07:00;12.07.2024 07:15;13.801,25
12.07.2024 07:15;12.07.2024 07:30;13.974,50
12.07.2024 07:30;12.07.2024 07:45;14.231,25
12.07.2024 07:45;12.07.2024 08:00;14.490,75
12.07.2024 08:00;12.07.2024 08:15;14.721,25
12.07.2024 08:15;12.07.2024 08:30;14.887,50
12.07.2024 08:30;12.07.2024 08:45;15.055,50
12.07.2024 08:45;12.07.2024 09:00;15.096,50
12.07.2024 09:00;12.07.2024 09:15;15.173,25
12.07.2024 09:15;12.07.2024 09:30;15.271,25
12.07.2024 09:30;12.07.2024 09:45;15.378,25
12.07.2024 09:45;12.07.2024 10:00;15.565,00
12.07.2024 10:00;12.07.2024 10:15;15.295,75
12.07.2024 10:15;12.07.2024 10:30;15.115,50
12.07.2024 10:30;12.07.2024 10:45;15.122,50
12.07.2024 10:45;12.07.2024 11:00;15.146,00
12.07.2024 11:00;12.07.2024 11:15;15.045,00
12.07.2024 11:15;12.07.2024 11:30;15.057,00
12.07.2024 11:30;12.07.2024 11:45;15.171,00
12.07.2024 11:45;12.07.2024 12:00;15.248,50
12.07.2024 12:00;12.07.2024 12:15;15.248,50
12.07.2024 12:15;12.07.2024 12:30;15.162,25
12.07.2024 12:30;12.07.2024 12:45;15.091,00
12.07.2024 12:45;12.07.2024 13:00;15.067,50
12.07.2024 13:00;12.07.2024 13:15;15.104,25
12.07.2024 13:15;12.07.2024 13:30;14.985,50
12.07.2024 13:30;12.07.2024 13:45;14.904,75
12.07.2024 13:45;12.07.2024 14:00;14.745,75
