Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
27.06.2019 00:00;27.06.2019 00:15;12.797,50
27.06.2019 00:15;27.06.2019 00:30;12.592,75
27.06.2019 00:30;27.06.2019 00:45;12.424,00
27.06.2019 00:45;27.06.2019 01:00;12.310,00
27.06.2019 01:00;27.06.2019 01:15;12.268,50
27.06.2019 01:15;27.06.2019 01:30;12.171,00
27.06.2019 01:30;27.06.2019 01:45;12.060,25
27.06.2019 01:45;27.06.2019 02:00;11.997,75
27.06.2019 02:00;27.06.2019 02:15;11.969,75
27.06.2019 02:15;27.06.2019 02:30;11.945,75
27.06.2019 02:30;27.06.2019 02:45;11.846,50
27.06.2019 02:45;27.06.2019 03:00;11.861,50
27.06.2019 03:00;27.06.2019 03:15;11.843,50
27.06.2019 03:15;27.06.2019 03:30;11.821,00
27.06.2019 03:30;27.06.2019 03:45;11.817,50
27.06.2019 03:45;27.06.2019 04:00;11.800,75
27.06.2019 04:00;27.06.2019 04:15;11.899,75
27.06.2019 04:15;27.06.2019 04:30;11.946,00
27.06.2019 04:30;27.06.2019 04:45;11.988,75
27.06.2019 04:45;27.06.2019 05:00;12.050,75
27.06.2019 05:00;27.06.2019 05:15;12.291,25
27.06.2019 05:15;27.06.2019 05:30;12.392,00
27.06.2019 05:30;27.06.2019 05:45;12.568,75
27.06.2019 05:45;27.06.2019 06:00;12.866,75
27.06.2019 06:00;27.06.2019 06:15;13.605,00
27.06.2019 06:15;27.06.2019 06:30;14.012,75
27.06.2019 06:30;27.06.2019 06:45;14.353,25
27.06.2019 06:45;27.06.2019 07:00;14.682,00
27.06.2019 07:00;27.06.2019 07:15;15.158,25
27.06.2019 07:15;27.06.2019 07:30;15.476,00
27.06.2019 07:30;27.06.2019 07:45;15.803,25
27.06.2019 07:45;27.06.2019 08:00;16.035,50
27.06.2019 08:00;27.06.2019 08:15;16.264,25
27.06.2019 08:15;27.06.2019 08:30;16.425,75
27.06.2019 08:30;27.06.2019 08:45;16.515,00
27.06.2019 08:45;27.06.2019 09:00;16.566,50
27.06.2019 09:00;27.06.2019 09:15;16.564,25
27.06.2019 09:15;27.06.2019 09:30;16.637,00
27.06.2019 09:30;27.06.2019 09:45;16.816,50
