Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
05.07.2021 00:00;05.07.2021 00:15;10.927,50
05.07.2021 00:15;05.07.2021 00:30;10.834,75
05.07.2021 00:30;05.07.2021 00:45;10.762,25
05.07.2021 00:45;05.07.2021 01:00;10.692,75
05.07.2021 01:00;05.07.2021 01:15;10.503,00
05.07.2021 01:15;05.07.2021 01:30;10.496,25
05.07.2021 01:30;05.07.2021 01:45;10.459,25
05.07.2021 01:45;05.07.2021 02:00;10.335,50
05.07.2021 02:00;05.07.2021 02:15;10.248,50
05.07.2021 02:15;05.07.2021 02:30;10.254,50
05.07.2021 02:30;05.07.2021 02:45;10.209,75
05.07.2021 02:45;05.07.2021 03:00;10.177,00
05.07.2021 03:00;05.07.2021 03:15;10.210,00
05.07.2021 03:15;05.07.2021 03:30;10.235,00
05.07.2021 03:30;05.07.2021 03:45;10.267,25
05.07.2021 03:45;05.07.2021 04:00;10.333,50
05.07.2021 04:00;05.07.2021 04:15;10.440,25
05.07.2021 04:15;05.07.2021 04:30;10.558,00
05.07.2021 04:30;05.07.2021 04:45;10.668,00
05.07.2021 04:45;05.07.2021 05:00;10.776,00
05.07.2021 05:00;05.07.2021 05:15;11.081,50
05.07.2021 05:15;05.07.2021 05:30;11.146,25
05.07.2021 05:30;05.07.2021 05:45;11.479,50
05.07.2021 05:45;05.07.2021 06:00;11.854,50
05.07.2021 06:00;05.07.2021 06:15;12.716,75
05.07.2021 06:15;05.07.2021 06:30;13.301,50
05.07.2021 06:30;05.07.2021 06:45;13.668,25
05.07.2021 06:45;05.07.2021 07:00;14.015,75
05.07.2021 07:00;05.07.2021 07:15;14.515,00
05.07.2021 07:15;05.07.2021 07:30;14.862,50
05.07.2021 07:30;05.07.2021 07:45;15.093,00
05.07.2021 07:45;05.07.2021 08:00;15.269,00
05.07.2021 08:00;05.07.2021 08:15;15.539,75
05.07.2021 08:15;05.07.2021 08:30;15.716,25
05.07.2021 08:30;05.07.2021 08:45;15.842,50
05.07.2021 08:45;05.07.2021 09:00;15.875,00
05.07.2021 09:00;05.07.2021 09:15;15.971,75
05.07.2021 09:15;05.07.2021 09:30;16.115,50
05.07.2021 09:30;05.07.2021 09:45;16.266,50
05.07.2021 09:45;05.07.2021 10:00;16.360,00
05.07.2021 10:00;05.07.2021 10:15;16.441,50
05.07.2021 10:15;05.07.2021 10:30;16.446,00
05.07.2021 10:30;05.07.2021 10:45;16.536,00
05.07.2021 10:45;05.07.2021 11:00;16.559,50
05.07.2021 11:00;05.07.2021 11:15;16.593,25
05.07.2021 11:15;05.07.2021 11:30;16.635,00
05.07.2021 11:30;05.07.2021 11:45;16.753,50
05.07.2021 11:45;05.07.2021 12:00;16.765,50
05.07.2021 12:00;05.07.2021 12:15;16.761,50
05.07.2021 12:15;05.07.2021 12:30;16.823,25
05.07.2021 12:30;05.07.2021 12:45;16.903,25
05.07.2021 12:45;05.07.2021 13:00;16.957,00
05.07.2021 13:00;05.07.2021 13:15;16.838,75
05.07.2021 13:15;05.07.2021 13:30;16.917,75
05.07.2021 13:30;05.07.2021 13:45;16.757,75
05.07.2021 13:45;05.07.2021 14:00;16.674,25
