Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
27.06.2024 00:00;27.06.2024 00:15;11.527,75
27.06.2024 00:15;27.06.2024 00:30;11.521,50
27.06.2024 00:30;27.06.2024 00:45;11.540,75
27.06.2024 00:45;27.06.2024 01:00;11.378,50
27.06.2024 01:00;27.06.2024 01:15;11.235,00
27.06.2024 01:15;27.06.2024 01:30;11.156,75
27.06.2024 01:30;27.06.2024 01:45;11.053,25
27.06.2024 01:45;27.06.2024 02:00;10.949,25
27.06.2024 02:00;27.06.2024 02:15;10.780,50
27.06.2024 02:15;27.06.2024 02:30;10.794,75
27.06.2024 02:30;27.06.2024 02:45;10.785,75
27.06.2024 02:45;27.06.2024 03:00;10.797,75
27.06.2024 03:00;27.06.2024 03:15;10.774,25
27.06.2024 03:15;27.06.2024 03:30;10.739,50
27.06.2024 03:30;27.06.2024 03:45;10.746,00
27.06.2024 03:45;27.06.2024 04:00;10.786,75
27.06.2024 04:00;27.06.2024 04:15;10.905,75
27.06.2024 04:15;27.06.2024 04:30;10.979,75
27.06.2024 04:30;27.06.2024 04:45;11.025,50
27.06.2024 04:45;27.06.2024 05:00;11.134,25
27.06.2024 05:00;27.06.2024 05:15;11.330,25
27.06.2024 05:15;27.06.2024 05:30;11.448,75
27.06.2024 05:30;27.06.2024 05:45;11.665,50
27.06.2024 05:45;27.06.2024 06:00;11.888,50
27.06.2024 06:00;27.06.2024 06:15;12.492,25
27.06.2024 06:15;27.06.2024 06:30;13.040,50
27.06.2024 06:30;27.06.2024 06:45;13.476,75
27.06.2024 06:45;27.06.2024 07:00;13.738,00
27.06.2024 07:00;27.06.2024 07:15;14.086,00
27.06.2024 07:15;27.06.2024 07:30;14.393,50
27.06.2024 07:30;27.06.2024 07:45;14.640,75
27.06.2024 07:45;27.06.2024 08:00;14.860,50
27.06.2024 08:00;27.06.2024 08:15;15.047,00
27.06.2024 08:15;27.06.2024 08:30;15.218,50
27.06.2024 08:30;27.06.2024 08:45;15.361,00
27.06.2024 08:45;27.06.2024 09:00;15.536,75
27.06.2024 09:00;27.06.2024 09:15;15.512,50
27.06.2024 09:15;27.06.2024 09:30;15.477,25
27.06.2024 09:30;27.06.2024 09:45;15.624,25
27.06.2024 09:45;27.06.2024 10:00;15.604,00
27.06.2024 10:00;27.06.2024 10:15;15.657,50
27.06.2024 10:15;27.06.2024 10:30;15.728,00
27.06.2024 10:30;27.06.2024 10:45;15.842,75
27.06.2024 10:45;27.06.2024 11:00;15.826,75
27.06.2024 11:00;27.06.2024 11:15;16.010,50
27.06.2024 11:15;27.06.2024 11:30;16.057,00
27.06.2024 11:30;27.06.2024 11:45;16.023,25
27.06.2024 11:45;27.06.2024 12:00;16.104,25
27.06.2024 12:00;27.06.2024 12:15;15.813,25
27.06.2024 12:15;27.06.2024 12:30;15.824,50
27.06.2024 12:30;27.06.2024 12:45;15.881,25
27.06.2024 12:45;27.06.2024 13:00;15.918,50
27.06.2024 13:00;27.06.2024 13:15;16.005,50
27.06.2024 13:15;27.06.2024 13:30;16.100,00
27.06.2024 13:30;27.06.2024 13:45;15.941,00
27.06.2024 13:45;27.06.2024 14:00;15.838,25
27.06.2024 14:00;27.06.2024 14:15;15.756,75
27.06.2024 14:15;27.06.2024 14:30;15.778,50
27.06.2024 14:30;27.06.2024 14:45;15.713,75
27.06.2024 14:45;27.06.2024 15:00;15.683,75
27.06.2024 15:00;27.06.2024 15:15;15.671,25
27.06.2024 15:15;27.06.2024 15:30;15.526,25
27.06.2024 15:30;27.06.2024 15:45;15.476,50
27.06.2024 15:45;27.06.2024 16:00;15.409,00
27.06.2024 16:00;27.06.2024 16:15;15.398,75
27.06.2024 16:15;27.06.2024 16:30;15.377,25
27.06.2024 16:30;27.06.2024 16:45;15.320,50
27.06.2024 16:45;27.06.2024 17:00;15.311,50
27.06.2024 17:00;27.06.2024 17:15;15.236,75
27.06.2024 17:15;27.06.2024 17:30;15.376,25
27.06.2024 17:30;27.06.2024 17:45;15.372,25
27.06.2024 17:45;27.06.2024 18:00;15.352,25
27.06.2024 18:00;27.06.2024 18:15;15.231,50
27.06.2024 18:15;27.06.2024 18:30;14.955,00
27.06.2024 18:30;27.06.2024 18:45;14.792,25
27.06.2024 18:45;27.06.2024 19:00;14.898,75
27.06.2024 19:00;27.06.2024 19:15;14.728,75
27.06.2024 19:15;27.06.2024 19:30;14.583,25
27.06.2024 19:30;27.06.2024 19:45;14.557,50
27.06.2024 19:45;27.06.2024 20:00;14.501,25
27.06.2024 20:00;27.06.2024 20:15;14.212,75
27.06.2024 20:15;27.06.2024 20:30;14.078,50
27.06.2024 20:30;27.06.2024 20:45;13.903,50
27.06.2024 20:45;27.06.2024 21:00;13.788,00
27.06.2024 21:00;27.06.2024 21:15;13.623,00
27.06.2024 21:15;27.06.2024 21:30;13.507,00
27.06.2024 21:30;27.06.2024 21:45;13.364,25
27.06.2024 21:45;27.06.2024 22:00;13.201,50
27.06.2024 22:00;27.06.2024 22:15;13.200,00
27.06.2024 22:15;27.06.2024 22:30;13.085,50
27.06.2024 22:30;27.06.2024 22:45;12.881,50
27.06.2024 22:45;27.06.2024 23:00;12.564,50
27.06.2024 23:00;27.06.2024 23:15;12.345,25
27.06.2024 23:15;27.06.2024 23:30;12.234,25
27.06.2024 23:30;27.06.2024 23:45;11.998,50
27.06.2024 23:45;28.06.2024 00:00;11.850,00
28.06.2024 00:00;28.06.2024 00:15;11.595,75
28.06.2024 00:15;28.06.2024 00:30;11.516,00
28.06.2024 00:30;28.06.2024 00:45;11.370,50
28.06.2024 00:45;28.06.2024 01:00;11.167,25
28.06.2024 01:00;28.06.2024 01:15;11.026,00
28.06.2024 01:15;28.06.2024 01:30;10.929,50
28.06.2024 01:30;28.06.2024 01:45;10.911,50
28.06.2024 01:45;28.06.2024 02:00;10.876,00
28.06.2024 02:00;28.06.2024 02:15;10.725,00
28.06.2024 02:15;28.06.2024 02:30;10.662,00
28.06.2024 02:30;28.06.2024 02:45;10.617,00
28.06.2024 02:45;28.06.2024 03:00;10.586,75
28.06.2024 03:00;28.06.2024 03:15;10.652,25
28.06.2024 03:15;28.06.2024 03:30;10.613,50
28.06.2024 03:30;28.06.2024 03:45;10.666,75
28.06.2024 03:45;28.06.2024 04:00;10.658,50
28.06.2024 04:00;28.06.2024 04:15;10.678,75
28.06.2024 04:15;28.06.2024 04:30;10.745,00
28.06.2024 04:30;28.06.2024 04:45;10.824,00
28.06.2024 04:45;28.06.2024 05:00;10.824,25
28.06.2024 05:00;28.06.2024 05:15;11.147,50
28.06.2024 05:15;28.06.2024 05:30;11.197,25
28.06.2024 05:30;28.06.2024 05:45;11.354,50
28.06.2024 05:45;28.06.2024 06:00;11.694,75
28.06.2024 06:00;28.06.2024 06:15;12.379,50
28.06.2024 06:15;28.06.2024 06:30;12.851,75
28.06.2024 06:30;28.06.2024 06:45;13.282,00
28.06.2024 06:45;28.06.2024 07:00;13.524,75
28.06.2024 07:00;28.06.2024 07:15;13.957,50
28.06.2024 07:15;28.06.2024 07:30;14.240,50
28.06.2024 07:30;28.06.2024 07:45;14.512,25
28.06.2024 07:45;28.06.2024 08:00;14.690,50
28.06.2024 08:00;28.06.2024 08:15;15.087,50
28.06.2024 08:15;28.06.2024 08:30;15.266,00
28.06.2024 08:30;28.06.2024 08:45;15.420,00
28.06.2024 08:45;28.06.2024 09:00;15.494,50
28.06.2024 09:00;28.06.2024 09:15;15.422,00
28.06.2024 09:15;28.06.2024 09:30;15.414,00
28.06.2024 09:30;28.06.2024 09:45;15.532,00
28.06.2024 09:45;28.06.2024 10:00;15.622,00
28.06.2024 10:00;28.06.2024 10:15;15.621,50
28.06.2024 10:15;28.06.2024 10:30;15.762,00
28.06.2024 10:30;28.06.2024 10:45;15.687,00
28.06.2024 10:45;28.06.2024 11:00;15.764,75
28.06.2024 11:00;28.06.2024 11:15;15.875,75
28.06.2024 11:15;28.06.2024 11:30;15.896,25
28.06.2024 11:30;28.06.2024 11:45;15.876,25
28.06.2024 11:45;28.06.2024 12:00;15.894,00
28.06.2024 12:00;28.06.2024 12:15;15.926,00
28.06.2024 12:15;28.06.2024 12:30;15.857,75
28.06.2024 12:30;28.06.2024 12:45;15.979,25
28.06.2024 12:45;28.06.2024 13:00;15.952,50
28.06.2024 13:00;28.06.2024 13:15;15.827,50
28.06.2024 13:15;28.06.2024 13:30;15.763,75
28.06.2024 13:30;28.06.2024 13:45;15.442,50
28.06.2024 13:45;28.06.2024 14:00;15.387,50
28.06.2024 14:00;28.06.2024 14:15;15.114,50
28.06.2024 14:15;28.06.2024 14:30;15.183,00
28.06.2024 14:30;28.06.2024 14:45;14.950,75
28.06.2024 14:45;28.06.2024 15:00;14.778,00
28.06.2024 15:00;28.06.2024 15:15;14.675,25
28.06.2024 15:15;28.06.2024 15:30;14.507,25
28.06.2024 15:30;28.06.2024 15:45;14.428,75
28.06.2024 15:45;28.06.2024 16:00;14.337,75
28.06.2024 16:00;28.06.2024 16:15;14.385,75
28.06.2024 16:15;28.06.2024 16:30;14.258,25
28.06.2024 16:30;28.06.2024 16:45;14.284,50
28.06.2024 16:45;28.06.2024 17:00;14.312,25
28.06.2024 17:00;28.06.2024 17:15;14.136,25
28.06.2024 17:15;28.06.2024 17:30;14.081,50
28.06.2024 17:30;28.06.2024 17:45;14.062,75
28.06.2024 17:45;28.06.2024 18:00;14.099,00
28.06.2024 18:00;28.06.2024 18:15;14.199,00
28.06.2024 18:15;28.06.2024 18:30;14.148,00
28.06.2024 18:30;28.06.2024 18:45;14.111,50
28.06.2024 18:45;28.06.2024 19:00;13.927,75
28.06.2024 19:00;28.06.2024 19:15;14.008,00
28.06.2024 19:15;28.06.2024 19:30;13.845,50
28.06.2024 19:30;28.06.2024 19:45;13.770,75
28.06.2024 19:45;28.06.2024 20:00;13.792,50
28.06.2024 20:00;28.06.2024 20:15;13.573,25
28.06.2024 20:15;28.06.2024 20:30;13.418,75
28.06.2024 20:30;28.06.2024 20:45;13.313,75
28.06.2024 20:45;28.06.2024 21:00;13.091,25
28.06.2024 21:00;28.06.2024 21:15;12.851,75
28.06.2024 21:15;28.06.2024 21:30;12.748,00
28.06.2024 21:30;28.06.2024 21:45;12.615,50
28.06.2024 21:45;28.06.2024 22:00;12.482,25
28.06.2024 22:00;28.06.2024 22:15;12.341,75
28.06.2024 22:15;28.06.2024 22:30;12.288,00
28.06.2024 22:30;28.06.2024 22:45;12.094,00
28.06.2024 22:45;28.06.2024 23:00;11.923,75
28.06.2024 23:00;28.06.2024 23:15;11.827,75
28.06.2024 23:15;28.06.2024 23:30;11.614,75
28.06.2024 23:30;28.06.2024 23:45;11.351,25
28.06.2024 23:45;29.06.2024 00:00;11.140,75
29.06.2024 00:00;29.06.2024 00:15;10.941,00
29.06.2024 00:15;29.06.2024 00:30;10.794,50
29.06.2024 00:30;29.06.2024 00:45;10.661,75
29.06.2024 00:45;29.06.2024 01:00;10.505,50
29.06.2024 01:00;29.06.2024 01:15;10.407,75
29.06.2024 01:15;29.06.2024 01:30;10.261,00
29.06.2024 01:30;29.06.2024 01:45;10.120,00
29.06.2024 01:45;29.06.2024 02:00;9.946,50
29.06.2024 02:00;29.06.2024 02:15;9.842,25
29.06.2024 02:15;29.06.2024 02:30;9.753,00
29.06.2024 02:30;29.06.2024 02:45;9.663,00
29.06.2024 02:45;29.06.2024 03:00;9.687,50
29.06.2024 03:00;29.06.2024 03:15;9.607,25
29.06.2024 03:15;29.06.2024 03:30;9.544,50
29.06.2024 03:30;29.06.2024 03:45;9.511,00
