Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
21.06.2019 00:00;21.06.2019 00:15;10.891,25
21.06.2019 00:15;21.06.2019 00:30;10.766,75
21.06.2019 00:30;21.06.2019 00:45;10.681,50
21.06.2019 00:45;21.06.2019 01:00;10.493,75
21.06.2019 01:00;21.06.2019 01:15;10.316,75
21.06.2019 01:15;21.06.2019 01:30;10.220,50
21.06.2019 01:30;21.06.2019 01:45;10.210,00
21.06.2019 01:45;21.06.2019 02:00;10.168,25
21.06.2019 02:00;21.06.2019 02:15;10.178,25
21.06.2019 02:15;21.06.2019 02:30;10.167,75
21.06.2019 02:30;21.06.2019 02:45;10.094,75
21.06.2019 02:45;21.06.2019 03:00;10.128,75
21.06.2019 03:00;21.06.2019 03:15;10.084,50
21.06.2019 03:15;21.06.2019 03:30;10.067,00
21.06.2019 03:30;21.06.2019 03:45;10.117,75
21.06.2019 03:45;21.06.2019 04:00;10.075,50
21.06.2019 04:00;21.06.2019 04:15;10.207,75
21.06.2019 04:15;21.06.2019 04:30;10.284,25
21.06.2019 04:30;21.06.2019 04:45;10.321,50
21.06.2019 04:45;21.06.2019 05:00;10.390,50
21.06.2019 05:00;21.06.2019 05:15;10.575,75
21.06.2019 05:15;21.06.2019 05:30;10.724,50
21.06.2019 05:30;21.06.2019 05:45;10.843,75
21.06.2019 05:45;21.06.2019 06:00;11.139,50
21.06.2019 06:00;21.06.2019 06:15;11.804,50
21.06.2019 06:15;21.06.2019 06:30;12.190,75
21.06.2019 06:30;21.06.2019 06:45;12.482,75
21.06.2019 06:45;21.06.2019 07:00;12.755,25
21.06.2019 07:00;21.06.2019 07:15;13.177,00
21.06.2019 07:15;21.06.2019 07:30;13.422,00
21.06.2019 07:30;21.06.2019 07:45;13.735,25
21.06.2019 07:45;21.06.2019 08:00;13.873,00
21.06.2019 08:00;21.06.2019 08:15;14.113,25
21.06.2019 08:15;21.06.2019 08:30;14.335,75
21.06.2019 08:30;21.06.2019 08:45;14.465,00
21.06.2019 08:45;21.06.2019 09:00;14.606,75
21.06.2019 09:00;21.06.2019 09:15;14.626,00
21.06.2019 09:15;21.06.2019 09:30;14.668,00
21.06.2019 09:30;21.06.2019 09:45;14.764,75
21.06.2019 09:45;21.06.2019 10:00;14.940,25
21.06.2019 10:00;21.06.2019 10:15;14.964,50
21.06.2019 10:15;21.06.2019 10:30;15.023,50
21.06.2019 10:30;21.06.2019 10:45;15.076,50
21.06.2019 10:45;21.06.2019 11:00;15.209,00
21.06.2019 11:00;21.06.2019 11:15;15.267,50
21.06.2019 11:15;21.06.2019 11:30;15.325,75
21.06.2019 11:30;21.06.2019 11:45;15.392,50
21.06.2019 11:45;21.06.2019 12:00;15.426,25
21.06.2019 12:00;21.06.2019 12:15;15.367,25
21.06.2019 12:15;21.06.2019 12:30;15.258,00
21.06.2019 12:30;21.06.2019 12:45;15.211,25
21.06.2019 12:45;21.06.2019 13:00;15.201,00
21.06.2019 13:00;21.06.2019 13:15;15.169,50
21.06.2019 13:15;21.06.2019 13:30;15.087,75
21.06.2019 13:30;21.06.2019 13:45;15.051,75
21.06.2019 13:45;21.06.2019 14:00;14.888,50
21.06.2019 14:00;21.06.2019 14:15;14.833,50
21.06.2019 14:15;21.06.2019 14:30;14.753,25
21.06.2019 14:30;21.06.2019 14:45;14.733,25
21.06.2019 14:45;21.06.2019 15:00;14.699,75
21.06.2019 15:00;21.06.2019 15:15;14.746,25
21.06.2019 15:15;21.06.2019 15:30;14.594,75
21.06.2019 15:30;21.06.2019 15:45;14.501,25
21.06.2019 15:45;21.06.2019 16:00;14.412,75
21.06.2019 16:00;21.06.2019 16:15;14.444,25
21.06.2019 16:15;21.06.2019 16:30;14.330,75
21.06.2019 16:30;21.06.2019 16:45;14.160,25
21.06.2019 16:45;21.06.2019 17:00;14.115,00
21.06.2019 17:00;21.06.2019 17:15;14.201,50
21.06.2019 17:15;21.06.2019 17:30;14.161,75
21.06.2019 17:30;21.06.2019 17:45;14.135,25
21.06.2019 17:45;21.06.2019 18:00;14.139,25
21.06.2019 18:00;21.06.2019 18:15;14.166,25
21.06.2019 18:15;21.06.2019 18:30;14.061,25
21.06.2019 18:30;21.06.2019 18:45;14.035,50
21.06.2019 18:45;21.06.2019 19:00;13.981,50
21.06.2019 19:00;21.06.2019 19:15;13.973,00
21.06.2019 19:15;21.06.2019 19:30;13.763,50
