Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
23.06.2018 00:00;23.06.2018 00:15;12.048,50
23.06.2018 00:15;23.06.2018 00:30;11.870,50
23.06.2018 00:30;23.06.2018 00:45;11.648,25
23.06.2018 00:45;23.06.2018 01:00;11.528,50
23.06.2018 01:00;23.06.2018 01:15;11.457,75
23.06.2018 01:15;23.06.2018 01:30;11.409,50
23.06.2018 01:30;23.06.2018 01:45;11.278,00
23.06.2018 01:45;23.06.2018 02:00;11.197,75
23.06.2018 02:00;23.06.2018 02:15;11.044,25
23.06.2018 02:15;23.06.2018 02:30;10.987,75
23.06.2018 02:30;23.06.2018 02:45;10.955,25
23.06.2018 02:45;23.06.2018 03:00;10.993,00
23.06.2018 03:00;23.06.2018 03:15;10.974,75
23.06.2018 03:15;23.06.2018 03:30;10.961,75
23.06.2018 03:30;23.06.2018 03:45;10.903,50
23.06.2018 03:45;23.06.2018 04:00;10.913,00
23.06.2018 04:00;23.06.2018 04:15;10.945,75
23.06.2018 04:15;23.06.2018 04:30;10.882,75
23.06.2018 04:30;23.06.2018 04:45;10.878,75
23.06.2018 04:45;23.06.2018 05:00;10.813,00
23.06.2018 05:00;23.06.2018 05:15;10.899,50
23.06.2018 05:15;23.06.2018 05:30;10.824,75
23.06.2018 05:30;23.06.2018 05:45;10.865,75
23.06.2018 05:45;23.06.2018 06:00;10.908,00
23.06.2018 06:00;23.06.2018 06:15;11.069,75
23.06.2018 06:15;23.06.2018 06:30;11.124,75
23.06.2018 06:30;23.06.2018 06:45;11.434,00
23.06.2018 06:45;23.06.2018 07:00;11.640,75
23.06.2018 07:00;23.06.2018 07:15;11.950,50
23.06.2018 07:15;23.06.2018 07:30;12.090,00
23.06.2018 07:30;23.06.2018 07:45;12.328,25
23.06.2018 07:45;23.06.2018 08:00;12.557,50
23.06.2018 08:00;23.06.2018 08:15;12.833,25
23.06.2018 08:15;23.06.2018 08:30;13.075,50
23.06.2018 08:30;23.06.2018 08:45;13.261,25
23.06.2018 08:45;23.06.2018 09:00;13.506,00
23.06.2018 09:00;23.06.2018 09:15;13.725,00
23.06.2018 09:15;23.06.2018 09:30;13.796,00
23.06.2018 09:30;23.06.2018 09:45;13.977,00
23.06.2018 09:45;23.06.2018 10:00;14.025,00
23.06.2018 10:00;23.06.2018 10:15;14.197,75
23.06.2018 10:15;23.06.2018 10:30;14.286,75
23.06.2018 10:30;23.06.2018 10:45;14.376,75
23.06.2018 10:45;23.06.2018 11:00;14.408,00
