Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
09.06.2019 00:00;09.06.2019 00:15;10.035,50
09.06.2019 00:15;09.06.2019 00:30;9.920,25
09.06.2019 00:30;09.06.2019 00:45;9.781,00
09.06.2019 00:45;09.06.2019 01:00;9.595,50
09.06.2019 01:00;09.06.2019 01:15;9.492,00
09.06.2019 01:15;09.06.2019 01:30;9.391,50
09.06.2019 01:30;09.06.2019 01:45;9.307,00
09.06.2019 01:45;09.06.2019 02:00;9.246,50
09.06.2019 02:00;09.06.2019 02:15;9.154,00
09.06.2019 02:15;09.06.2019 02:30;9.142,50
09.06.2019 02:30;09.06.2019 02:45;9.030,50
09.06.2019 02:45;09.06.2019 03:00;8.936,50
09.06.2019 03:00;09.06.2019 03:15;8.993,75
09.06.2019 03:15;09.06.2019 03:30;8.948,00
09.06.2019 03:30;09.06.2019 03:45;8.908,25
09.06.2019 03:45;09.06.2019 04:00;8.892,00
09.06.2019 04:00;09.06.2019 04:15;8.995,75
09.06.2019 04:15;09.06.2019 04:30;8.960,75
09.06.2019 04:30;09.06.2019 04:45;8.916,50
09.06.2019 04:45;09.06.2019 05:00;8.803,25
09.06.2019 05:00;09.06.2019 05:15;8.843,50
09.06.2019 05:15;09.06.2019 05:30;8.740,00
09.06.2019 05:30;09.06.2019 05:45;8.706,75
09.06.2019 05:45;09.06.2019 06:00;8.707,50
09.06.2019 06:00;09.06.2019 06:15;8.823,75
09.06.2019 06:15;09.06.2019 06:30;8.895,50
09.06.2019 06:30;09.06.2019 06:45;9.045,75
09.06.2019 06:45;09.06.2019 07:00;9.112,25
09.06.2019 07:00;09.06.2019 07:15;9.192,00
09.06.2019 07:15;09.06.2019 07:30;9.379,00
09.06.2019 07:30;09.06.2019 07:45;9.610,00
09.06.2019 07:45;09.06.2019 08:00;9.823,25
09.06.2019 08:00;09.06.2019 08:15;10.002,25
09.06.2019 08:15;09.06.2019 08:30;10.186,50
09.06.2019 08:30;09.06.2019 08:45;10.395,00
09.06.2019 08:45;09.06.2019 09:00;10.622,50
09.06.2019 09:00;09.06.2019 09:15;10.826,50
09.06.2019 09:15;09.06.2019 09:30;10.968,50
09.06.2019 09:30;09.06.2019 09:45;11.068,00
09.06.2019 09:45;09.06.2019 10:00;11.198,50
09.06.2019 10:00;09.06.2019 10:15;11.249,75
09.06.2019 10:15;09.06.2019 10:30;11.388,75
09.06.2019 10:30;09.06.2019 10:45;11.477,75
09.06.2019 10:45;09.06.2019 11:00;11.651,50
09.06.2019 11:00;09.06.2019 11:15;11.770,50
09.06.2019 11:15;09.06.2019 11:30;11.835,25
09.06.2019 11:30;09.06.2019 11:45;11.899,00
09.06.2019 11:45;09.06.2019 12:00;11.847,75
09.06.2019 12:00;09.06.2019 12:15;11.818,00
09.06.2019 12:15;09.06.2019 12:30;11.693,25
09.06.2019 12:30;09.06.2019 12:45;11.590,00
09.06.2019 12:45;09.06.2019 13:00;11.463,25
09.06.2019 13:00;09.06.2019 13:15;11.307,50
09.06.2019 13:15;09.06.2019 13:30;11.147,25
09.06.2019 13:30;09.06.2019 13:45;11.020,75
09.06.2019 13:45;09.06.2019 14:00;10.917,50
09.06.2019 14:00;09.06.2019 14:15;10.928,00
09.06.2019 14:15;09.06.2019 14:30;10.812,00
09.06.2019 14:30;09.06.2019 14:45;10.691,75
09.06.2019 14:45;09.06.2019 15:00;10.576,75
09.06.2019 15:00;09.06.2019 15:15;10.703,00
09.06.2019 15:15;09.06.2019 15:30;10.662,75
09.06.2019 15:30;09.06.2019 15:45;10.513,75
09.06.2019 15:45;09.06.2019 16:00;10.409,50
09.06.2019 16:00;09.06.2019 16:15;10.524,50
09.06.2019 16:15;09.06.2019 16:30;10.459,50
09.06.2019 16:30;09.06.2019 16:45;10.492,00
09.06.2019 16:45;09.06.2019 17:00;10.490,50
09.06.2019 17:00;09.06.2019 17:15;10.631,75
09.06.2019 17:15;09.06.2019 17:30;10.615,25
09.06.2019 17:30;09.06.2019 17:45;10.699,75
09.06.2019 17:45;09.06.2019 18:00;10.787,75
09.06.2019 18:00;09.06.2019 18:15;10.908,50
09.06.2019 18:15;09.06.2019 18:30;10.936,25
09.06.2019 18:30;09.06.2019 18:45;10.922,25
09.06.2019 18:45;09.06.2019 19:00;10.949,50
09.06.2019 19:00;09.06.2019 19:15;11.028,00
09.06.2019 19:15;09.06.2019 19:30;11.011,25
09.06.2019 19:30;09.06.2019 19:45;11.004,00
09.06.2019 19:45;09.06.2019 20:00;10.948,00
09.06.2019 20:00;09.06.2019 20:15;10.979,00
09.06.2019 20:15;09.06.2019 20:30;10.860,75
09.06.2019 20:30;09.06.2019 20:45;10.797,75
09.06.2019 20:45;09.06.2019 21:00;10.723,75
09.06.2019 21:00;09.06.2019 21:15;10.668,50
09.06.2019 21:15;09.06.2019 21:30;10.659,00
09.06.2019 21:30;09.06.2019 21:45;10.661,25
09.06.2019 21:45;09.06.2019 22:00;10.713,00
09.06.2019 22:00;09.06.2019 22:15;10.747,50
09.06.2019 22:15;09.06.2019 22:30;10.625,75
09.06.2019 22:30;09.06.2019 22:45;10.467,75
09.06.2019 22:45;09.06.2019 23:00;10.396,50
09.06.2019 23:00;09.06.2019 23:15;10.135,00
09.06.2019 23:15;09.06.2019 23:30;9.922,50
09.06.2019 23:30;09.06.2019 23:45;9.760,75
09.06.2019 23:45;10.06.2019 00:00;9.654,75
10.06.2019 00:00;10.06.2019 00:15;9.497,75
10.06.2019 00:15;10.06.2019 00:30;9.338,75
10.06.2019 00:30;10.06.2019 00:45;9.225,50
10.06.2019 00:45;10.06.2019 01:00;9.143,00
10.06.2019 01:00;10.06.2019 01:15;8.984,25
10.06.2019 01:15;10.06.2019 01:30;8.957,50
10.06.2019 01:30;10.06.2019 01:45;8.934,50
10.06.2019 01:45;10.06.2019 02:00;8.867,75
10.06.2019 02:00;10.06.2019 02:15;8.812,75
10.06.2019 02:15;10.06.2019 02:30;8.752,50
10.06.2019 02:30;10.06.2019 02:45;8.767,75
10.06.2019 02:45;10.06.2019 03:00;8.716,75
10.06.2019 03:00;10.06.2019 03:15;8.673,50
10.06.2019 03:15;10.06.2019 03:30;8.644,00
10.06.2019 03:30;10.06.2019 03:45;8.668,50
10.06.2019 03:45;10.06.2019 04:00;8.627,25
10.06.2019 04:00;10.06.2019 04:15;8.672,25
10.06.2019 04:15;10.06.2019 04:30;8.670,75
10.06.2019 04:30;10.06.2019 04:45;8.705,25
10.06.2019 04:45;10.06.2019 05:00;8.718,50
10.06.2019 05:00;10.06.2019 05:15;8.771,00
10.06.2019 05:15;10.06.2019 05:30;8.777,25
10.06.2019 05:30;10.06.2019 05:45;8.826,25
10.06.2019 05:45;10.06.2019 06:00;8.853,50
10.06.2019 06:00;10.06.2019 06:15;8.898,00
10.06.2019 06:15;10.06.2019 06:30;8.966,25
10.06.2019 06:30;10.06.2019 06:45;9.027,25
10.06.2019 06:45;10.06.2019 07:00;9.113,25
10.06.2019 07:00;10.06.2019 07:15;9.305,25
10.06.2019 07:15;10.06.2019 07:30;9.478,50
10.06.2019 07:30;10.06.2019 07:45;9.650,25
10.06.2019 07:45;10.06.2019 08:00;9.906,00
10.06.2019 08:00;10.06.2019 08:15;10.124,00
10.06.2019 08:15;10.06.2019 08:30;10.296,50
10.06.2019 08:30;10.06.2019 08:45;10.496,50
10.06.2019 08:45;10.06.2019 09:00;10.604,00
10.06.2019 09:00;10.06.2019 09:15;10.816,00
10.06.2019 09:15;10.06.2019 09:30;10.982,50
10.06.2019 09:30;10.06.2019 09:45;11.133,25
10.06.2019 09:45;10.06.2019 10:00;11.257,75
10.06.2019 10:00;10.06.2019 10:15;11.388,25
10.06.2019 10:15;10.06.2019 10:30;11.470,25
10.06.2019 10:30;10.06.2019 10:45;11.543,75
10.06.2019 10:45;10.06.2019 11:00;11.784,75
10.06.2019 11:00;10.06.2019 11:15;11.959,50
10.06.2019 11:15;10.06.2019 11:30;12.062,75
10.06.2019 11:30;10.06.2019 11:45;12.221,00
10.06.2019 11:45;10.06.2019 12:00;12.384,00
10.06.2019 12:00;10.06.2019 12:15;12.408,25
10.06.2019 12:15;10.06.2019 12:30;12.363,00
10.06.2019 12:30;10.06.2019 12:45;12.312,50
10.06.2019 12:45;10.06.2019 13:00;12.269,75
10.06.2019 13:00;10.06.2019 13:15;12.038,75
10.06.2019 13:15;10.06.2019 13:30;11.952,50
10.06.2019 13:30;10.06.2019 13:45;11.841,25
10.06.2019 13:45;10.06.2019 14:00;11.698,00
10.06.2019 14:00;10.06.2019 14:15;11.616,00
10.06.2019 14:15;10.06.2019 14:30;11.601,00
10.06.2019 14:30;10.06.2019 14:45;11.533,50
10.06.2019 14:45;10.06.2019 15:00;11.579,00
10.06.2019 15:00;10.06.2019 15:15;11.618,25
10.06.2019 15:15;10.06.2019 15:30;11.575,50
10.06.2019 15:30;10.06.2019 15:45;11.466,00
10.06.2019 15:45;10.06.2019 16:00;11.427,00
10.06.2019 16:00;10.06.2019 16:15;11.525,25
10.06.2019 16:15;10.06.2019 16:30;11.582,75
10.06.2019 16:30;10.06.2019 16:45;11.570,00
10.06.2019 16:45;10.06.2019 17:00;11.580,25
10.06.2019 17:00;10.06.2019 17:15;11.735,50
10.06.2019 17:15;10.06.2019 17:30;11.754,00
10.06.2019 17:30;10.06.2019 17:45;11.872,75
10.06.2019 17:45;10.06.2019 18:00;11.979,50
10.06.2019 18:00;10.06.2019 18:15;12.001,75
10.06.2019 18:15;10.06.2019 18:30;12.007,75
10.06.2019 18:30;10.06.2019 18:45;12.067,75
10.06.2019 18:45;10.06.2019 19:00;12.085,50
10.06.2019 19:00;10.06.2019 19:15;12.108,75
10.06.2019 19:15;10.06.2019 19:30;11.980,00
10.06.2019 19:30;10.06.2019 19:45;12.012,50
10.06.2019 19:45;10.06.2019 20:00;11.901,75
10.06.2019 20:00;10.06.2019 20:15;11.857,00
10.06.2019 20:15;10.06.2019 20:30;11.737,00
10.06.2019 20:30;10.06.2019 20:45;11.642,00
10.06.2019 20:45;10.06.2019 21:00;11.577,75
10.06.2019 21:00;10.06.2019 21:15;11.583,50
10.06.2019 21:15;10.06.2019 21:30;11.572,00
10.06.2019 21:30;10.06.2019 21:45;11.613,75
10.06.2019 21:45;10.06.2019 22:00;11.673,00
10.06.2019 22:00;10.06.2019 22:15;11.656,00
10.06.2019 22:15;10.06.2019 22:30;11.521,50
10.06.2019 22:30;10.06.2019 22:45;11.296,25
10.06.2019 22:45;10.06.2019 23:00;11.161,00
10.06.2019 23:00;10.06.2019 23:15;10.898,25
10.06.2019 23:15;10.06.2019 23:30;10.686,50
10.06.2019 23:30;10.06.2019 23:45;10.472,75
10.06.2019 23:45;11.06.2019 00:00;10.365,25
11.06.2019 00:00;11.06.2019 00:15;10.214,00
11.06.2019 00:15;11.06.2019 00:30;10.160,50
11.06.2019 00:30;11.06.2019 00:45;10.098,00
11.06.2019 00:45;11.06.2019 01:00;10.017,25
11.06.2019 01:00;11.06.2019 01:15;9.982,75
11.06.2019 01:15;11.06.2019 01:30;9.868,75
11.06.2019 01:30;11.06.2019 01:45;9.802,75
11.06.2019 01:45;11.06.2019 02:00;9.773,75
11.06.2019 02:00;11.06.2019 02:15;9.733,00
11.06.2019 02:15;11.06.2019 02:30;9.664,75
11.06.2019 02:30;11.06.2019 02:45;9.678,75
11.06.2019 02:45;11.06.2019 03:00;9.706,50
11.06.2019 03:00;11.06.2019 03:15;9.678,25
11.06.2019 03:15;11.06.2019 03:30;9.679,75
11.06.2019 03:30;11.06.2019 03:45;9.703,25
11.06.2019 03:45;11.06.2019 04:00;9.809,25
11.06.2019 04:00;11.06.2019 04:15;9.966,00
11.06.2019 04:15;11.06.2019 04:30;10.038,25
11.06.2019 04:30;11.06.2019 04:45;10.134,25
11.06.2019 04:45;11.06.2019 05:00;10.303,25
11.06.2019 05:00;11.06.2019 05:15;10.643,00
11.06.2019 05:15;11.06.2019 05:30;10.896,50
11.06.2019 05:30;11.06.2019 05:45;11.185,75
11.06.2019 05:45;11.06.2019 06:00;11.631,00
11.06.2019 06:00;11.06.2019 06:15;12.502,75
11.06.2019 06:15;11.06.2019 06:30;12.964,00
11.06.2019 06:30;11.06.2019 06:45;13.448,00
11.06.2019 06:45;11.06.2019 07:00;13.804,75
11.06.2019 07:00;11.06.2019 07:15;14.278,50
11.06.2019 07:15;11.06.2019 07:30;14.571,75
11.06.2019 07:30;11.06.2019 07:45;14.863,25
11.06.2019 07:45;11.06.2019 08:00;15.080,75
11.06.2019 08:00;11.06.2019 08:15;15.215,00
11.06.2019 08:15;11.06.2019 08:30;15.317,00
11.06.2019 08:30;11.06.2019 08:45;15.383,50
11.06.2019 08:45;11.06.2019 09:00;15.593,75
11.06.2019 09:00;11.06.2019 09:15;15.623,25
11.06.2019 09:15;11.06.2019 09:30;15.734,50
11.06.2019 09:30;11.06.2019 09:45;15.890,00
11.06.2019 09:45;11.06.2019 10:00;16.073,00
11.06.2019 10:00;11.06.2019 10:15;16.150,00
11.06.2019 10:15;11.06.2019 10:30;16.215,75
11.06.2019 10:30;11.06.2019 10:45;16.313,00
11.06.2019 10:45;11.06.2019 11:00;16.398,50
11.06.2019 11:00;11.06.2019 11:15;16.468,00
11.06.2019 11:15;11.06.2019 11:30;16.679,75
11.06.2019 11:30;11.06.2019 11:45;16.677,50
11.06.2019 11:45;11.06.2019 12:00;16.749,75
11.06.2019 12:00;11.06.2019 12:15;16.611,00
11.06.2019 12:15;11.06.2019 12:30;16.623,00
11.06.2019 12:30;11.06.2019 12:45;16.638,25
11.06.2019 12:45;11.06.2019 13:00;16.625,75
11.06.2019 13:00;11.06.2019 13:15;16.557,75
11.06.2019 13:15;11.06.2019 13:30;16.536,00
11.06.2019 13:30;11.06.2019 13:45;16.381,75
11.06.2019 13:45;11.06.2019 14:00;16.251,50
11.06.2019 14:00;11.06.2019 14:15;16.161,50
11.06.2019 14:15;11.06.2019 14:30;16.161,00
11.06.2019 14:30;11.06.2019 14:45;16.133,50
11.06.2019 14:45;11.06.2019 15:00;16.105,25
11.06.2019 15:00;11.06.2019 15:15;16.165,00
11.06.2019 15:15;11.06.2019 15:30;16.081,00
11.06.2019 15:30;11.06.2019 15:45;16.017,00
11.06.2019 15:45;11.06.2019 16:00;15.941,75
11.06.2019 16:00;11.06.2019 16:15;15.828,50
11.06.2019 16:15;11.06.2019 16:30;15.736,75
11.06.2019 16:30;11.06.2019 16:45;15.656,25
11.06.2019 16:45;11.06.2019 17:00;15.586,00
11.06.2019 17:00;11.06.2019 17:15;15.573,25
11.06.2019 17:15;11.06.2019 17:30;15.501,25
11.06.2019 17:30;11.06.2019 17:45;15.520,50
11.06.2019 17:45;11.06.2019 18:00;15.550,50
11.06.2019 18:00;11.06.2019 18:15;15.485,25
11.06.2019 18:15;11.06.2019 18:30;15.479,00
11.06.2019 18:30;11.06.2019 18:45;15.505,75
11.06.2019 18:45;11.06.2019 19:00;15.479,00
11.06.2019 19:00;11.06.2019 19:15;15.452,50
11.06.2019 19:15;11.06.2019 19:30;15.277,75
11.06.2019 19:30;11.06.2019 19:45;15.205,00
11.06.2019 19:45;11.06.2019 20:00;15.101,00
11.06.2019 20:00;11.06.2019 20:15;14.945,75
11.06.2019 20:15;11.06.2019 20:30;14.749,50
11.06.2019 20:30;11.06.2019 20:45;14.581,75
11.06.2019 20:45;11.06.2019 21:00;14.443,50
11.06.2019 21:00;11.06.2019 21:15;14.304,75
11.06.2019 21:15;11.06.2019 21:30;14.163,00
11.06.2019 21:30;11.06.2019 21:45;14.075,00
11.06.2019 21:45;11.06.2019 22:00;13.976,25
11.06.2019 22:00;11.06.2019 22:15;13.842,25
11.06.2019 22:15;11.06.2019 22:30;13.734,00
11.06.2019 22:30;11.06.2019 22:45;13.510,50
11.06.2019 22:45;11.06.2019 23:00;13.222,50
11.06.2019 23:00;11.06.2019 23:15;12.980,75
11.06.2019 23:15;11.06.2019 23:30;12.708,25
11.06.2019 23:30;11.06.2019 23:45;12.470,25
11.06.2019 23:45;12.06.2019 00:00;12.255,50
