Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
06.07.2024 00:00;06.07.2024 00:15;10.617,75
06.07.2024 00:15;06.07.2024 00:30;10.433,50
06.07.2024 00:30;06.07.2024 00:45;10.359,50
06.07.2024 00:45;06.07.2024 01:00;10.155,75
06.07.2024 01:00;06.07.2024 01:15;10.124,25
06.07.2024 01:15;06.07.2024 01:30;10.019,50
06.07.2024 01:30;06.07.2024 01:45;9.996,75
06.07.2024 01:45;06.07.2024 02:00;9.831,25
06.07.2024 02:00;06.07.2024 02:15;9.650,25
06.07.2024 02:15;06.07.2024 02:30;9.709,75
06.07.2024 02:30;06.07.2024 02:45;9.628,25
06.07.2024 02:45;06.07.2024 03:00;9.636,50
06.07.2024 03:00;06.07.2024 03:15;9.596,25
06.07.2024 03:15;06.07.2024 03:30;9.579,00
06.07.2024 03:30;06.07.2024 03:45;9.592,25
06.07.2024 03:45;06.07.2024 04:00;9.546,25
06.07.2024 04:00;06.07.2024 04:15;9.543,25
06.07.2024 04:15;06.07.2024 04:30;9.519,00
06.07.2024 04:30;06.07.2024 04:45;9.465,75
06.07.2024 04:45;06.07.2024 05:00;9.386,75
06.07.2024 05:00;06.07.2024 05:15;9.453,25
06.07.2024 05:15;06.07.2024 05:30;9.509,75
06.07.2024 05:30;06.07.2024 05:45;9.523,50
06.07.2024 05:45;06.07.2024 06:00;9.613,25
06.07.2024 06:00;06.07.2024 06:15;9.746,75
06.07.2024 06:15;06.07.2024 06:30;9.955,75
06.07.2024 06:30;06.07.2024 06:45;10.163,75
06.07.2024 06:45;06.07.2024 07:00;10.348,50
06.07.2024 07:00;06.07.2024 07:15;10.395,00
06.07.2024 07:15;06.07.2024 07:30;10.561,75
06.07.2024 07:30;06.07.2024 07:45;10.793,50
06.07.2024 07:45;06.07.2024 08:00;11.163,00
06.07.2024 08:00;06.07.2024 08:15;11.336,50
06.07.2024 08:15;06.07.2024 08:30;11.520,75
06.07.2024 08:30;06.07.2024 08:45;11.797,00
06.07.2024 08:45;06.07.2024 09:00;12.072,00
06.07.2024 09:00;06.07.2024 09:15;12.321,50
06.07.2024 09:15;06.07.2024 09:30;12.503,25
06.07.2024 09:30;06.07.2024 09:45;12.725,75
06.07.2024 09:45;06.07.2024 10:00;12.852,00
06.07.2024 10:00;06.07.2024 10:15;13.163,00
06.07.2024 10:15;06.07.2024 10:30;13.326,75
06.07.2024 10:30;06.07.2024 10:45;13.495,50
06.07.2024 10:45;06.07.2024 11:00;13.606,50
06.07.2024 11:00;06.07.2024 11:15;13.584,75
06.07.2024 11:15;06.07.2024 11:30;13.480,50
06.07.2024 11:30;06.07.2024 11:45;13.547,25
06.07.2024 11:45;06.07.2024 12:00;13.591,00
06.07.2024 12:00;06.07.2024 12:15;13.734,25
06.07.2024 12:15;06.07.2024 12:30;13.793,75
06.07.2024 12:30;06.07.2024 12:45;13.853,25
06.07.2024 12:45;06.07.2024 13:00;13.788,50
06.07.2024 13:00;06.07.2024 13:15;13.700,50
06.07.2024 13:15;06.07.2024 13:30;13.570,00
06.07.2024 13:30;06.07.2024 13:45;13.294,00
06.07.2024 13:45;06.07.2024 14:00;13.229,50
06.07.2024 14:00;06.07.2024 14:15;13.041,25
06.07.2024 14:15;06.07.2024 14:30;12.909,50
06.07.2024 14:30;06.07.2024 14:45;12.958,25
06.07.2024 14:45;06.07.2024 15:00;12.890,50
06.07.2024 15:00;06.07.2024 15:15;12.756,25
06.07.2024 15:15;06.07.2024 15:30;12.604,00
06.07.2024 15:30;06.07.2024 15:45;12.680,00
06.07.2024 15:45;06.07.2024 16:00;12.759,25
06.07.2024 16:00;06.07.2024 16:15;12.509,25
06.07.2024 16:15;06.07.2024 16:30;12.520,50
06.07.2024 16:30;06.07.2024 16:45;12.460,25
06.07.2024 16:45;06.07.2024 17:00;12.564,25
06.07.2024 17:00;06.07.2024 17:15;12.598,00
06.07.2024 17:15;06.07.2024 17:30;12.670,00
06.07.2024 17:30;06.07.2024 17:45;12.642,00
06.07.2024 17:45;06.07.2024 18:00;12.731,00
06.07.2024 18:00;06.07.2024 18:15;12.555,50
06.07.2024 18:15;06.07.2024 18:30;12.594,50
06.07.2024 18:30;06.07.2024 18:45;12.707,25
06.07.2024 18:45;06.07.2024 19:00;12.729,50
06.07.2024 19:00;06.07.2024 19:15;12.693,25
