Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
05.07.2023 00:00;05.07.2023 00:15;11.127,50
05.07.2023 00:15;05.07.2023 00:30;10.966,25
05.07.2023 00:30;05.07.2023 00:45;10.829,50
05.07.2023 00:45;05.07.2023 01:00;10.592,50
05.07.2023 01:00;05.07.2023 01:15;10.466,25
05.07.2023 01:15;05.07.2023 01:30;10.500,75
05.07.2023 01:30;05.07.2023 01:45;10.313,00
05.07.2023 01:45;05.07.2023 02:00;10.183,25
05.07.2023 02:00;05.07.2023 02:15;10.287,00
05.07.2023 02:15;05.07.2023 02:30;10.206,00
05.07.2023 02:30;05.07.2023 02:45;10.163,00
05.07.2023 02:45;05.07.2023 03:00;10.256,50
05.07.2023 03:00;05.07.2023 03:15;10.432,25
05.07.2023 03:15;05.07.2023 03:30;10.393,75
05.07.2023 03:30;05.07.2023 03:45;10.433,50
05.07.2023 03:45;05.07.2023 04:00;10.402,50
05.07.2023 04:00;05.07.2023 04:15;10.570,00
05.07.2023 04:15;05.07.2023 04:30;10.608,00
05.07.2023 04:30;05.07.2023 04:45;10.718,75
05.07.2023 04:45;05.07.2023 05:00;10.801,00
05.07.2023 05:00;05.07.2023 05:15;11.056,25
05.07.2023 05:15;05.07.2023 05:30;11.183,00
05.07.2023 05:30;05.07.2023 05:45;11.370,25
05.07.2023 05:45;05.07.2023 06:00;11.773,50
05.07.2023 06:00;05.07.2023 06:15;12.622,00
05.07.2023 06:15;05.07.2023 06:30;13.152,75
05.07.2023 06:30;05.07.2023 06:45;13.450,00
05.07.2023 06:45;05.07.2023 07:00;13.688,50
05.07.2023 07:00;05.07.2023 07:15;14.009,50
05.07.2023 07:15;05.07.2023 07:30;14.238,50
05.07.2023 07:30;05.07.2023 07:45;14.455,00
05.07.2023 07:45;05.07.2023 08:00;14.734,75
05.07.2023 08:00;05.07.2023 08:15;14.866,25
05.07.2023 08:15;05.07.2023 08:30;14.982,50
05.07.2023 08:30;05.07.2023 08:45;15.123,25
05.07.2023 08:45;05.07.2023 09:00;15.281,50
05.07.2023 09:00;05.07.2023 09:15;15.202,75
05.07.2023 09:15;05.07.2023 09:30;15.259,50
05.07.2023 09:30;05.07.2023 09:45;15.376,25
05.07.2023 09:45;05.07.2023 10:00;15.432,50
05.07.2023 10:00;05.07.2023 10:15;15.482,50
05.07.2023 10:15;05.07.2023 10:30;15.542,00
05.07.2023 10:30;05.07.2023 10:45;15.706,50
05.07.2023 10:45;05.07.2023 11:00;15.726,50
05.07.2023 11:00;05.07.2023 11:15;15.834,00
05.07.2023 11:15;05.07.2023 11:30;15.955,75
05.07.2023 11:30;05.07.2023 11:45;15.952,75
05.07.2023 11:45;05.07.2023 12:00;15.892,00
05.07.2023 12:00;05.07.2023 12:15;15.598,25
05.07.2023 12:15;05.07.2023 12:30;15.539,00
05.07.2023 12:30;05.07.2023 12:45;15.465,00
05.07.2023 12:45;05.07.2023 13:00;15.385,75
05.07.2023 13:00;05.07.2023 13:15;15.364,50
05.07.2023 13:15;05.07.2023 13:30;15.170,50
05.07.2023 13:30;05.07.2023 13:45;15.032,75
05.07.2023 13:45;05.07.2023 14:00;14.939,50
05.07.2023 14:00;05.07.2023 14:15;14.817,25
05.07.2023 14:15;05.07.2023 14:30;14.748,25
05.07.2023 14:30;05.07.2023 14:45;14.833,75
05.07.2023 14:45;05.07.2023 15:00;14.703,25
05.07.2023 15:00;05.07.2023 15:15;14.579,25
05.07.2023 15:15;05.07.2023 15:30;14.551,00
05.07.2023 15:30;05.07.2023 15:45;14.415,50
05.07.2023 15:45;05.07.2023 16:00;14.350,25
05.07.2023 16:00;05.07.2023 16:15;14.335,75
05.07.2023 16:15;05.07.2023 16:30;14.318,00
05.07.2023 16:30;05.07.2023 16:45;14.410,00
05.07.2023 16:45;05.07.2023 17:00;14.389,25
05.07.2023 17:00;05.07.2023 17:15;14.404,25
05.07.2023 17:15;05.07.2023 17:30;14.409,00
05.07.2023 17:30;05.07.2023 17:45;14.458,00
05.07.2023 17:45;05.07.2023 18:00;14.381,25
05.07.2023 18:00;05.07.2023 18:15;14.499,50
05.07.2023 18:15;05.07.2023 18:30;14.439,75
05.07.2023 18:30;05.07.2023 18:45;14.462,50
05.07.2023 18:45;05.07.2023 19:00;14.517,00
05.07.2023 19:00;05.07.2023 19:15;14.547,25
05.07.2023 19:15;05.07.2023 19:30;14.443,50
05.07.2023 19:30;05.07.2023 19:45;14.358,75
05.07.2023 19:45;05.07.2023 20:00;14.253,75
05.07.2023 20:00;05.07.2023 20:15;13.977,50
05.07.2023 20:15;05.07.2023 20:30;13.849,00
05.07.2023 20:30;05.07.2023 20:45;13.660,50
05.07.2023 20:45;05.07.2023 21:00;13.468,50
05.07.2023 21:00;05.07.2023 21:15;13.329,75
05.07.2023 21:15;05.07.2023 21:30;13.226,50
05.07.2023 21:30;05.07.2023 21:45;13.121,75
05.07.2023 21:45;05.07.2023 22:00;13.125,75
05.07.2023 22:00;05.07.2023 22:15;13.189,50
05.07.2023 22:15;05.07.2023 22:30;12.983,00
05.07.2023 22:30;05.07.2023 22:45;12.787,50
05.07.2023 22:45;05.07.2023 23:00;12.523,50
05.07.2023 23:00;05.07.2023 23:15;12.183,50
05.07.2023 23:15;05.07.2023 23:30;11.969,25
05.07.2023 23:30;05.07.2023 23:45;11.796,50
05.07.2023 23:45;06.07.2023 00:00;11.650,75
06.07.2023 00:00;06.07.2023 00:15;11.506,00
06.07.2023 00:15;06.07.2023 00:30;11.378,25
06.07.2023 00:30;06.07.2023 00:45;11.294,75
06.07.2023 00:45;06.07.2023 01:00;11.133,25
06.07.2023 01:00;06.07.2023 01:15;10.922,00
06.07.2023 01:15;06.07.2023 01:30;10.775,00
06.07.2023 01:30;06.07.2023 01:45;10.644,00
06.07.2023 01:45;06.07.2023 02:00;10.562,50
06.07.2023 02:00;06.07.2023 02:15;10.500,75
06.07.2023 02:15;06.07.2023 02:30;10.415,50
06.07.2023 02:30;06.07.2023 02:45;10.434,25
06.07.2023 02:45;06.07.2023 03:00;10.414,25
06.07.2023 03:00;06.07.2023 03:15;10.475,50
06.07.2023 03:15;06.07.2023 03:30;10.507,50
06.07.2023 03:30;06.07.2023 03:45;10.516,75
06.07.2023 03:45;06.07.2023 04:00;10.473,25
06.07.2023 04:00;06.07.2023 04:15;10.525,50
06.07.2023 04:15;06.07.2023 04:30;10.587,00
06.07.2023 04:30;06.07.2023 04:45;10.649,00
06.07.2023 04:45;06.07.2023 05:00;10.733,75
06.07.2023 05:00;06.07.2023 05:15;10.912,00
06.07.2023 05:15;06.07.2023 05:30;11.034,50
06.07.2023 05:30;06.07.2023 05:45;11.219,25
06.07.2023 05:45;06.07.2023 06:00;11.567,75
06.07.2023 06:00;06.07.2023 06:15;12.227,50
06.07.2023 06:15;06.07.2023 06:30;12.612,75
06.07.2023 06:30;06.07.2023 06:45;12.992,00
06.07.2023 06:45;06.07.2023 07:00;13.302,75
06.07.2023 07:00;06.07.2023 07:15;13.646,25
06.07.2023 07:15;06.07.2023 07:30;13.896,75
06.07.2023 07:30;06.07.2023 07:45;14.086,75
06.07.2023 07:45;06.07.2023 08:00;14.272,50
06.07.2023 08:00;06.07.2023 08:15;14.583,75
06.07.2023 08:15;06.07.2023 08:30;14.690,00
06.07.2023 08:30;06.07.2023 08:45;14.685,00
06.07.2023 08:45;06.07.2023 09:00;14.653,50
06.07.2023 09:00;06.07.2023 09:15;14.598,00
06.07.2023 09:15;06.07.2023 09:30;14.618,25
06.07.2023 09:30;06.07.2023 09:45;14.723,50
06.07.2023 09:45;06.07.2023 10:00;14.714,00
06.07.2023 10:00;06.07.2023 10:15;14.647,25
06.07.2023 10:15;06.07.2023 10:30;14.671,75
