Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
30.06.2024 00:00;30.06.2024 00:15;9.988,50
30.06.2024 00:15;30.06.2024 00:30;9.943,25
30.06.2024 00:30;30.06.2024 00:45;9.956,50
30.06.2024 00:45;30.06.2024 01:00;9.905,25
30.06.2024 01:00;30.06.2024 01:15;9.788,00
30.06.2024 01:15;30.06.2024 01:30;9.549,50
30.06.2024 01:30;30.06.2024 01:45;9.525,25
30.06.2024 01:45;30.06.2024 02:00;9.432,75
30.06.2024 02:00;30.06.2024 02:15;9.273,50
30.06.2024 02:15;30.06.2024 02:30;9.118,00
30.06.2024 02:30;30.06.2024 02:45;9.282,50
30.06.2024 02:45;30.06.2024 03:00;9.296,50
30.06.2024 03:00;30.06.2024 03:15;9.269,00
30.06.2024 03:15;30.06.2024 03:30;9.274,75
30.06.2024 03:30;30.06.2024 03:45;9.303,25
30.06.2024 03:45;30.06.2024 04:00;9.304,25
30.06.2024 04:00;30.06.2024 04:15;9.255,50
30.06.2024 04:15;30.06.2024 04:30;9.295,50
30.06.2024 04:30;30.06.2024 04:45;9.375,25
30.06.2024 04:45;30.06.2024 05:00;9.426,50
30.06.2024 05:00;30.06.2024 05:15;9.484,50
30.06.2024 05:15;30.06.2024 05:30;9.396,25
30.06.2024 05:30;30.06.2024 05:45;9.344,50
30.06.2024 05:45;30.06.2024 06:00;9.380,50
30.06.2024 06:00;30.06.2024 06:15;9.417,25
30.06.2024 06:15;30.06.2024 06:30;9.470,50
30.06.2024 06:30;30.06.2024 06:45;9.492,25
30.06.2024 06:45;30.06.2024 07:00;9.544,75
30.06.2024 07:00;30.06.2024 07:15;9.485,75
30.06.2024 07:15;30.06.2024 07:30;9.668,50
30.06.2024 07:30;30.06.2024 07:45;9.782,50
30.06.2024 07:45;30.06.2024 08:00;10.007,50
30.06.2024 08:00;30.06.2024 08:15;10.303,00
30.06.2024 08:15;30.06.2024 08:30;10.535,75
30.06.2024 08:30;30.06.2024 08:45;10.789,50
30.06.2024 08:45;30.06.2024 09:00;10.955,00
30.06.2024 09:00;30.06.2024 09:15;11.019,25
30.06.2024 09:15;30.06.2024 09:30;11.322,75
30.06.2024 09:30;30.06.2024 09:45;11.570,25
30.06.2024 09:45;30.06.2024 10:00;11.763,00
30.06.2024 10:00;30.06.2024 10:15;12.026,75
30.06.2024 10:15;30.06.2024 10:30;12.099,50
30.06.2024 10:30;30.06.2024 10:45;12.181,25
30.06.2024 10:45;30.06.2024 11:00;12.393,50
30.06.2024 11:00;30.06.2024 11:15;12.533,00
30.06.2024 11:15;30.06.2024 11:30;12.580,75
30.06.2024 11:30;30.06.2024 11:45;12.580,25
30.06.2024 11:45;30.06.2024 12:00;12.813,00
30.06.2024 12:00;30.06.2024 12:15;12.760,25
30.06.2024 12:15;30.06.2024 12:30;12.656,75
30.06.2024 12:30;30.06.2024 12:45;12.442,75
30.06.2024 12:45;30.06.2024 13:00;12.262,00
30.06.2024 13:00;30.06.2024 13:15;11.965,25
30.06.2024 13:15;30.06.2024 13:30;11.991,50
30.06.2024 13:30;30.06.2024 13:45;11.945,00
30.06.2024 13:45;30.06.2024 14:00;11.921,25
30.06.2024 14:00;30.06.2024 14:15;11.843,00
30.06.2024 14:15;30.06.2024 14:30;11.791,50
30.06.2024 14:30;30.06.2024 14:45;11.688,00
30.06.2024 14:45;30.06.2024 15:00;11.727,00
30.06.2024 15:00;30.06.2024 15:15;11.844,00
30.06.2024 15:15;30.06.2024 15:30;11.718,75
30.06.2024 15:30;30.06.2024 15:45;11.716,25
30.06.2024 15:45;30.06.2024 16:00;11.633,00
30.06.2024 16:00;30.06.2024 16:15;11.655,50
30.06.2024 16:15;30.06.2024 16:30;11.630,50
30.06.2024 16:30;30.06.2024 16:45;11.577,25
30.06.2024 16:45;30.06.2024 17:00;11.618,75
30.06.2024 17:00;30.06.2024 17:15;11.704,25
30.06.2024 17:15;30.06.2024 17:30;11.865,00
30.06.2024 17:30;30.06.2024 17:45;11.983,50
30.06.2024 17:45;30.06.2024 18:00;12.093,00
30.06.2024 18:00;30.06.2024 18:15;12.203,75
30.06.2024 18:15;30.06.2024 18:30;12.050,25
30.06.2024 18:30;30.06.2024 18:45;12.068,25
30.06.2024 18:45;30.06.2024 19:00;12.075,50
30.06.2024 19:00;30.06.2024 19:15;12.034,75
30.06.2024 19:15;30.06.2024 19:30;11.737,75
30.06.2024 19:30;30.06.2024 19:45;11.709,75
30.06.2024 19:45;30.06.2024 20:00;11.657,50
30.06.2024 20:00;30.06.2024 20:15;11.730,75
30.06.2024 20:15;30.06.2024 20:30;11.619,75
30.06.2024 20:30;30.06.2024 20:45;11.505,25
30.06.2024 20:45;30.06.2024 21:00;11.485,00
30.06.2024 21:00;30.06.2024 21:15;11.357,00
30.06.2024 21:15;30.06.2024 21:30;11.266,75
30.06.2024 21:30;30.06.2024 21:45;11.231,75
30.06.2024 21:45;30.06.2024 22:00;11.283,25
30.06.2024 22:00;30.06.2024 22:15;11.413,00
30.06.2024 22:15;30.06.2024 22:30;11.300,25
30.06.2024 22:30;30.06.2024 22:45;11.164,50
30.06.2024 22:45;30.06.2024 23:00;11.012,00
30.06.2024 23:00;30.06.2024 23:15;10.892,00
30.06.2024 23:15;30.06.2024 23:30;10.651,75
30.06.2024 23:30;30.06.2024 23:45;10.501,50
30.06.2024 23:45;01.07.2024 00:00;10.303,50
01.07.2024 00:00;01.07.2024 00:15;10.227,50
01.07.2024 00:15;01.07.2024 00:30;10.166,25
01.07.2024 00:30;01.07.2024 00:45;10.044,25
01.07.2024 00:45;01.07.2024 01:00;9.926,25
01.07.2024 01:00;01.07.2024 01:15;9.865,50
01.07.2024 01:15;01.07.2024 01:30;9.752,00
01.07.2024 01:30;01.07.2024 01:45;9.771,00
01.07.2024 01:45;01.07.2024 02:00;9.811,00
01.07.2024 02:00;01.07.2024 02:15;9.665,75
01.07.2024 02:15;01.07.2024 02:30;9.588,50
01.07.2024 02:30;01.07.2024 02:45;9.660,00
01.07.2024 02:45;01.07.2024 03:00;9.623,75
01.07.2024 03:00;01.07.2024 03:15;9.596,75
01.07.2024 03:15;01.07.2024 03:30;9.604,00
01.07.2024 03:30;01.07.2024 03:45;9.629,50
01.07.2024 03:45;01.07.2024 04:00;9.682,75
01.07.2024 04:00;01.07.2024 04:15;9.857,00
01.07.2024 04:15;01.07.2024 04:30;9.914,50
01.07.2024 04:30;01.07.2024 04:45;9.975,50
01.07.2024 04:45;01.07.2024 05:00;10.110,25
01.07.2024 05:00;01.07.2024 05:15;10.382,75
01.07.2024 05:15;01.07.2024 05:30;10.545,00
01.07.2024 05:30;01.07.2024 05:45;10.758,25
01.07.2024 05:45;01.07.2024 06:00;11.149,50
01.07.2024 06:00;01.07.2024 06:15;11.889,25
01.07.2024 06:15;01.07.2024 06:30;12.371,75
01.07.2024 06:30;01.07.2024 06:45;12.809,50
01.07.2024 06:45;01.07.2024 07:00;13.243,25
01.07.2024 07:00;01.07.2024 07:15;13.582,50
01.07.2024 07:15;01.07.2024 07:30;13.871,00
01.07.2024 07:30;01.07.2024 07:45;14.168,50
01.07.2024 07:45;01.07.2024 08:00;14.423,75
01.07.2024 08:00;01.07.2024 08:15;14.600,50
01.07.2024 08:15;01.07.2024 08:30;15.045,25
01.07.2024 08:30;01.07.2024 08:45;15.369,75
01.07.2024 08:45;01.07.2024 09:00;15.266,00
01.07.2024 09:00;01.07.2024 09:15;15.213,75
01.07.2024 09:15;01.07.2024 09:30;15.318,75
01.07.2024 09:30;01.07.2024 09:45;15.516,00
01.07.2024 09:45;01.07.2024 10:00;15.701,75
01.07.2024 10:00;01.07.2024 10:15;15.703,00
01.07.2024 10:15;01.07.2024 10:30;15.657,75
01.07.2024 10:30;01.07.2024 10:45;15.539,50
01.07.2024 10:45;01.07.2024 11:00;15.580,00
01.07.2024 11:00;01.07.2024 11:15;15.572,00
01.07.2024 11:15;01.07.2024 11:30;15.644,50
01.07.2024 11:30;01.07.2024 11:45;15.636,50
01.07.2024 11:45;01.07.2024 12:00;15.525,75
01.07.2024 12:00;01.07.2024 12:15;15.386,00
01.07.2024 12:15;01.07.2024 12:30;15.479,25
01.07.2024 12:30;01.07.2024 12:45;15.450,75
01.07.2024 12:45;01.07.2024 13:00;15.555,75
01.07.2024 13:00;01.07.2024 13:15;15.639,75
01.07.2024 13:15;01.07.2024 13:30;15.642,00
01.07.2024 13:30;01.07.2024 13:45;15.488,50
01.07.2024 13:45;01.07.2024 14:00;15.299,50
01.07.2024 14:00;01.07.2024 14:15;15.181,25
01.07.2024 14:15;01.07.2024 14:30;15.369,00
01.07.2024 14:30;01.07.2024 14:45;15.265,50
01.07.2024 14:45;01.07.2024 15:00;15.133,25
01.07.2024 15:00;01.07.2024 15:15;14.942,25
01.07.2024 15:15;01.07.2024 15:30;14.822,50
01.07.2024 15:30;01.07.2024 15:45;14.676,50
01.07.2024 15:45;01.07.2024 16:00;14.668,25
01.07.2024 16:00;01.07.2024 16:15;14.526,75
01.07.2024 16:15;01.07.2024 16:30;14.530,75
01.07.2024 16:30;01.07.2024 16:45;14.439,25
01.07.2024 16:45;01.07.2024 17:00;14.417,50
01.07.2024 17:00;01.07.2024 17:15;14.535,00
01.07.2024 17:15;01.07.2024 17:30;14.491,50
01.07.2024 17:30;01.07.2024 17:45;14.636,25
01.07.2024 17:45;01.07.2024 18:00;14.669,50
01.07.2024 18:00;01.07.2024 18:15;14.549,00
01.07.2024 18:15;01.07.2024 18:30;14.517,75
01.07.2024 18:30;01.07.2024 18:45;14.667,00
01.07.2024 18:45;01.07.2024 19:00;14.692,00
01.07.2024 19:00;01.07.2024 19:15;14.456,00
01.07.2024 19:15;01.07.2024 19:30;14.145,25
01.07.2024 19:30;01.07.2024 19:45;14.178,25
01.07.2024 19:45;01.07.2024 20:00;14.150,50
01.07.2024 20:00;01.07.2024 20:15;14.050,25
01.07.2024 20:15;01.07.2024 20:30;13.950,25
01.07.2024 20:30;01.07.2024 20:45;13.638,00
01.07.2024 20:45;01.07.2024 21:00;13.442,00
01.07.2024 21:00;01.07.2024 21:15;13.279,00
01.07.2024 21:15;01.07.2024 21:30;13.131,75
01.07.2024 21:30;01.07.2024 21:45;12.968,00
01.07.2024 21:45;01.07.2024 22:00;12.924,00
01.07.2024 22:00;01.07.2024 22:15;12.775,75
01.07.2024 22:15;01.07.2024 22:30;12.692,75
01.07.2024 22:30;01.07.2024 22:45;12.462,75
01.07.2024 22:45;01.07.2024 23:00;12.157,00
01.07.2024 23:00;01.07.2024 23:15;12.034,75
01.07.2024 23:15;01.07.2024 23:30;11.872,75
01.07.2024 23:30;01.07.2024 23:45;11.665,00
01.07.2024 23:45;02.07.2024 00:00;11.376,25
02.07.2024 00:00;02.07.2024 00:15;11.157,00
02.07.2024 00:15;02.07.2024 00:30;11.045,25
02.07.2024 00:30;02.07.2024 00:45;10.878,00
02.07.2024 00:45;02.07.2024 01:00;10.746,50
02.07.2024 01:00;02.07.2024 01:15;10.642,00
02.07.2024 01:15;02.07.2024 01:30;10.615,00
02.07.2024 01:30;02.07.2024 01:45;10.495,50
02.07.2024 01:45;02.07.2024 02:00;10.365,50
02.07.2024 02:00;02.07.2024 02:15;10.255,00
02.07.2024 02:15;02.07.2024 02:30;10.194,00
02.07.2024 02:30;02.07.2024 02:45;10.216,75
02.07.2024 02:45;02.07.2024 03:00;10.215,75
02.07.2024 03:00;02.07.2024 03:15;10.258,50
02.07.2024 03:15;02.07.2024 03:30;10.217,00
02.07.2024 03:30;02.07.2024 03:45;10.225,50
02.07.2024 03:45;02.07.2024 04:00;10.269,50
02.07.2024 04:00;02.07.2024 04:15;10.295,00
02.07.2024 04:15;02.07.2024 04:30;10.425,50
02.07.2024 04:30;02.07.2024 04:45;10.477,25
02.07.2024 04:45;02.07.2024 05:00;10.550,75
02.07.2024 05:00;02.07.2024 05:15;10.915,00
02.07.2024 05:15;02.07.2024 05:30;11.070,25
02.07.2024 05:30;02.07.2024 05:45;11.301,75
02.07.2024 05:45;02.07.2024 06:00;11.557,50
02.07.2024 06:00;02.07.2024 06:15;12.131,00
