Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
13.06.2016 00:00;13.06.2016 00:15;10.837,75
13.06.2016 00:15;13.06.2016 00:30;10.608,25
13.06.2016 00:30;13.06.2016 00:45;10.416,00
13.06.2016 00:45;13.06.2016 01:00;10.322,75
13.06.2016 01:00;13.06.2016 01:15;10.323,25
13.06.2016 01:15;13.06.2016 01:30;10.162,25
13.06.2016 01:30;13.06.2016 01:45;10.129,75
13.06.2016 01:45;13.06.2016 02:00;10.045,25
13.06.2016 02:00;13.06.2016 02:15;9.980,25
13.06.2016 02:15;13.06.2016 02:30;9.889,00
13.06.2016 02:30;13.06.2016 02:45;9.896,75
13.06.2016 02:45;13.06.2016 03:00;9.877,25
13.06.2016 03:00;13.06.2016 03:15;10.004,00
13.06.2016 03:15;13.06.2016 03:30;9.928,50
13.06.2016 03:30;13.06.2016 03:45;9.991,25
13.06.2016 03:45;13.06.2016 04:00;10.057,50
13.06.2016 04:00;13.06.2016 04:15;10.178,75
13.06.2016 04:15;13.06.2016 04:30;10.255,00
13.06.2016 04:30;13.06.2016 04:45;10.335,50
13.06.2016 04:45;13.06.2016 05:00;10.507,50
13.06.2016 05:00;13.06.2016 05:15;10.827,00
13.06.2016 05:15;13.06.2016 05:30;10.989,50
13.06.2016 05:30;13.06.2016 05:45;11.309,00
13.06.2016 05:45;13.06.2016 06:00;11.805,50
13.06.2016 06:00;13.06.2016 06:15;12.749,50
13.06.2016 06:15;13.06.2016 06:30;13.341,75
13.06.2016 06:30;13.06.2016 06:45;13.845,00
13.06.2016 06:45;13.06.2016 07:00;14.297,50
13.06.2016 07:00;13.06.2016 07:15;14.857,00
13.06.2016 07:15;13.06.2016 07:30;15.183,75
13.06.2016 07:30;13.06.2016 07:45;15.453,50
13.06.2016 07:45;13.06.2016 08:00;15.740,75
13.06.2016 08:00;13.06.2016 08:15;16.020,75
13.06.2016 08:15;13.06.2016 08:30;16.192,00
13.06.2016 08:30;13.06.2016 08:45;16.372,25
13.06.2016 08:45;13.06.2016 09:00;16.427,50
13.06.2016 09:00;13.06.2016 09:15;16.392,25
13.06.2016 09:15;13.06.2016 09:30;16.453,00
13.06.2016 09:30;13.06.2016 09:45;16.578,75
13.06.2016 09:45;13.06.2016 10:00;16.712,25
13.06.2016 10:00;13.06.2016 10:15;16.810,25
13.06.2016 10:15;13.06.2016 10:30;16.870,75
13.06.2016 10:30;13.06.2016 10:45;16.948,00
13.06.2016 10:45;13.06.2016 11:00;17.051,00
13.06.2016 11:00;13.06.2016 11:15;17.115,75
13.06.2016 11:15;13.06.2016 11:30;17.147,00
13.06.2016 11:30;13.06.2016 11:45;17.156,50
13.06.2016 11:45;13.06.2016 12:00;17.160,00
13.06.2016 12:00;13.06.2016 12:15;16.997,25
13.06.2016 12:15;13.06.2016 12:30;16.840,50
13.06.2016 12:30;13.06.2016 12:45;16.883,25
13.06.2016 12:45;13.06.2016 13:00;16.911,00
13.06.2016 13:00;13.06.2016 13:15;16.958,50
13.06.2016 13:15;13.06.2016 13:30;16.956,25
13.06.2016 13:30;13.06.2016 13:45;16.867,50
13.06.2016 13:45;13.06.2016 14:00;16.688,25
13.06.2016 14:00;13.06.2016 14:15;16.602,50
13.06.2016 14:15;13.06.2016 14:30;16.628,75
13.06.2016 14:30;13.06.2016 14:45;16.615,00
13.06.2016 14:45;13.06.2016 15:00;16.584,25
13.06.2016 15:00;13.06.2016 15:15;16.565,75
13.06.2016 15:15;13.06.2016 15:30;16.462,75
13.06.2016 15:30;13.06.2016 15:45;16.303,50
13.06.2016 15:45;13.06.2016 16:00;16.170,25
13.06.2016 16:00;13.06.2016 16:15;16.099,75
13.06.2016 16:15;13.06.2016 16:30;15.896,75
13.06.2016 16:30;13.06.2016 16:45;15.793,75
13.06.2016 16:45;13.06.2016 17:00;15.732,00
13.06.2016 17:00;13.06.2016 17:15;15.692,00
13.06.2016 17:15;13.06.2016 17:30;15.772,50
13.06.2016 17:30;13.06.2016 17:45;15.828,50
13.06.2016 17:45;13.06.2016 18:00;15.780,25
13.06.2016 18:00;13.06.2016 18:15;15.714,75
13.06.2016 18:15;13.06.2016 18:30;15.689,25
13.06.2016 18:30;13.06.2016 18:45;15.713,75
13.06.2016 18:45;13.06.2016 19:00;15.684,50
13.06.2016 19:00;13.06.2016 19:15;15.598,50
13.06.2016 19:15;13.06.2016 19:30;15.491,50
13.06.2016 19:30;13.06.2016 19:45;15.364,00
13.06.2016 19:45;13.06.2016 20:00;15.261,00
13.06.2016 20:00;13.06.2016 20:15;15.107,25
13.06.2016 20:15;13.06.2016 20:30;14.895,75
13.06.2016 20:30;13.06.2016 20:45;14.752,50
13.06.2016 20:45;13.06.2016 21:00;14.644,50
13.06.2016 21:00;13.06.2016 21:15;14.441,25
13.06.2016 21:15;13.06.2016 21:30;14.354,50
13.06.2016 21:30;13.06.2016 21:45;14.214,50
13.06.2016 21:45;13.06.2016 22:00;14.106,00
13.06.2016 22:00;13.06.2016 22:15;13.982,00
13.06.2016 22:15;13.06.2016 22:30;13.768,75
13.06.2016 22:30;13.06.2016 22:45;13.508,50
13.06.2016 22:45;13.06.2016 23:00;13.249,25
13.06.2016 23:00;13.06.2016 23:15;12.919,25
13.06.2016 23:15;13.06.2016 23:30;12.612,50
13.06.2016 23:30;13.06.2016 23:45;12.408,50
