Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
04.07.2015 00:00;04.07.2015 00:15;12.386,75
04.07.2015 00:15;04.07.2015 00:30;12.190,50
04.07.2015 00:30;04.07.2015 00:45;11.974,00
04.07.2015 00:45;04.07.2015 01:00;11.813,50
04.07.2015 01:00;04.07.2015 01:15;11.684,50
04.07.2015 01:15;04.07.2015 01:30;11.486,50
04.07.2015 01:30;04.07.2015 01:45;11.309,50
04.07.2015 01:45;04.07.2015 02:00;11.226,75
04.07.2015 02:00;04.07.2015 02:15;11.148,25
04.07.2015 02:15;04.07.2015 02:30;11.030,25
04.07.2015 02:30;04.07.2015 02:45;10.924,00
04.07.2015 02:45;04.07.2015 03:00;10.929,25
04.07.2015 03:00;04.07.2015 03:15;10.892,75
04.07.2015 03:15;04.07.2015 03:30;10.866,75
04.07.2015 03:30;04.07.2015 03:45;10.773,75
04.07.2015 03:45;04.07.2015 04:00;10.727,00
04.07.2015 04:00;04.07.2015 04:15;10.780,75
04.07.2015 04:15;04.07.2015 04:30;10.759,25
04.07.2015 04:30;04.07.2015 04:45;10.715,50
04.07.2015 04:45;04.07.2015 05:00;10.703,00
04.07.2015 05:00;04.07.2015 05:15;10.714,75
04.07.2015 05:15;04.07.2015 05:30;10.658,00
04.07.2015 05:30;04.07.2015 05:45;10.709,25
04.07.2015 05:45;04.07.2015 06:00;10.756,50
04.07.2015 06:00;04.07.2015 06:15;10.978,00
04.07.2015 06:15;04.07.2015 06:30;11.140,50
04.07.2015 06:30;04.07.2015 06:45;11.437,25
04.07.2015 06:45;04.07.2015 07:00;11.636,75
04.07.2015 07:00;04.07.2015 07:15;11.924,25
04.07.2015 07:15;04.07.2015 07:30;12.178,25
04.07.2015 07:30;04.07.2015 07:45;12.455,50
04.07.2015 07:45;04.07.2015 08:00;12.715,75
04.07.2015 08:00;04.07.2015 08:15;13.029,00
04.07.2015 08:15;04.07.2015 08:30;13.253,00
04.07.2015 08:30;04.07.2015 08:45;13.513,50
04.07.2015 08:45;04.07.2015 09:00;13.645,25
04.07.2015 09:00;04.07.2015 09:15;13.890,00
04.07.2015 09:15;04.07.2015 09:30;14.038,50
04.07.2015 09:30;04.07.2015 09:45;14.139,25
04.07.2015 09:45;04.07.2015 10:00;14.293,75
04.07.2015 10:00;04.07.2015 10:15;14.375,75
04.07.2015 10:15;04.07.2015 10:30;14.402,00
04.07.2015 10:30;04.07.2015 10:45;14.524,00
04.07.2015 10:45;04.07.2015 11:00;14.597,00
04.07.2015 11:00;04.07.2015 11:15;14.645,00
04.07.2015 11:15;04.07.2015 11:30;14.687,50
04.07.2015 11:30;04.07.2015 11:45;14.720,75
04.07.2015 11:45;04.07.2015 12:00;14.699,25
04.07.2015 12:00;04.07.2015 12:15;14.630,25
04.07.2015 12:15;04.07.2015 12:30;14.492,50
04.07.2015 12:30;04.07.2015 12:45;14.420,75
04.07.2015 12:45;04.07.2015 13:00;14.316,25
04.07.2015 13:00;04.07.2015 13:15;14.190,00
04.07.2015 13:15;04.07.2015 13:30;14.041,75
04.07.2015 13:30;04.07.2015 13:45;13.989,75
04.07.2015 13:45;04.07.2015 14:00;13.843,25
04.07.2015 14:00;04.07.2015 14:15;13.724,50
04.07.2015 14:15;04.07.2015 14:30;13.633,75
04.07.2015 14:30;04.07.2015 14:45;13.591,25
04.07.2015 14:45;04.07.2015 15:00;13.559,75
04.07.2015 15:00;04.07.2015 15:15;13.487,25
04.07.2015 15:15;04.07.2015 15:30;13.438,00
04.07.2015 15:30;04.07.2015 15:45;13.434,25
04.07.2015 15:45;04.07.2015 16:00;13.415,75
04.07.2015 16:00;04.07.2015 16:15;13.333,50
04.07.2015 16:15;04.07.2015 16:30;13.313,00
04.07.2015 16:30;04.07.2015 16:45;13.303,75
04.07.2015 16:45;04.07.2015 17:00;13.284,50
04.07.2015 17:00;04.07.2015 17:15;13.292,00
04.07.2015 17:15;04.07.2015 17:30;13.284,25
04.07.2015 17:30;04.07.2015 17:45;13.286,00
04.07.2015 17:45;04.07.2015 18:00;13.244,00
04.07.2015 18:00;04.07.2015 18:15;13.228,75
04.07.2015 18:15;04.07.2015 18:30;13.262,25
04.07.2015 18:30;04.07.2015 18:45;13.261,25
04.07.2015 18:45;04.07.2015 19:00;13.201,00
04.07.2015 19:00;04.07.2015 19:15;13.242,00
04.07.2015 19:15;04.07.2015 19:30;13.191,00
04.07.2015 19:30;04.07.2015 19:45;13.136,00
04.07.2015 19:45;04.07.2015 20:00;13.019,75
04.07.2015 20:00;04.07.2015 20:15;12.925,25
04.07.2015 20:15;04.07.2015 20:30;12.761,75
04.07.2015 20:30;04.07.2015 20:45;12.593,25
04.07.2015 20:45;04.07.2015 21:00;12.444,25
04.07.2015 21:00;04.07.2015 21:15;12.349,25
04.07.2015 21:15;04.07.2015 21:30;12.253,50
04.07.2015 21:30;04.07.2015 21:45;12.187,50
04.07.2015 21:45;04.07.2015 22:00;12.229,50
04.07.2015 22:00;04.07.2015 22:15;12.312,00
04.07.2015 22:15;04.07.2015 22:30;12.211,50
04.07.2015 22:30;04.07.2015 22:45;12.073,50
04.07.2015 22:45;04.07.2015 23:00;11.892,75
04.07.2015 23:00;04.07.2015 23:15;11.729,25
04.07.2015 23:15;04.07.2015 23:30;11.512,25
04.07.2015 23:30;04.07.2015 23:45;11.326,50
04.07.2015 23:45;05.07.2015 00:00;11.182,50
05.07.2015 00:00;05.07.2015 00:15;11.030,25
05.07.2015 00:15;05.07.2015 00:30;10.895,50
05.07.2015 00:30;05.07.2015 00:45;10.716,75
05.07.2015 00:45;05.07.2015 01:00;10.485,25
05.07.2015 01:00;05.07.2015 01:15;10.304,50
05.07.2015 01:15;05.07.2015 01:30;10.142,50
05.07.2015 01:30;05.07.2015 01:45;9.970,25
