Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen
19.06.2015 00:00;19.06.2015 00:15;11.878,75
19.06.2015 00:15;19.06.2015 00:30;11.698,50
19.06.2015 00:30;19.06.2015 00:45;11.519,25
19.06.2015 00:45;19.06.2015 01:00;11.390,00
19.06.2015 01:00;19.06.2015 01:15;11.255,25
19.06.2015 01:15;19.06.2015 01:30;11.089,50
19.06.2015 01:30;19.06.2015 01:45;11.062,25
19.06.2015 01:45;19.06.2015 02:00;11.018,25
19.06.2015 02:00;19.06.2015 02:15;10.858,75
19.06.2015 02:15;19.06.2015 02:30;10.868,00
19.06.2015 02:30;19.06.2015 02:45;10.892,75
19.06.2015 02:45;19.06.2015 03:00;10.870,50
19.06.2015 03:00;19.06.2015 03:15;10.928,25
19.06.2015 03:15;19.06.2015 03:30;10.988,50
19.06.2015 03:30;19.06.2015 03:45;10.932,25
19.06.2015 03:45;19.06.2015 04:00;11.007,50
19.06.2015 04:00;19.06.2015 04:15;11.066,50
19.06.2015 04:15;19.06.2015 04:30;11.166,75
19.06.2015 04:30;19.06.2015 04:45;11.219,25
19.06.2015 04:45;19.06.2015 05:00;11.297,50
19.06.2015 05:00;19.06.2015 05:15;11.528,25
19.06.2015 05:15;19.06.2015 05:30;11.712,50
19.06.2015 05:30;19.06.2015 05:45;11.990,25
19.06.2015 05:45;19.06.2015 06:00;12.322,50
19.06.2015 06:00;19.06.2015 06:15;13.134,75
19.06.2015 06:15;19.06.2015 06:30;13.714,75
19.06.2015 06:30;19.06.2015 06:45;14.168,25
19.06.2015 06:45;19.06.2015 07:00;14.561,00
19.06.2015 07:00;19.06.2015 07:15;15.064,25
19.06.2015 07:15;19.06.2015 07:30;15.423,25
19.06.2015 07:30;19.06.2015 07:45;15.702,00
19.06.2015 07:45;19.06.2015 08:00;15.929,00
19.06.2015 08:00;19.06.2015 08:15;16.246,75
19.06.2015 08:15;19.06.2015 08:30;16.361,75
19.06.2015 08:30;19.06.2015 08:45;16.501,50
19.06.2015 08:45;19.06.2015 09:00;16.508,00
19.06.2015 09:00;19.06.2015 09:15;16.486,75
19.06.2015 09:15;19.06.2015 09:30;16.605,50
19.06.2015 09:30;19.06.2015 09:45;16.721,00
19.06.2015 09:45;19.06.2015 10:00;16.820,00
19.06.2015 10:00;19.06.2015 10:15;16.914,00
19.06.2015 10:15;19.06.2015 10:30;16.905,75
19.06.2015 10:30;19.06.2015 10:45;16.914,50
19.06.2015 10:45;19.06.2015 11:00;16.995,00
19.06.2015 11:00;19.06.2015 11:15;17.101,75
19.06.2015 11:15;19.06.2015 11:30;17.208,25
19.06.2015 11:30;19.06.2015 11:45;17.206,75
19.06.2015 11:45;19.06.2015 12:00;17.192,50
19.06.2015 12:00;19.06.2015 12:15;17.055,25
19.06.2015 12:15;19.06.2015 12:30;16.939,25
19.06.2015 12:30;19.06.2015 12:45;16.960,00
19.06.2015 12:45;19.06.2015 13:00;16.939,75
19.06.2015 13:00;19.06.2015 13:15;16.870,50
19.06.2015 13:15;19.06.2015 13:30;16.862,50
19.06.2015 13:30;19.06.2015 13:45;16.764,75
19.06.2015 13:45;19.06.2015 14:00;16.580,00
19.06.2015 14:00;19.06.2015 14:15;16.489,25
19.06.2015 14:15;19.06.2015 14:30;16.415,75
19.06.2015 14:30;19.06.2015 14:45;16.342,50
19.06.2015 14:45;19.06.2015 15:00;16.197,50
19.06.2015 15:00;19.06.2015 15:15;16.172,75
19.06.2015 15:15;19.06.2015 15:30;16.027,25
19.06.2015 15:30;19.06.2015 15:45;15.925,25
19.06.2015 15:45;19.06.2015 16:00;15.828,75
19.06.2015 16:00;19.06.2015 16:15;15.741,75
19.06.2015 16:15;19.06.2015 16:30;15.653,50
19.06.2015 16:30;19.06.2015 16:45;15.588,75
19.06.2015 16:45;19.06.2015 17:00;15.601,75
19.06.2015 17:00;19.06.2015 17:15;15.576,50
19.06.2015 17:15;19.06.2015 17:30;15.600,75
19.06.2015 17:30;19.06.2015 17:45;15.608,75
19.06.2015 17:45;19.06.2015 18:00;15.533,75
19.06.2015 18:00;19.06.2015 18:15;15.465,75
19.06.2015 18:15;19.06.2015 18:30;15.450,00
19.06.2015 18:30;19.06.2015 18:45;15.448,75
19.06.2015 18:45;19.06.2015 19:00;15.347,25
19.06.2015 19:00;19.06.2015 19:15;15.298,25
19.06.2015 19:15;19.06.2015 19:30;15.140,50
19.06.2015 19:30;19.06.2015 19:45;15.036,50
19.06.2015 19:45;19.06.2015 20:00;14.958,25
19.06.2015 20:00;19.06.2015 20:15;14.668,75
19.06.2015 20:15;19.06.2015 20:30;14.442,00
19.06.2015 20:30;19.06.2015 20:45;14.219,75
19.06.2015 20:45;19.06.2015 21:00;14.037,25
19.06.2015 21:00;19.06.2015 21:15;14.038,50
19.06.2015 21:15;19.06.2015 21:30;13.912,75
19.06.2015 21:30;19.06.2015 21:45;13.834,75
19.06.2015 21:45;19.06.2015 22:00;13.677,75
19.06.2015 22:00;19.06.2015 22:15;13.580,50
19.06.2015 22:15;19.06.2015 22:30;13.383,50
19.06.2015 22:30;19.06.2015 22:45;13.201,25
19.06.2015 22:45;19.06.2015 23:00;12.966,00
19.06.2015 23:00;19.06.2015 23:15;12.694,75
19.06.2015 23:15;19.06.2015 23:30;12.429,25
19.06.2015 23:30;19.06.2015 23:45;12.226,00
19.06.2015 23:45;20.06.2015 00:00;11.999,50
